passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"Victoria married her first cousin, Prince Albert of Saxe-Coburg and Gotha, in 1840. Their nine children married into royal and noble families across the continent, tying them together and earning her the sobriquet ""the grandmother of Europe"". After Albert's death in 1861, Victoria plunged into deep mourning and avoided public appearances. As a result of her seclusion, republicanism temporarily gained strength, but in the latter half of her reign her popularity recovered. Her Golden and Diamond Jubilees were times of public celebration.",11,When did Victoria marry her first cousin?,1840,first,Gotha,Europe,1,"Victoria ምርዕው ንሳ መጀመርታ ,ወዲ ሓው አቦ Prince Albert ካብ -Saxe-Coburg እና ,Gotha አብ ውሽጢ .1840 ናቶም ትሸዓተ ቖልዑ ምርዕው ናብ ውሽጢ royal እና noble families ሰገር እቲ ,ኣህጉር tying ንሶም ብሓባር እና earning ንሳ እቲ sobriquet ""እቲ grandmother ካብ "".Europe ድሕሪ 'Albert's ሞት አብ ውሽጢ ,1861 Victoria plunged ናብ ውሽጢ ጥሉቅ mourning እና avoided ህዝባዊ .appearances ከም ሓደ ውፅኢት ካብ ንሳ ,seclusion republicanism temporarily gained ,ጥንካረ ግን አብ ውሽጢ እቲ ጸኒሑ ፍርቂ ካብ ንሳ reign ንሳ popularity .recovered ንሳ Golden እና Diamond Jubilees ኔሮም times ካብ ህዝባዊ .celebration",መዓዝ ግቡር Victoria marry ንሳ መጀመርታ ?ወዲ ሓው አቦ,1840,መጀመርታ,Gotha,Europe
"The most common cause is an infection of the intestines due to either a virus, bacteria, or parasite; a condition known as gastroenteritis. These infections are often acquired from food or water that has been contaminated by stool, or directly from another person who is infected. It may be divided into three types: short duration watery diarrhea, short duration bloody diarrhea, and if it lasts for more than two weeks, persistent diarrhea. The short duration watery diarrhea may be due to an infection by cholera, although this is rare in the developed world. If blood is present it is also known as dysentery. A number of non-infectious causes may also result in diarrhea, including hyperthyroidism, lactose intolerance, inflammatory bowel disease, a number of medications, and irritable bowel syndrome. In most cases, stool cultures are not required to confirm the exact cause.",12,How many types are there of diarrhea?,—,three,—,more than two weeks,2,"እቲ ብጥዕሚ ልሙድ ጠንቂ እዩ ሓደ ረኽሲ ካብ እቲ intestines መወዳእታ ናብ ወይ ሓደ ,virus ,bacteria ወይ ;parasite ሓደ ኩነታት ፍሉጥ ከም .gastroenteritis እዚ infections እዮም ኩል ግዘ ዝተዓደገ ካብ ምግቢ ወይ ማይ እቲ ኣለዎ ዝነበረ contaminated ብ ,ድኳ ወይ directly ካብ ካልእ ሰብ መን እዩ .infected እቲ ነገር ተዝኸዉን ኩን divided ናብ ውሽጢ ሰለስተ :types ሓፂር ጻንሒት watery ,ውፅኣት ሓፂር ጻንሒት bloody ,ውፅኣት እና እንተ እቲ ነገር lasts ን ቡዙሕ ካብ ክልተ ,weeks ዘይምሕላል .ውፅኣት እቲ ሓፂር ጻንሒት watery ውፅኣት ተዝኸዉን ኩን መወዳእታ ናብ ሓደ ረኽሲ ብ ,cholera ዋላ እኳ እዚ እዩ ብበዝሒ ዘይርከብ አብ ውሽጢ እቲ ምዕቡል .ዓለም እንተ ደም እዩ እዋናዊ እቲ ነገር እዩ እውን ፍሉጥ ከም .dysentery ሓደ ቑጽሪ ካብ -non-infectious causes ተዝኸዉን እውን ውፅኢት አብ ውሽጢ ,ውፅኣት ይሓውስ ,hyperthyroidism lactose ,intolerance inflammatory bowel ,ሕማም ሓደ ቑጽሪ ካብ ,medications እና irritable bowel .syndrome አብ ውሽጢ ብጥዕሚ ,cases ድኳ cultures እዮም ዘይኮነ ዘድሊ ናብ ኣረጋግፅ እቲ ብልክዕ .ጠንቂ",ከመይ ቡዙሕ types እዮም ኣብቲ ካብ ?ውፅኣት,—,ሰለስተ,—,ቡዙሕ ካብ ክልተ weeks
"Strasbourg's historic city centre, the Grande Île (Grand Island), was classified a World Heritage site by UNESCO in 1988, the first time such an honour was placed on an entire city centre. Strasbourg is immersed in the Franco-German culture and although violently disputed throughout history, has been a bridge of unity between France and Germany for centuries, especially through the University of Strasbourg, currently the second largest in France, and the coexistence of Catholic and Protestant culture. The largest Islamic place of worship in France, the Strasbourg Grand Mosque, was inaugurated by French Interior Minister Manuel Valls on 27 September 2012.",13,What is Strasbourg's historic city center classified as?,1988,World Heritage,Manuel Valls,27 September 2012,2,"'Strasbourg's historic ከተማ ,centre እቲ Grande Île (Grand ),ደሴት ኔሩ classified ሓደ ዓለም ቅርሲ ጣብያ ብ UNESCO አብ ውሽጢ ,1988 እቲ መጀመርታ ግዜ ከምዚ ሓደ honour ኔሩ placed አብ ልዕሊ ሓደ ጠቅላላ ከተማ .centre Strasbourg እዩ immersed አብ ውሽጢ እቲ -Franco-German ባህሊ እና ዋላ እኳ violently disputed በቲ ,ታሪኽ ኣለዎ ዝነበረ ሓደ ድልድል ካብ unity አብ መንጎ France እና Germany ን ,centuries ብፍላይ ብውሽጢ እቲ ዩኒቨርሲቲ ካብ ,Strasbourg አብዚ ሕዚ እቲ ካልኣይ largest አብ ውሽጢ ,France እና እቲ coexistence ካብ Catholic እና Protestant .ባህሊ እቲ largest Islamic ቦታ ካብ ኣምልኾ አብ ውሽጢ ,France እቲ Strasbourg Grand ,Mosque ኔሩ inaugurated ብ French Interior Minister Manuel Valls አብ ልዕሊ 27 መስከረም .2012",እንታይ እዩ 'Strasbourg's historic ከተማ ማእኸል classified ?ከም,1988,ዓለም ቅርሲ,Manuel Valls,27 መስከረም 2012
"The Earth contains about 434 billion cubic meters of growing stock forest, 47% of which is commercial. As an abundant, carbon-neutral renewable resource, woody materials have been of intense interest as a source of renewable energy. In 1991, approximately 3.5 cubic kilometers of wood were harvested. Dominant uses were for furniture and building construction.",14,How much of the growing stock forest is commercial?,47%,about 434 billion cubic meters,Earth,approximately 3.5 cubic kilometers,1,"እቲ መሬት የጠቓልል ብዝዕባ 434 billion cubic meters ካብ growing ኽዙን ,ጭካ %47 ካብ አየናይ እዩ .ንግዳዊ ከም ሓደ ,ኣኺሉ ዝተረፈ -carbon-neutral renewable ,resource woody materials ኣለኒ ዝነበረ ካብ ጽዑቕ ወለድ ከም ሓደ ፍልፍል ካብ renewable .ጉልበት አብ ውሽጢ ,1991 ብፅግግዕ .3.5 cubic kilometers ካብ ዕንጨይቲ ኔሮም .harvested ዓብላሊ uses ኔሮም ን ናይ ገዛ ኣቕሓ እና ምህናፅ .ናይ ህንፃ ስራሕ",ከመይ ብዙሕ ካብ እቲ growing ኽዙን ጭካ እዩ ?ንግዳዊ,%47,ብዝዕባ 434 billion cubic meters,መሬት,ብፅግግዕ .3.5 cubic kilometers
"The exact nature of relations between Tibet and the Ming dynasty of China (1368–1644) is unclear. Analysis of the relationship is further complicated by modern political conflicts and the application of Westphalian sovereignty to a time when the concept did not exist. Some Mainland Chinese scholars, such as Wang Jiawei and Nyima Gyaincain, assert that the Ming dynasty had unquestioned sovereignty over Tibet, pointing to the Ming court's issuing of various titles to Tibetan leaders, Tibetans' full acceptance of these titles, and a renewal process for successors of these titles that involved traveling to the Ming capital. Scholars within China also argue that Tibet has been an integral part of China since the 13th century and that it was thus a part of the Ming Empire. But most scholars outside China, such as Turrell V. Wylie, Melvin C. Goldstein, and Helmut Hoffman, say that the relationship was one of suzerainty, that Ming titles were only nominal, that Tibet remained an independent region outside Ming control, and that it simply paid tribute until the Jiajing Emperor (1521–1566), who ceased relations with Tibet.",15,When was the exact nature of relations between Tibet and the Ming dynasty of China unclear?,1368–1644,Nyima Gyaincain,Melvin C. Goldstein,Tibetan,1,"እቲ ብልክዕ ተፈጥሮ ካብ relations አብ መንጎ Tibet እና እቲ Ming dynasty ካብ China ()1368–1644 እዩ .unclear ትንተና ምሃብ ካብ እቲ ርክብ እዩ ርሑቅ ውስብስብ ብ ዘበናዊ political conflicts እና እቲ ማመልከቻ ካብ Westphalian sovereignty ናብ ሓደ ግዜ መዓዝ እቲ ጭብጢ ግቡር ዘይኮነ .ምህላው ንእሽተይ Mainland Chinese ,scholars ከምዚ ከም Wang Jiawei እና Nyima ,Gyaincain assert እቲ እቲ Ming dynasty ዝነበረ unquestioned sovereignty ልዕሊ ,Tibet pointing ናብ እቲ Ming 'court's issuing ካብ ዝተፈላለዩ titles ናብ Tibetan ,leaders 'Tibetans ሙሉእ acceptance ካብ እዚ ,titles እና ሓደ renewal ከይዲ ን successors ካብ እዚ titles እቲ ዝተኻተተ traveling ናብ እቲ Ming .ሃብቲ Scholars አብ ውሽጢ China እውን ምክታዕ እቲ Tibet ኣለዎ ዝነበረ ሓደ integral ክፋል ካብ China ካብ እቲ 13th ዘመን እና እቲ እቲ ነገር ኔሩ ስለዝኾነ ሓደ ክፋል ካብ እቲ Ming .Empire ግን ብጥዕሚ scholars ደገ ,China ከምዚ ከም Turrell .V ,Wylie Melvin .C ,Goldstein እና Helmut ,Hoffman በል እቲ እቲ ርክብ ኔሩ ሓደ ካብ ,suzerainty እቲ Ming titles ኔሮም ጥራሕ ,nominal እቲ Tibet remained ሓደ ዓርሱ ዝኸኣለ ክልል ደገ Ming ,ምቁጽጻር እና እቲ እቲ ነገር simply ተኸፊሉ tribute ክሳብ እቲ Jiajing Emperor (),1521–1566 መን ceased relations ምስ .Tibet",መዓዝ ኔሩ እቲ ብልክዕ ተፈጥሮ ካብ relations አብ መንጎ Tibet እና እቲ Ming dynasty ካብ China ?unclear,1368–1644,Nyima Gyaincain,Melvin .C Goldstein,Tibetan
"BBC Television is a service of the British Broadcasting Corporation. The corporation, which has operated in the United Kingdom under the terms of a Royal charter since 1927, has produced television programmes from its own since 1932, although the start of its regular service of television broadcasts is dated to 2 November 1936.",16,When did BBC Television start its service?,BBC Television,Royal,November 1936,the British Broadcasting Corporation,3,"BBC Television እዩ ሓደ ግልጋሎት ካብ እቲ British Broadcasting .Corporation እቲ ,corporation አየናይ ኣለዎ operated አብ ውሽጢ እቲ United Kingdom ትሕቲ እቲ ስያመታት ካብ ሓደ Royal charter ካብ ,1927 ኣለዎ produced television programmes ካብ ናቱ ወንን ካብ ,1932 ዋላ እኳ እቲ ጀምር ካብ ናቱ ልሙድ ግልጋሎት ካብ television broadcasts እዩ dated ናብ 2 ሕዳር .1936",መዓዝ ግቡር BBC Television ጀምር ናቱ ?ግልጋሎት,BBC Television,Royal,ሕዳር 1936,እቲ British Broadcasting Corporation
"Pain is a distressing feeling often caused by intense or damaging stimuli, such as stubbing a toe, burning a finger, putting alcohol on a cut, and bumping the ""funny bone"". Because it is a complex, subjective phenomenon, defining pain has been a challenge. The International Association for the Study of Pain's widely used definition states: ""Pain is an unpleasant sensory and emotional experience associated with actual or potential tissue damage, or described in terms of such damage."" In medical diagnosis, pain is a symptom.",17,What kind of phenomenon is pain?,"a complex, subjective phenomenon",—,—,—,1,"ቃንዛ እዩ ሓደ distressing ስምዒት ኩል ግዘ caused ብ ጽዑቕ ወይ damaging ,stimuli ከምዚ ከም stubbing ሓደ ,toe burning ሓደ ,ኣፃብዕቲ putting ኣልኮል አብ ልዕሊ ሓደ ,ቁረፅ እና bumping እቲ ""መስሓቄን "".ዓፅሚ ምኽንያቱ እቲ ነገር እዩ ሓደ ,ሕውስዋስ subjective ,ኽስተት defining ቃንዛ ኣለዎ ዝነበረ ሓደ .ፃውዒት እቲ ዓለም ለኻዊ ማሕበር ን እቲ መፅናዕቲ ካብ 'Pain's widely ዘገልገለ ኣገላልፃ :states ""ቃንዛ እዩ ሓደ unpleasant sensory እና ስምዒታዊ ተሞክሮ ተሓባበረ ምስ ክዉን ወይ ውሽጣዊ ዓቅሚ ቲሹ ,ጉድኣት ወይ described አብ ውሽጢ ስያመታት ካብ ከምዚ .""ጉድኣት አብ ውሽጢ ሕክምና ,diagnosis ቃንዛ እዩ ሓደ .symptom",እንታይ ርህሩህ ካብ ኽስተት እዩ ?ቃንዛ,"ሓደ ,ሕውስዋስ subjective ኽስተት",—,—,—
"Mission work in Samoa had begun in late 1830 by John Williams, of the London Missionary Society arriving in Sapapali'i from The Cook Islands and Tahiti. According to Barbara A. West, ""The Samoans were also known to engage in ‘headhunting', a ritual of war in which a warrior took the head of his slain opponent to give to his leader, thus proving his bravery."" However, Robert Louis Stevenson, who lived in Samoa from 1889 until his death in 1894, wrote in A Footnote to History: Eight Years of Trouble in Samoa, ""… the Samoans are gentle people.""",18,What group began work in Samoa in 1830?,Barbara A. West,Samoa,The Cook Islands,the London Missionary Society,4,"ተልእኾ ስራሕ አብ ውሽጢ Samoa ዝነበረ begun አብ ውሽጢ ረፋድ 1830 ብ John ,Williams ካብ እቲ London Missionary ሕብረተሰብ arriving አብ ውሽጢ 'Sapapali'i ካብ እቲ ሰራሒ ፀብሒ Islands እና .Tahiti ከም ናብ Barbara .ሓደ ,ምዕራብ ""እቲ Samoans ኔሮም እውን ፍሉጥ ናብ ምስታፍ አብ ውሽጢ ',‘headhunting ሓደ ritual ካብ ውግእ አብ ውሽጢ አየናይ ሓደ ተዋጋኢ ምውሳድ እቲ ርእሲ ካብ ናቱ slain opponent ናብ ሃብ ናብ ናቱ ,መራሒ ስለዝኾነ proving ናቱ .""bravery ,ዋላኳ ተኾነ Robert Louis ,Stevenson መን lived አብ ውሽጢ Samoa ካብ 1889 ክሳብ ናቱ ሞት አብ ውሽጢ ,1894 ጽሒፉ አብ ውሽጢ ሓደ Footnote ናብ :ታሪኽ ሸሞንተ ዓመታት ካብ ፀገም አብ ውሽጢ ,Samoa ""… እቲ Samoans እዮም ሕያዋይ .""ህዝቢ",እንታይ ጉጅለ ጀሚሩ ስራሕ አብ ውሽጢ Samoa አብ ውሽጢ ?1830,Barbara .ሓደ ምዕራብ,Samoa,እቲ ሰራሒ ፀብሒ Islands,እቲ London Missionary ሕብረተሰብ
"The term was created in 1920 by Hans Winkler, professor of botany at the University of Hamburg, Germany. The Oxford Dictionary suggests the name to be a blend of the words gene and chromosome. However, see omics for a more thorough discussion. A few related -ome words already existed—such as biome, rhizome, forming a vocabulary into which genome fits systematically.",19,When was the term genome first created?,Germany,the University of Hamburg,The Oxford Dictionary,1920,4,"እቲ ቃል ኔሩ created አብ ውሽጢ 1920 ብ Hans ,Winkler professor ካብ botany ኣብ እቲ ዩኒቨርሲቲ ካብ ,Hamburg .Germany እቲ Oxford መዝገበ ቃላት suggests እቲ ሽም ናብ ኩን ሓደ ሕዋስ ካብ እቲ ቃላት gene እና .chromosome ,ዋላኳ ተኾነ ረአ omics ን ሓደ ቡዙሕ ምሉእ ብሙሉእ .ምይይጥ ሓደ ቁሩብ ዝተኣሳሰረ -ome ቃላት ክውን existed—such ከም ,biome ,rhizome forming ሓደ መዝገበ ቃላት ናብ ውሽጢ አየናይ genome fits .systematically",መዓዝ ኔሩ እቲ ቃል genome መጀመርታ ?created,Germany,እቲ ዩኒቨርሲቲ ካብ Hamburg,እቲ Oxford መዝገበ ቃላት,1920
"Martin Goodman founded the company later known as Marvel Comics under the name Timely Publications in 1939. Martin Goodman, a pulp magazine publisher who had started with a Western pulp in 1933, was expanding into the emerging—and by then already highly popular—new medium of comic books. Launching his new line from his existing company's offices at 330 West 42nd Street, New York City, he officially held the titles of editor, managing editor, and business manager, with Abraham Goodman officially listed as publisher.",20,What was the name of Marvel Comics originally created?,330,Abraham Goodman,Timely Publications,New York City,3,"Martin Goodman founded እቲ ድርጅት ዳሕራይ ፍሉጥ ከም Marvel Comics ትሕቲ እቲ ሽም Timely Publications አብ ውሽጢ .1939 Martin ,Goodman ሓደ pulp ጋዜጣ publisher መን ዝነበረ ተጀሚሩ ምስ ሓደ Western pulp አብ ውሽጢ ,1933 ኔሩ expanding ናብ ውሽጢ እቲ emerging—and ብ ሽዑ ክውን highly popular—new ማእኸላይ ካብ comic .books Launching ናቱ ሓድሽ መስመር ካብ ናቱ ነባር 'company's offices ኣብ 330 ምዕራብ 42nd ,ፅርጊያ ሓድሽ York ,ከተማ ንሱ officially ተገይሩ እቲ titles ካብ ,editor managing ,editor እና ስራሕቲ ንግዲ ,ተቆፃፃሪ ምስ Abraham Goodman officially listed ከም .publisher",እንታይ ኔሩ እቲ ሽም ካብ Marvel Comics originally ?created,330,Abraham Goodman,Timely Publications,ሓድሽ York ከተማ
"Puberty occurs through a long process and begins with a surge in hormone production, which in turn causes a number of physical changes. It is the stage of life characterized by the appearance and development of secondary sex characteristics (for example, a deeper voice and larger adam's apple in boys, and development of breasts and more curved and prominent hips in girls) and a strong shift in hormonal balance towards an adult state. This is triggered by the pituitary gland, which secretes a surge of hormonal agents into the blood stream, initiating a chain reaction to occur. The male and female gonads are subsequently activated, which puts them into a state of rapid growth and development; the triggered gonads now commence the mass production of the necessary chemicals. The testes primarily release testosterone, and the ovaries predominantly dispense estrogen. The production of these hormones increases gradually until sexual maturation is met. Some boys may develop gynecomastia due to an imbalance of sex hormones, tissue responsiveness or obesity.",21,What is the stage of life characterized by the appearance and development of secondary sex characteristics?,—,—,Puberty,—,3,"ብፅሕና ኮነ ብውሽጢ ሓደ ነዊሕ ከይዲ እና begins ምስ ሓደ ብራኸ አብ ውሽጢ hormone ,ምህርቲ አየናይ አብ ውሽጢ ተጠወ causes ሓደ ቑጽሪ ካብ ኣካላዊ .changes እቲ ነገር እዩ እቲ መድረኽ ካብ ህይወት characterized ብ እቲ ቁመና እና ዕብየት ካብ secondary sex ባህርያት (ን ,ኣብነት ሓደ deeper ድምፂ እና larger 'adam's መለ አብ ውሽጢ ,boys እና ዕብየት ካብ breasts እና ቡዙሕ curved እና ጠቃሚ ምሕኹልቲ አብ ውሽጢ )girls እና ሓደ ጠንካራ ምቕያር አብ ውሽጢ hormonal ሚዛን ናብ ገፅ ሓደ adult .ግዝኣት እዚ እዩ triggered ብ እቲ pituitary ,gland አየናይ secretes ሓደ ብራኸ ካብ hormonal agents ናብ ውሽጢ እቲ ደም ,መመሓላለፊ initiating ሓደ ሰንሰለት መልሲ ምሃብ ናብ .ይፍፀም እቲ ተባዕታይ እና ኣንስተይቲ gonads እዮም subsequently ,activated አየናይ puts ንሶም ናብ ውሽጢ ሓደ ግዝኣት ካብ ቕልጡፍ ዕቤት እና ;ዕብየት እቲ triggered gonads ሕዚ commence እቲ መጠን ኣካል ምህርቲ ካብ እቲ አድላዩ .chemicals እቲ testes primarily ስደድ ,testosterone እና እቲ ovaries predominantly dispense .estrogen እቲ ምህርቲ ካብ እዚ hormones increases ብኸይዲ ክሳብ sexual maturation እዩ .met ንእሽተይ boys ተዝኸዉን ዕበ gynecomastia መወዳእታ ናብ ሓደ imbalance ካብ sex ,hormones ቲሹ responsiveness ወይ .መጠኑ ዝሓለፈ ርጉዲ",እንታይ እዩ እቲ መድረኽ ካብ ህይወት characterized ብ እቲ ቁመና እና ዕብየት ካብ secondary sex ?ባህርያት,—,—,ብፅሕና,—
"The Spanish language is the second most spoken language in the United States. There are 45 million Hispanophones who speak Spanish as a first or second language in the United States, as well as six million Spanish language students. Together, this makes the United States of America the second largest Hispanophone country in the world after Mexico, and with the United States having more Spanish-speakers than Colombia and Spain (but fewer first language speakers). Spanish is the Romance language and the Indo-European language with the largest number of native speakers in the world. Roughly half of all American Spanish-speakers also speak English ""very well,"" based on their self-assessment in the U.S. Census.",22,What is the second most spoken language in the United States?,45 million,Spanish,Roughly half,first,2,"እቲ ስጳኛ ቋንቋ እዩ እቲ ካልኣይ ብጥዕሚ spoken ቋንቋ አብ ውሽጢ እቲ United .States ኣብቲ እዮም 45 ሚልዮን Hispanophones መን ተዛረብ ስጳኛ ከም ሓደ መጀመርታ ወይ ካልኣይ ቋንቋ አብ ውሽጢ እቲ United ,States ከም ደሓን ከም ሽዱሽተ ሚልዮን ስጳኛ ቋንቋ .students ,ብሓባር እዚ makes እቲ United States ካብ America እቲ ካልኣይ largest Hispanophone ሃገር አብ ውሽጢ እቲ ዓለም ድሕሪ ,Mexico እና ምስ እቲ United States ምህላው ቡዙሕ -Spanish-speakers ካብ Colombia እና Spain (ግን ዝወሓደ መጀመርታ ቋንቋ ).speakers ስጳኛ እዩ እቲ Romance ቋንቋ እና እቲ -Indo-European ቋንቋ ምስ እቲ largest ቑጽሪ ካብ መበቆል speakers አብ ውሽጢ እቲ .ዓለም ዳርጋ ፍርቂ ካብ ኩሎም American -Spanish-speakers እውን ተዛረብ ኢንግሊሽ ""ብጣዕሚ ,""ደሓን መሰረት ዝገበረ አብ ልዕሊ ናቶም -self-assessment አብ ውሽጢ እቲ ..U.S .Census",እንታይ እዩ እቲ ካልኣይ ብጥዕሚ spoken ቋንቋ አብ ውሽጢ እቲ United ?States,45 ሚልዮን,ስጳኛ,ዳርጋ ፍርቂ,መጀመርታ
"Pain is a distressing feeling often caused by intense or damaging stimuli, such as stubbing a toe, burning a finger, putting alcohol on a cut, and bumping the ""funny bone"". Because it is a complex, subjective phenomenon, defining pain has been a challenge. The International Association for the Study of Pain's widely used definition states: ""Pain is an unpleasant sensory and emotional experience associated with actual or potential tissue damage, or described in terms of such damage."" In medical diagnosis, pain is a symptom.",23,What type of phenomenon has defining pain been a challenge?,—,—,—,"a complex, subjective phenomenon",4,"ቃንዛ እዩ ሓደ distressing ስምዒት ኩል ግዘ caused ብ ጽዑቕ ወይ damaging ,stimuli ከምዚ ከም stubbing ሓደ ,toe burning ሓደ ,ኣፃብዕቲ putting ኣልኮል አብ ልዕሊ ሓደ ,ቁረፅ እና bumping እቲ ""መስሓቄን "".ዓፅሚ ምኽንያቱ እቲ ነገር እዩ ሓደ ,ሕውስዋስ subjective ,ኽስተት defining ቃንዛ ኣለዎ ዝነበረ ሓደ .ፃውዒት እቲ ዓለም ለኻዊ ማሕበር ን እቲ መፅናዕቲ ካብ 'Pain's widely ዘገልገለ ኣገላልፃ :states ""ቃንዛ እዩ ሓደ unpleasant sensory እና ስምዒታዊ ተሞክሮ ተሓባበረ ምስ ክዉን ወይ ውሽጣዊ ዓቅሚ ቲሹ ,ጉድኣት ወይ described አብ ውሽጢ ስያመታት ካብ ከምዚ .""ጉድኣት አብ ውሽጢ ሕክምና ,diagnosis ቃንዛ እዩ ሓደ .symptom",እንታይ ዓይነት ካብ ኽስተት ኣለዎ defining ቃንዛ ዝነበረ ሓደ ?ፃውዒት,—,—,—,"ሓደ ,ሕውስዋስ subjective ኽስተት"
"Originally known as Buckingham House, the building at the core of today's palace was a large townhouse built for the Duke of Buckingham in 1703 on a site that had been in private ownership for at least 150 years. It was acquired by King George III in 1761 as a private residence for Queen Charlotte and became known as ""The Queen's House"". During the 19th century it was enlarged, principally by architects John Nash and Edward Blore, who constructed three wings around a central courtyard. Buckingham Palace became the London residence of the British monarch on the accession of Queen Victoria in 1837.",24,In what year did Buckingham House start being known as The Queen's House?,Edward Blore,1761,today,London,2,"Originally ፍሉጥ ከም Buckingham ,ገዛ እቲ ምህናፅ ኣብ እቲ ማእኸል ካብ 'today's palace ኔሩ ሓደ ገዚፍ townhouse ተሃኒጹ ን እቲ Duke ካብ Buckingham አብ ውሽጢ 1703 አብ ልዕሊ ሓደ ጣብያ እቲ ዝነበረ ዝነበረ አብ ውሽጢ ብሕታዊ ownership ን ኣብ ዝነኣሰ 150 .ዓመታት እቲ ነገር ኔሩ ዝተዓደገ ብ ንጉስ George III አብ ውሽጢ 1761 ከም ሓደ ብሕታዊ residence ን ንግስቲ Charlotte እና ኮይኑ ፍሉጥ ከም ""እቲ 'Queen's "".ገዛ አብ እዋን እቲ 19th ዘመን እቲ ነገር ኔሩ ,enlarged principally ብ architects John Nash እና Edward ,Blore መን constructed ሰለስተ wings አብ ከባቢ ሓደ central .courtyard Buckingham Palace ኮይኑ እቲ London residence ካብ እቲ British monarch አብ ልዕሊ እቲ accession ካብ ንግስቲ Victoria አብ ውሽጢ .1837",አብ ውሽጢ እንታይ ዓመት ግቡር Buckingham ገዛ ጀምር ፍጥረት ፍሉጥ ከም እቲ 'Queen's ?ገዛ,Edward Blore,1761,ሎምዓንቲ,London
