passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"These regions were occupied by ""the brown men,"" with the yellow in the Far East and the black in Africa. The color issue was not settled until Kenya became independent in 1963, ending the last vestige of the British Empire.",11,When did the Brown Men become independent?,Kenya,the Far East,the British Empire,1963,4,"እዘን ዞባታት እዚኣተን ብ""እቶም ቡናዊ ሰብ"" ተታሒዘን ነይረን፣ ኣብ ርሑቕ ምብራቕ ብጫን ኣብ ኣፍሪቃ ጸሊምን ዝነበረ ብጫ ተታሒዘን ነይረን። እቲ ናይ ሕብሪ ጉዳይ፡ ኬንያ ኣብ 1963 ናጻ ክሳብ ዝኸውን፡ ናይ መወዳእታ ዕንክሊል ግዝኣት እንግሊዝ ክሳብ ዘብቅዕ ኣይተረጋገአን።",እቶም ቡናዊ ደቂ ተባዕትዮ መዓስ እዮም ናጻ ዝኾኑ?,ኬንያ,ርሑቕ ምብራቕ,ግዝኣት እንግሊዝ,1963 ዓ.ም.
"Most of the differences in the revised budget deficit numbers were due to a temporary change of accounting practices by the new government, i.e., recording expenses when military material was ordered rather than received. However, it was the retroactive application of ESA95 methodology (applied since 2000) by Eurostat, that finally raised the reference year (1999) budget deficit to 3.38% of GDP, thus exceeding the 3% limit. This led to claims that Greece (similar claims have been made about other European countries like Italy) had not actually met all five accession criteria, and the common perception that Greece entered the Eurozone through ""falsified"" deficit numbers.",12,When was Greece's budget deficit first raised?,3.38%,1999,3%,Eurostat,2,"መብዛሕትኡ ኣብቲ ዝተመሓየሸ ቁጽሪ ሕጽረት ባጀት ዝነበረ ፍልልይ፡ ብሰንኪ እቲ ሓድሽ መንግስቲ፡ ማለት ወተሃደራዊ ንዋት ኣብ ዝእዘዘሉ እዋን፡ ብሓድሽ መንግስቲ ዝግበር ግዝያዊ ለውጢ ኣሰራርሓ ሕሳብ፡ ማለት ወጻኢታት ምምዝጋብ እዩ ነይሩ። ይኹን እምበር ንድሕሪት ዝምለስ ኣተገባብራ ESA95 ኣገባብ (ካብ 2000 ጀሚሩ ኣብ ዝተተግበረ) ብዩሮስታት ዝተተግበረ፣ ኣብ መወዳእታ ነቲ መወከሲ ዓመት (1999) ናይ ባጀት ሕጽረት ናብ 3.38% ናይ GDP ዘልዓሎ፣ በዚ ድማ ካብቲ 3% ገደብ ንላዕሊ ዝሓልፍ። እዚ ድማ ግሪኽ (ብዛዕባ ካልኦት ሃገራት ኤውሮጳ ከም ጣልያን ዝኣመሰለ ተመሳሳሊ ክሲ ቀሪቡ ኣሎ) ብጭቡጥ ንሓሙሽተ ሓሙሽተ ናይ ምጽንባር መዐቀኒታት ከምዘየማልኣን፡ ግሪኽ ድማ ብ ""ናይ ሓሶት"" ሕጽረት ቁጽሪ ናብ ዞባ ኤውሮጳ ኣትያ ዝብል ልሙድ ኣረኣእያን ኣስዒቡ።",ናይ ግሪኽ ናይ ባጀት ሕጽረት መጀመርታ መዓስ እዩ ተላዒሉ?,3.38%,1999 ዓ.ም.,3% .,ዩሮስታት
"Adventurer and poet Luís de Camões (c. 1524–1580) wrote the epic poem ""Os Lusíadas"" (The Lusiads), with Virgil's Aeneid as his main influence. Modern Portuguese poetry is rooted in neoclassic and contemporary styles, as exemplified by Fernando Pessoa (1888–1935). Modern Portuguese literature is represented by authors such as Almeida Garrett, Camilo Castelo Branco, Eça de Queiroz, Fernando Pessoa, Sophia de Mello Breyner Andresen, António Lobo Antunes and Miguel Torga. Particularly popular and distinguished is José Saramago, recipient of the 1998 Nobel Prize in Literature.",13,"Who wrote the epic poem ""Os Lusadas?""",Os Lusíadas,1998,Aeneid,Camilo Castelo Branco,4,"ኣድቨንቸረርን ገጣሚን ሉዊስ ደ ካሜስ (c. 1524–1580) ነታ ቅያ ዝኾነት ግጥሚ ""The Lusiads"" ጽሒፉላ ነበረት፡ ቨርጂል’ስ ኤነይድ ከም ቀንዲ ጽልዋኡ። ዘመናዊ ፖርቱጋላዊ ግጥሚ ኣብ ኒዮክላሲካውን እዋናውን ቅዲ ሱር ዝሰደደ እዩ፣ ከምቲ ብፈርናንዶ ፐሶኣ (1888–1935) ኣብነት ዝኾነ። ዘመናዊ ስነ-ጽሑፍ ፖርቱጋል ብከም በዓል ኣልመዳ ጋሬት፡ ካሚሎ ካስስተሎ ብራንኮ፡ ​​ኢቻ ደ ኲይሮዝ፡ ፈርናንዶ ፔሶኣ፡ ሶፍያ ደ ሜሎ ብራይነር ኣንድሬሰን፡ ኣንቶንዮ ሎቦ ኣንቱነስን ሚግኤል ቶርጋን ዝኣመሰሉ ጸሓፍቲ ዝውከል እዩ። ህቡብን ፍሉይን ዝኾነ ጆሴ ሳራማጎ፡ ተቐባሊ ሽልማት ኖቤል ስነ-ጽሑፍ 1998 እዩ።","መን እዩ ነታ ቅንያት ግጥሚ ""OS Lusadas?""",ኦኤስ ሉስያዳስ,1998 ዓ.ም.,ኤነይድ,ካሚሎ ካስቸሎ ብራንኮ
"Some software assigned special meanings to ASCII characters sent to the software from the terminal. Operating systems from Digital Equipment Corporation, for example, interpreted DEL as an input character as meaning ""remove previously-typed input character"", and this interpretation also became common in Unix systems. Most other systems used BS for that meaning and used DEL to mean ""remove the character at the cursor"".[citation needed] That latter interpretation is the most common now.[citation needed]",14,Who created mismatched answer choices for ASCII characters?,Digital Equipment Corporation,—,—,DEL,1,"ገለ ሶፍትዌር ካብቲ ተርሚናል ናብቲ ሶፍትዌር ዝለኣኹ ASCII ፊደላት ፍሉይ ትርጉም ተመዲቦም። ንኣብነት ካብ ዲጂታል መሳርሒታት ኮርፖሬሽን ስርዓተ ምምሕዳር ንኤል.ኤል.ኤል ከም ሓደ እታው ገጸ ባህሪ ከም ትርጉም ""ኣቐዲማ ዝተጻሕፈ እታው ገጸ ባህሪ ምእላይ"" ኢላ ተርጒምዋ፣ እዚ ትርጉም ኣብ ዩኒክስ ስርዓታት እውን ልሙድ ኮይኑ። መብዛሕትኦም ካልኦት ስርዓታት ንእቲ ትርጉም BS ተጠቒሞም ንDEL ተጠቒሞም ""ነቲ ኣብ መመልከቲ ዘሎ ገጸ ባህሪ ምእላይ"" ማለት እዩ.[citation needed] that latter trameter now.[citation needed]",መን እዩ ንገጸ ባህርያት ASCII ዘይተመጣጠነ ናይ መልሲ ምርጫታት ዝፈጠረ?,ዲጂታል መሳርሒታት ኮርፖሬሽን,—,—,ናይቲ .
"Miami's main four sports teams are the Miami Dolphins of the National Football League, the Miami Heat of the National Basketball Association, the Miami Marlins of Major League Baseball, and the Florida Panthers of the National Hockey League. As well as having all four major professional teams, Miami is also home to the Major League Soccer expansion team led by David Beckham, Sony Ericsson Open for professional tennis, numerous greyhound racing tracks, marinas, jai alai venues, and golf courses. The city streets has hosted professional auto races, the Miami Indy Challenge and later the Grand Prix Americas. The Homestead-Miami Speedway oval hosts NASCAR national races.",15,What is the name of Miami's four major sports teams?,Sony Ericsson Open,the National Hockey League,David Beckham,four,2,ቀንዲ ኣርባዕተ ጋንታታት ስፖርት ሚያሚ፡ ሚያሚ ዶልፊንስ ናይ ሃገራዊ ሊግ ኩዕሶ እግሪ፡ ሚያሚ ሂት ናይ ሃገራዊ ማሕበር ኩዕሶ ሰኪዔት፡ ሚያሚ ማርሊንስ ናይ ሜጀር ሊግ ቤዝቦል፡ ከምኡ’ውን ፍሎሪዳ ፓንተርስ ናይ ሃገራዊ ሊግ ሆኪ እየን። ከምኡ ውን ንኣርባዕቲአን ዓበይቲ ፕሮፌሽናል ጋንታታት ምህላወን፡ ሚያሚ፡ ብዴቪድ ቤክሃም፡ ሶኒ ኤሪክሰን ኦፐን ንፕሮፌሽናል ቴኒስ፡ ብርክት ዝበሉ ናይ ግሬይሃውንድ ውድድር ትራክስ፡ ማሪናስ፡ ጄይ ኣላይ ቦታታትን መጻወቲ ጎልፍን እትምራሕ ናይ ሜጀር ሊግ ኩዕሶ እግሪ ምስፍሕፋሕ ጋንታ’ውን ትነብረላ ኣላ። ጎደናታት ሲቲ ፕሮፌሽናል ውድድራት ኣውቶ፡ ዘ ሚያሚ ኢንዲ ቻለንጅ፡ ድሒሩ ድማ ግራንድ ፕሪክስ ኣመሪካ ኣአንጊዱ እዩ። እዚ ንገዛእ ርእሱ ዝኸውን ናስካር ንሃገራዊ ውድድራት ናስካር የአንግድ።,ስሙ ናይተን ኣርባዕተ ዓበይቲ ጋንታታት ስፖርት ሚያሚ እንታይ ይበሃል?,ሶኒ ኤሪክሰን ኦፐን,ሃገራዊ ሊግ ሆኪ,ዳዊት ቤክሃም,ኣርባዕተ
"The Prussian army was controlled by the General Staff, under Field Marshal Helmuth von Moltke. The Prussian army was unique in Europe for having the only such organisation in existence, whose purpose in peacetime was to prepare the overall war strategy, and in wartime to direct operational movement and organise logistics and communications. The officers of the General Staff were hand-picked from the Prussian Kriegsakademie (War Academy). Moltke embraced new technology, particularly the railroad and telegraph, to coordinate and accelerate mobilisation of large forces.",16,What was the name of the Prussian army?,Field Marshal Helmuth von Moltke,Moltke,junker.n.01,Prussian,4,ሰራዊት ፕሩስያ ብሓፈሻዊ ሰራሕተኛታት ይቆጻጸር ነበረ፣ ኣብ ትሕቲ ሜዳ ማርሻል ሄልሙት ቮን ሞልትከ። ሰራዊት ፕሩስያ ኣብ ኤውሮጳ ፍሉይ ዝኾነ ትካል ኣብ ህላወ ብምህላዉ ፍሉይ እዩ ነይሩ፣ ዕላምኡ ኣብ ግዜ ሰላም ንሓፈሻዊ ስትራተጂ ኲናት ንምድላው፣ ኣብ ግዜ ኲናት ድማ ስርሒታዊ ምንቅስቓስ ንምቕናዕን ሎጂስቲክስን ርክባትን ንምውዳብን እዩ ነይሩ። እቶም መኮንናት ሓፈሻዊ ሰራሕተኛታት ካብ ፕሩስያዊ ክሪግሳካደሚ (ናይ ውግእ ኣካዳሚ) ብኢድ ዝተመርጹ እዮም። ሞልትከ ንሓድሽ ቴክኖሎጂ ብፍላይ ድማ ኣብ መንገዲ ባቡርን ቴሌግራፍን ሓቚፉ፡ ምልዕዓል ዓበይቲ ሓይልታት ንምውህሃድን ንምቅልጣፍን እዩ።,ስም ሰራዊት ፕሩስያ እንታይ እዩ ነይሩ?,ፊልድ ማርሻል ሄልሙት ቮን ሞልትከ,ሞልትከ,junker.n.01,ፕሩስያዊ
"The concept of racial origin relies on the notion that human beings can be separated into biologically distinct ""races"", an idea generally rejected by the scientific community. Since all human beings belong to the same species, the ECRI (European Commission against Racism and Intolerance) rejects theories based on the existence of different ""races"". However, in its Recommendation ECRI uses this term in order to ensure that those persons who are generally and erroneously perceived as belonging to ""another race"" are not excluded from the protection provided for by the legislation. The law claims to reject the existence of ""race"", yet penalize situations where someone is treated less favourably on this ground.",17,Which organisation is responsible for resolving mismatches of the answer choices?,—,—,European Commission,Racism and Intolerance,3,"ዓሌታዊ መበቆል ዝብል ኣምር ኣብቲ ደቂ ሰባት ናብ ስነ-ህይወታዊ ፍሉይ ""ዓሌታት"" ክፈላለዩ ይኽእሉ እዮም ዝብል ኣተሓሳስባ ይምርኮስ፣ እዚ ድማ ብሓፈሻ ብማሕበረሰብ ሳይንስ ዝንጸግ ሓሳብ እዩ። ኩሎም ደቂ ሰባት ናይ ሓደ ዓይነት እንስሳ ስለ ዝኾኑ፡ ECRI (European Commission against Racism and Inlerance) ኣብ ህላወ ዝተፈላለዩ ""ዓሌታት"" ዝተመርኮሰ ክልሰ-ሓሳባት ይነጽግ። ይኹን እምበር፡ ኣብቲ ለበዋኡ፡ ECRI ነቶም ብሓፈሻን ብጌጋን ከም ናይ ""ካልእ ዓሌት"" ምዃኖም ዝግለጹ ሰባት፡ ካብቲ ብሕጊ ዝተቐመጠ ሓለዋ ከምዘይግለሉ ንምርግጋጽ፡ ECRI ነዚ ቃል እዚ ዝጥቀመሉ እዩ። እቲ ሕጊ ንህላወ ""ዓሌት"" ከም ዝነጽግ ይዛረብ፣ ገና ግን ሓደ ሰብ በዚ መሰረት እዚ ብዘይ ጽቡቕ ኣተሓሕዛ ዝግበረሉ ኩነታት ይቕጻዕ።",ኣየናይ ትካል እዩ ናይ መልሲ ምርጫታት ዘይምስምማዕ ናይ ምፍታሕ ሓላፍነት ኣለዎ?,—,—,ኮሚሽን ኤውሮጳ,ዓሌትነትን ዘይምጽውዋርን .
"Hokkien, especially Taiwanese, is sometimes written in the Latin script using one of several alphabets. Of these the most popular is Pe̍h-ōe-jī (traditional Chinese: 白話字; simplified Chinese: 白话字; pinyin: Báihuàzì). POJ was developed first by Presbyterian missionaries in China and later by the indigenous Presbyterian Church in Taiwan; use of this alphabet has been actively promoted since the late 19th century. The use of a mixed script of Han characters and Latin letters is also seen, though remains uncommon. Other Latin-based alphabets also exist.",18,"What language is Hokkien, mainly Taiwanese, based off of?",Presbyterian,Presbyterian Church,POJ,Chinese,4,ሆኪየን ብፍላይ ታይዋን ሓደ ሓደ ግዜ ኣብ ስክሪፕት ላቲን ካብ ሓያሎ ፊደላት ሓደ ተጠቒሙ ይጽሓፍ። ካብዚኦም እቲ ዝያዳ ተፈታዊ ዝኾነ pečh-ōe-jī (ባህላዊ ቻይናዊ: 白話字; ዝተቐለለ ቻይናዊ: 白话字; Pinyin: Báihuàzì) እዩ። ፖጅ መጀመርታ ብፕረስቢተርያን ሚስዮናውያን ኣብ ቻይና ድሒሩ ድማ ብደቀባት ፕረስቢተርያን ቤተክርስትያን ታይዋን እዩ ተማሂዙ፤ እዚ ፊደል እዚ ምጥቃም ካብ መወዳእታ 19 ክፍለ ዘመን ጀሚሩ ብንጥፈት ይድገፍ ኣሎ። ናይ ሃን ገጸ ባህርያትን ላቲን ደብዳቤታትን ዝተሓዋወሰ ስክሪፕት ምጥቃም እውን ልሙድ እኳ እንተዘይኮነ። ካልኦት ላቲን መሰረት ዝገበሩ ፊደላት እውን ኣለዉ።,ሆኪን ዝበሃል ብቐንዱ ታይዋን እንታይ ቋንቋ እዩ ካብ?,ፕረስቢተርያን,ፕረስቢተርያን ቤተ ክርስቲያን,ምዑዝ,ቻይናዊ
"A second strategic personality from American diplomatic and military circles, Alfred Thayer Mahan, concerned about the naval vulnerability of the trade routes in the Persian Gulf and Indian Ocean, commented in 1902:",19,In which category did Alfred Thayer Mahan rank?,second,Alfred Thayer Mahan,moment of truth.n.01,the Persian Gulf,1,ካልኣይ ስትራተጂካዊ ስብእና ካብ ኣመሪካውያን ዲፕሎማስያውን ወተሃደራውን ዓንኬላት ዝኾነ ኣልፍሬድ ታይር ማሃን፡ ብዛዕባ ተቓላዕነት ሓይሊ ባሕሪ ናይተን ኣብ ወሽመጥ ፋርስን ህንዳዊ ውቅያኖስን ዝነበረ ናይ ንግዲ መስመራት ተቓላዕነት ዘተሓሳስብ፡ ኣብ 1902 ርእይቶኡ ሂቡ:,ኣልፍሬድ ታይር ማሃን ኣብ ኣየናይ ምድብ እዩ ደረጅኡ?,ካልኣይ,ኣልፍሬድ ታይር ማሃን,ህሞት ሓቂ.n.01,ወሽመጥ ፋርስ
"Because of the general instability of the federal government during 1828, the installation of the new legislature did not take place until the middle of the following year. It was quickly dissolved by Governor Santiago de Baca Ortiz, who replaced it with a more pronounced Yorkino type. When Guerrero's liberal administration was overthrown in December, Gaspar de Ochoa aligned with Anastasio Bustamante, and in February 1830, organized an opposition group that arrested the new governor, F. Elorriaga, along with other prominent Yorkinos. He then summoned the legislature, which had been dissolved by Baca. The civil and military authorities were now headed by J. A. Pescador and Simón Ochoa.",20,Which state had a very bad answer choice to the question?,February 1830,Yorkino,Guerrero,1828,2,ብሰንኪ ሓፈሻዊ ዘይምርግጋእ ፌደራል መንግስቲ ኣብ 1828 ምትካል እቲ ሓድሽ ሓጋጊ ኣካል ክሳብ መፋርቕ ናይቲ ዝቕጽል ዓመት ኣይተኻየደን። ቀልጢፉ ብኣመሓዳሪ ሳንትያጎ ደ ባካ ኦርቲዝ ተፈቲኑ፡ ንሱ ድማ ብዝያዳ ጐሊሑ ዝረአ ናይ ዮርኒኖ ዓይነት ተኪእዎ። ምምሕዳር ሊበራል ጉረሮ ኣብ ወርሒ ታሕሳስ ምስተወርደ፡ ጋስፓር ደ ኦቾዋ ምስ ኣናስታስዮ ቡስታማንተ ተሰሊፉ፡ ኣብ ለካቲት 1830 ድማ ነቲ ሓድሽ ኣመሓዳሪ ኤፍ ኤሎርያጋ ምስ ካልኦት ፍሉጣት ዮርኒኖስ ዝኣሰረ ተቓዋሚ ጉጅለ ኣዳለወ። ብድሕሪኡ ነቲ ብባካ ዝፈሰሰ ሓጋጊ ኣካል ጸውዐ። እቶም ሲቪላውን ወተሃደራውን ሰበስልጣን ሕጂ ብጄ.,ኣየናይ ኩነታት እዩ ነቲ ሕቶ ኣዝዩ ሕማቕ መልሲ ዝነበሮ?,ለካቲት 1830,ዮርክኪኖ,ጉረሮ,1828
"Saint Helena is one of the most remote islands in the world, has one commercial airport under construction, and travel to the island is by ship only. A large military airfield is located on Ascension Island, with two Friday flights to RAF Brize Norton, England (as from September 2010). These RAF flights offer a limited number of seats to civilians.",21,Which island is located on Saint Helena?,Ascension Island,September 2010,one,two,1,ቅድስቲ ሄለና ሓንቲ ካብተን ኣብ ዓለምና ዝርከባ ርሑቓት ደሴታት ኮይና፡ ሓንቲ ንግዳዊት መዕርፎ ነፈርቲ ኣብ ህንጸት ዘለዋ ኮይና፡ ናብታ ደሴት ምጉዓዝ ድማ ብመርከብ ጥራይ እዩ። ዓቢ ወተሃደራዊ መዓርፎ ነፈርቲ ኣብ ደሴት ኣሰንሽን ይርከብ፣ ክልተ ዓርቢ በረራታት ናብ ራፍ ብሬዝ ኖርተን ዓዲ እንግሊዝ (ካብ መስከረም 2010 ጀሚሩ)። እዘን ናይ RAF በረራታት ንሲቪላት ውሱን ቁጽሪ ዘለዎም ወንበር ይህባ።,ኣብ ቅድስቲ ሄለና ኣየነይቲ ደሴት እያ ትርከብ?,ደሴት ኣሰንሽን,መስከረም 2010 ዓ.ም.,ሓደ,ክልተ
"Utrecht city has an active cultural life, and in the Netherlands is second only to Amsterdam. There are several theatres and theatre companies. The 1941 main city theatre was built by Dudok. Besides theatres there is a large number of cinemas including three arthouse cinemas. Utrecht is host to the international Early Music Festival (Festival Oude Muziek, for music before 1800) and the Netherlands Film Festival. The city has an important classical music hall Vredenburg (1979 by Herman Hertzberger). Its acoustics are considered among the best of the 20th-century original music halls.[citation needed] The original Vredenburg music hall has been redeveloped as part of the larger station area redevelopment plan and in 2014 has gained additional halls that allowed its merger with the rock club Tivoli and the SJU jazzpodium. There are several other venues for music throughout the city. Young musicians are educated in the conservatory, a department of the Utrecht School of the Arts. There is a specialised museum of automatically playing musical instruments.",22,Which city has the most active cultural life?,1979,Early Music Festival,2014,Utrecht,4,"ዩትረክት ሲቲ ንጡፍ ባህላዊ ህይወት ዘለዋ ኮይና፡ ኣብ ሆላንድ ድማ ካብ ኣምስተርዳም ጥራይ ካልኣይቲ እያ። ሓያሎ ትያትራትን ትካላት ትያትርን ኣለዉ። ኣብ 1941 ቀንዲ ትያትር ከተማ ብዱዶክ ዝተሰርሐ እዩ። ብዘይካ ትያትራት ሰለስተ ናይ ኣርትሃውስ ሲነማታት ሓዊሱ ብዙሕ ቁጽሪ ዘለዎም ሲነማታት ኣለዉ። ኡትረክት ንኣህጉራዊ ፈስቲቫል ቅድመ-ሙዚቃ (Festival Oude Muziek, for music before 1800) ከምኡ’ውን ፈስቲቫል ፊልም ሆላንድ ዘአንግድ እዩ። እታ ከተማ ኣገዳሲ ክላሲካል ሙዚቃ ኣዳራሽ ቨርደንበርግ (1979 ብሄርማን ሄርትዝበርገር) ኣለዋ። ኣኮስቲክስ ካብቶም ኣብ መበል 20 ክፍለ ዘመን ዝበለጹ ኦሪጅናል ኣዳራሻት ሙዚቃ ዝቑጸሩ እዮም።[citation needed] እቲ ኦሪጅናል ቨርደንበርግ ሙዚቃ ኣዳራሽ ከም ኣካል ናይቲ ዝዓበየ ናይ ጣብያ ከባቢ ዳግመ ምምዕባል ትልሚ ዳግማይ ተማዕቢሉ ኣብ 2014 ድማ ምስ ሮክ ክለብ ቲቮሊን ስጁ ጃዝፖድየምን ምውህሃድ ዘፍቅድ ተወሳኺ ኣዳራሻት ረኺቡ ኣሎ። ኣብ መላእ ከተማ ንሙዚቃ ዝኸውን ካልእ ሓያሎ ቦታታት ኣለዉ። መንእሰያት ሙዚቀኛታት ኣብቲ ክፍሊ ስነ-ጥበብ ዩትረክት ዝበሃል ክፍሊ ኮንሰርቫቶሪ ይመሃሩ እዮም። ብኣውቶማቲክ መሳርሒ ሙዚቃ ዝጻወት ፍሉይ ቤተ መዘክር ኣሎ።",ኣየነይቲ ከተማ እያ እታ ዝያዳ ንጡፍ ባህላዊ ህይወት ዘለዋ?,1979,ናይ መጀመርታ ፈስቲቫል ሙዚቃ,2014,ዩትረክት
"The simplest way to gain information about brain anatomy is by visual inspection, but many more sophisticated techniques have been developed. Brain tissue in its natural state is too soft to work with, but it can be hardened by immersion in alcohol or other fixatives, and then sliced apart for examination of the interior. Visually, the interior of the brain consists of areas of so-called grey matter, with a dark color, separated by areas of white matter, with a lighter color. Further information can be gained by staining slices of brain tissue with a variety of chemicals that bring out areas where specific types of molecules are present in high concentrations. It is also possible to examine the microstructure of brain tissue using a microscope, and to trace the pattern of connections from one brain area to another.",23,What color is brain tissue?,grey matt,one,—,—,1,ብዛዕባ ኣናቶሚ ሓንጎል ሓበሬታ ንምርካብ ዝቐለለ መንገዲ ብዓይኒ ምርመራ እዩ፣ እንተኾነ ግን ብዙሓት ካልኦት ዝተራቐቑ ሜላታት ተማሂዞም እዮም። ቲሹ ሓንጎል ኣብ ተፈጥሮኣዊ ኩነታቱ ንኽትሰርሓሉ ኣዝዩ ልስሉስ እዩ፣ ግን ኣብ ኣልኮላዊ መስተ ወይ ካልእ ፊክሳቲቭ ብምጥላቕ ክትተርር ትኽእል፣ ድሕሪኡ ንውሽጣዊ መርመራ ክትቆርጾ ትኽእል። ብዓይኒ፡ ውሽጣዊ ክፋል ሓንጎል፡ ግራጭ ዝበሃል፡ ጸሊም ሕብሪ ዘለዎ፡ ብቐለልቲ ሕብሪ ዘለዎ፡ ጸሊም ሕብሪ ዘለዎ፡ ብቐለልቲ ሕብሪ ዝተፈልየ ከባቢታት ዝሓዘ እዩ። ተወሳኺ ሓበሬታ ስላይስ ናይ ሓንጎል ቲሹ ምስ ዝተፈላለዩ ኬሚካላት ብምልካይ ፍሉይ ዓይነት ሞለኪዩላት ብዝለዓለ ትሕዝቶ ኣብ ዝህልወሉ ቦታታት ዘውጽእ ብምፍጣር ክረኽቦ ይኽእል። ማይክሮስትራክቸር ቲሹ ሓንጎል ብማይክሮስኮፕ ተጠቒምካ ምምርማር ይከኣል እዩ፣ ከምኡ’ውን ካብ ሓደ ከባቢ ሓንጎል ናብ ካልእ ከባቢ ሓንጎል ንዘሎ ቅዲ ምትእስሳራት ምክትታል እውን ይከኣል እዩ።,ቲሹ ሓንጎል እንታይ ሕብሪ ኣለዎ?,ግሬይ ማት,ሓደ,—,—
"In 1642, during the English Civil War, a Parliamentary garrison moved into Southampton. The Royalists advanced as far as Redbridge, Southampton, in March 1644 but were prevented from taking the town.",24,What was the name of the city that the Parliamentary garrison invaded in 1642?,Southampton,Royalists,the English Civil War,March 1644,1,ኣብ 1642 ኣብ እዋን ኲናት ሓድሕድ እንግሊዝ፡ ሓደ ባይቶኣዊ ዕርዲ ናብ ሳውዝሃምፕተን ገዓዘ። ሮያሊስትስ ክሳብ ሬድብሪጅ፡ ሳውዝሃምፕተን ኣብ መጋቢት 1644 ገስጊሳ፡ ነታ ከተማ ከይወስድ ግን ተኸልኪላ።,እቲ ባይቶኣዊ ዕርዲ ብ1642 ዝወረሮ ከተማ እንታይ ስም እዩ ነይሩ?,ሳውዝሃምፕተን,ንጉሳውያን,ኲናት ሓድሕድ እንግሊዝ,መጋቢት 1644
