passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"The ant settlement also moves on various levels and settles. They are deployed at the SAGM's level during the light and in the afternoon they return to the camp. When the swarms are decreased, the action begins. At this stage, the storm works for temporary settlements that change daily. All these invasions or trips last for about 17 days.",1,"According to the text, what is the truth about the ant army that enters the SAGM parish?",They settle at night,They have low food supply,They make settlements that change after 17 days,ኣብ እዋን ቀትሪ ይጓዓዙ,2,እቲ ናይ ጻጸ ሰፈራ ኣብ ዝተፈላለየ ደረጃታት እውን ይንቀሳቐስን ይሰፍርን። ኣብ እዋን ብርሃን ብደረጃ ሳግም ይዋፈሩ እሞ ድሕሪ ቀትሪ ናብቲ መዓስከር ይምለሱ። እቶም ዕስለታት ምስ ዝንኪ እቲ ተግባር ይጅምር። ኣብዚ ደረጃ እዚ እቲ ህቦብላ መዓልታዊ ዝቕየር ግዝያዊ ሰፈራታት ይሰርሕ። እዚ ኩሉ ወራር ወይ መገሻታት ንኣስታት 17 መዓልታት ይጸንሕ።,ብመሰረት እቲ ጽሑፍ፡ ብዛዕባ ሰራዊት ጻጸ ናብ ሰበኻ ሳግም ዝኣቱ ሓቂ እንታይ እዩ?,ለይቲ ይሰፍሩ .,ትሑት ቀረብ መግቢ ኣለዎም ።,ድሕሪ 17 መዓልታት ዝቕየር ሰፈራታት ይገብሩ ።,ኣብ እዋን ቀትሪ ይጓዓዙ
"The ant settlement also moves on various levels and settles. They are deployed at the SAGM's level during the light and in the afternoon they return to the camp. When the swarms are decreased, the action begins. At this stage, the storm works for temporary settlements that change daily. All these invasions or trips last for about 17 days.",2,"According to the text, what definition reflects the practice of the ant settlement during the SAGM level?",They build settlements during the night,They travel for 17 days without settling,They change their daily settlements,ኣብ ጻንሒት እቲ ደረጃ ሓደ ዓይነት ሰፈራት እዮም ዝጥቀሙ,3,እቲ ናይ ጻጸ ሰፈራ ኣብ ዝተፈላለየ ደረጃታት እውን ይንቀሳቐስን ይሰፍርን። ኣብ እዋን ብርሃን ብደረጃ ሳግም ይዋፈሩ እሞ ድሕሪ ቀትሪ ናብቲ መዓስከር ይምለሱ። እቶም ዕስለታት ምስ ዝንኪ እቲ ተግባር ይጅምር። ኣብዚ ደረጃ እዚ እቲ ህቦብላ መዓልታዊ ዝቕየር ግዝያዊ ሰፈራታት ይሰርሕ። እዚ ኩሉ ወራር ወይ መገሻታት ንኣስታት 17 መዓልታት ይጸንሕ።,ብመሰረት እቲ ጽሑፍ፡ ኣብ ደረጃ ሳግኤም ንዘሎ ልምዲ ሰፈራ ጻጸ ዘንጸባርቕ እንታይ ትርጉም እዩ?,ኣብ ለይቲ ሰፈራታት ይሃንጹ .,ን17 መዓልታት ከይሰፍሩ ይጓዓዙ ።,መዓልታዊ ሰፈራቶም ይቕይሩ ።,ኣብ ጻንሒት እቲ ደረጃ ሓደ ዓይነት ሰፈራት እዮም ዝጥቀሙ
"In physylogy and many inherent benefits often rely on living and multiplying due to natural cycles due to biological hours. The current signs that cannot be easily answered for additional solutions have been properly set out for many inhabitants, bacteria, bombs, plants and animals. Hours are self-biography and can continue their free cycle, even without any external guidelines.",1,Which of the following is the outside signs?,Intelligent internal tours,From time to time rhythms,Immotional Hours,ዝተዓዘበ ህርመታት,3,ኣብ ፊዝታይሎጂን ብዙሕ ባህርያዊ ረብሓታትን መብዛሕትኡ ግዜ ብሰንኪ ተፈጥሮኣዊ ዑደት ብሰንኪ ተፈጥሮኣዊ ዑደት ኣብ ምንባርን ምብዛሕን ይምርኮሱ። ንተወሳኺ መፍትሒታት ብቐሊሉ ክምለሱ ዘይክእሉ ናይ ሕጂ ምልክታት ንብዙሓት ነበርቲ፣ ባክተርያ፣ ቦምባ፣ ተኽልታትን እንስሳታትን ብግቡእ ተቐሚጦም እዮም። ሰዓታት ርእሰ-ህይወትን ዋላ ብዘይ ዝኾነ ናይ ደገ መምርሒታት ናጻ ዑደቶም ክቕጽል ይኽእል እዩ።,ካብዞም ዝስዕቡ ኣየናይ እዩ ናይ ደገ ምልክታት?,በሊሕ ውሽጣዊ ዑደት,ካብ ግዜ ናብ ግዜ ህርመት,ዘይንጥቅጥቆል ሰዓታት .,ዝተዓዘበ ህርመታት
"People means a united group of animals in a geographical place in a geographical place. If all individuals in a people have the same external characteristics, they are known as a monomorphic. Individuals are the polymorphics of a specific nature.",1,Which is the word that describes individuals who display various qualities?,Monomorphic,Bactts,Jer,ፖሊይሞርፊክ,4,ሰባት ማለት ኣብ ጂኦግራፊያዊ ቦታ ኣብ ጂኦግራፊያዊ ቦታ ስሙር ጉጅለ እንስሳታት ማለት እዩ። ኩሎም ኣብ ሓደ ህዝቢ ዘለዉ ውልቀሰባት ሓደ ዓይነት ናይ ደገ ባህርያት እንተሃልይዎም፡ ሞኖሞርፊክ ኮይኖም ይፍለጡ። ውልቀሰባት ናይ ሓደ ፍሉይ ባህሪ ፖሊሞርፊክስ እዮም።,ዝተፈላለየ ባህርያት ዘርእዩ ውልቀሰባት ዝገልጽ ቃል ኣየናይ እዩ?,ሞኖሞርፊክ .,Bactts .,ጀር .,ፖሊይሞርፊክ
"People means a united group of animals in a geographical place in a geographical place. If all individuals in a people have the same external characteristics, they are known as a monomorphic. Individuals are the polymorphics of a specific nature.",2,Which of the following is the correct word for the special specific bacteria?,Monomorphic,people,Jer,ፖሊይሞርፊክ,2,ሰባት ማለት ኣብ ጂኦግራፊያዊ ቦታ ኣብ ጂኦግራፊያዊ ቦታ ስሙር ጉጅለ እንስሳታት ማለት እዩ። ኩሎም ኣብ ሓደ ህዝቢ ዘለዉ ውልቀሰባት ሓደ ዓይነት ናይ ደገ ባህርያት እንተሃልይዎም፡ ሞኖሞርፊክ ኮይኖም ይፍለጡ። ውልቀሰባት ናይ ሓደ ፍሉይ ባህሪ ፖሊሞርፊክስ እዮም።,ካብዞም ዝስዕቡ ኣየናይ እዩ ንፍሉያት ፍሉያት ባክተርያ ዝኸውን ቅኑዕ ቃል?,ሞኖሞርፊክ .,ህዝቢ,ጀር .,ፖሊይሞርፊክ
"Natural-based tourism attracts people who are interested in visiting natural places in the sight of plants and animals. The actions at this place are examples of hunter , fishing , photographing , watching birds and visiting animal shelters and studying information about the administrative system. Going in Bornio, painting and teaching about Organtuang are examples.",1,Which of the following examples is not tourism activity based on nature-foundation?,To walk to the mess,Drawing the flowers of the wild flowers,Visiting the Science Museum,ፍላይ ፊሺንግ,3,ኣብ ተፈጥሮኣዊ መሰረት ዝገበረ ቱሪዝም፡ ተኽልታትን እንስሳታትን ኣብ ምርኣይ ተፈጥሮኣዊ ቦታታት ንምብጻሕ ተገዳስነት ዘለዎም ሰባት ይስሕብ። ኣብዚ ቦታ እዚ ተግባራት ሃንተር ፣ ምግፋፍ ዓሳ ፣ ምስኣል ፣ ኣዕዋፍ ምርኣይን መዕቆቢ እንስሳታት ምብጻሕን ብዛዕባ እቲ ምምሕዳራዊ ስርዓት ሓበሬታ ምጽናዕን እዮም። ኣብ ቦርንዮ ምኻድ፡ ስእልን ምምሃርን ብዛዕባ ኦርጋንቱኣንግ ኣብነታት እዮም።,ካብዞም ዝስዕቡ ኣብነታት ኣየናይ እዩ ኣብ ተፈጥሮ-መሰረት ዝተመርኮሰ ንጥፈታት ቱሪዝም ዘይኮነ?,ናብ ዕግርግር ንምኻድ,ዕምባባታት ዕምባባታት በረኻ,ናብ ቤተ መዘክር ሳይንስ ምብጻሕ,ፍላይ ፊሺንግ
"Each morning, people from villages where they live driving to the cities where they work, with other people working in the village where they live. Here is a lot of transportation routes that are connected and supported by everyone, but people use it in a private car. Science now indicates that the Carbonic Economic Economy has removed the biosser from his calm condition that has supported human changes in the past two million years.",1,"According to the article, which of the following is the basic transport system?",Working outages,Private vehicles,Strong Biosprey,ሰብኣዊ ፍልቀት,2,ንግሆ ንግሆ፡ ካብ ዓድታት ዝመጹ ሰባት ናብተን ዝሰርሓላ ከተማታት ብመኪና ዝዝውራ፡ ምስ ካልኦት ኣብታ ዝነብሩላ ዓዲ ዝሰርሑ ሰባት። ብዙሕ ናይ መጓዓዝያ መስመራት ኣብዚ ብኹሉ ሰብ ዝተኣሳሰሩን ዝድገፉን፡ ሰባት ግን ኣብ ናይ ብሕቲ መኪና ይጥቀሙሉ። ሕጂ ሳይንስ ከም ዘመልክቶ፡ እቲ ካርቦኒክ ቁጠባዊ ቁጠባ ነቲ ባዮሰር ካብቲ ኣብ ዝሓለፈ ክልተ ሚልዮን ዓመታት ንሰብኣዊ ለውጢ ዝድግፍ ህዱእ ኩነታቱ ከም ዘውጽኦ ይሕብር።,ብመሰረት እቲ ጽሑፍ ካብዞም ዝስዕቡ ኣየናይ እዩ መሰረታዊ ስርዓተ መጓዓዝያ?,ናይ ስራሕ ምቁራጽ ስራሕ,ናይ ብሕቲ ተሽከርከርቲ,ሓያል ባዮስፕሪይ,ሰብኣዊ ፍልቀት
"It can be considered as a basic process of all parts. According to the luxurious model Boahr worlds, the circle of the Central Nuluel is a complex element with electronic swimming circulation—speech 1.1 watch. Nucles has combined two things -nuthronnas and protonies. Proton has a positive electricity charger and nuthron has no charges. Electrons, however, has a negative electricity mark.",1,What kind of electrical fullness does the substances driving in nucleus have?,Positive Electrical Fullness,There is no electrical completeness,negative electrical fullness,ኣወንታዊን ኣሉታዊን ኤልክትሪካዊ ምልኣት,3,ከም መሰረታዊ መስርሕ ኩሉ ክፋላት ክውሰድ ይከኣል። ብመሰረት ምዕሩግ ሞዴል ቦህር ዎርልድስ፡ ዓንኬል ማእከላይ ኑሉኤል፡ ኤሌክትሮኒካዊ ዑደት ምሕንባስ ምስ ኤሌክትሮኒካዊ ዑደት ምሕንባስ ዝተሓላለኸ ባእታ እዩ-ዘረባ 1.1 ሰዓት። ኒውክለስ ክልተ ነገራት ኣወሃሂዱ ኣሎ -ኑትራናን ፕሮቶኒን እዩ። ፕሮቶን ኣወንታዊ ናይ ኤሌክትሪክ ቻርጀር ኣለዎ ኑትሮን ድማ ዝኾነ ክፍሊት የብሉን። ኤሌክትሮናት ግን ኣሉታዊ ምልክት ኤሌክትሪክ ኣለዎ።,ኣብ ኒውክለስ ዝዝውሩ ንጥረ ነገራት እንታይ ዓይነት ናይ ኤሌክትሪክ ምልኣት ኣለዎም?,ኣወንታዊ ምልኣት ኤሌክትሪክ,ናይ ኤሌክትሪክ ምሉእነት የለን .,ኣሉታዊ ናይ ኤሌክትሪክ ምልኣት,ኣወንታዊን ኣሉታዊን ኤልክትሪካዊ ምልኣት
"It can be considered as a basic process of all parts. According to the luxurious model Boahr worlds, the circle of the Central Nuluel is a complex element with electronic swimming circulation—speech 1.1 watch. Nucles has combined two things -nuthronnas and protonies. Proton has a positive electricity charger and nuthron has no charges. Electrons, however, has a negative electricity mark.",2,What kind of substances are the nuclears?,Protests and Newtrirons,Newtraron and Electron,Electron and Protest,ፕሮቶን፡ ኒውትሮን፡ አምኡ’ውን ኤሌክትሮን,1,ከም መሰረታዊ መስርሕ ኩሉ ክፋላት ክውሰድ ይከኣል። ብመሰረት ምዕሩግ ሞዴል ቦህር ዎርልድስ፡ ዓንኬል ማእከላይ ኑሉኤል፡ ኤሌክትሮኒካዊ ዑደት ምሕንባስ ምስ ኤሌክትሮኒካዊ ዑደት ምሕንባስ ዝተሓላለኸ ባእታ እዩ-ዘረባ 1.1 ሰዓት። ኒውክለስ ክልተ ነገራት ኣወሃሂዱ ኣሎ -ኑትራናን ፕሮቶኒን እዩ። ፕሮቶን ኣወንታዊ ናይ ኤሌክትሪክ ቻርጀር ኣለዎ ኑትሮን ድማ ዝኾነ ክፍሊት የብሉን። ኤሌክትሮናት ግን ኣሉታዊ ምልክት ኤሌክትሪክ ኣለዎ።,እቶም ኒዩክለራት እንታይ ዓይነት ንጥረ ነገራት እዮም?,ተቓውሞን ሓደስቲትሪሮንን,ኒውትራሮንን ኤሌክትሮንን .,ኤሌክትሮንን ተቓውሞን,ፕሮቶን፡ ኒውትሮን፡ አምኡ’ውን ኤሌክትሮን
"Everything he uses in the present time means computers are based on the form of the form of information set out in coalition numbers. The bilateral number one of the two definitions may be value, while 0 or 1 is 0 or",1,"According to the text, which of the following examples of five bits has a two-bound number?",1010,12001,10010,110101,3,ኣብዚ ግዜ እዚ ዝጥቀመሉ ኩሉ፡ ኮምፒዩተራት ኣብቲ ኣብ ቁጽሪ ጥምረት ዝተቐመጠ መልክዕ ናይቲ መልክዕ ሓበሬታ ዝተመርኮሳ እየን ማለት እዩ። ክልተኣዊ ቁጽሪ ሓደ ካብቶም ክልተ ትርጉማት ዋጋ ክህልዎ ዝኽእል ክኸውን ከሎ፡ 0 ወይ 1 ድማ 0 ወይ .,ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ኣብነታት ሓሙሽተ ቢት ኣየናይ እዩ ክልተ-ዝተኣስረ ቁጽሪ ዘለዎ?,1010 .,12001 ዓ.ም.,10010,110101
"Everything he uses in the present time means computers are based on the form of the form of information set out in coalition numbers. The bilateral number one of the two definitions may be value, while 0 or 1 is 0 or",2,What are the bilateral-numbers called?,Bitss,Vulus,Jargan,ፎርምስ,1,ኣብዚ ግዜ እዚ ዝጥቀመሉ ኩሉ፡ ኮምፒዩተራት ኣብቲ ኣብ ቁጽሪ ጥምረት ዝተቐመጠ መልክዕ ናይቲ መልክዕ ሓበሬታ ዝተመርኮሳ እየን ማለት እዩ። ክልተኣዊ ቁጽሪ ሓደ ካብቶም ክልተ ትርጉማት ዋጋ ክህልዎ ዝኽእል ክኸውን ከሎ፡ 0 ወይ 1 ድማ 0 ወይ .,ክልተኣዊ-ቁጽሪ እንታይ ይበሃሉ?,ቢትስ,ቩሉስ .,ጃርጋን,ፎርምስ
"Blogs and students can help improve their writing skills. Students often change their blog skills, advertisements and , the living of the guests in general. Students are usually very critical guests and started trying to improve the literature to avoid the blog writer criticisms. “Forcing students to save the world around them,” publishing a text. The desire of the audience encourages students to be vigilant and good. (To 2004) Bloging encourages cooperation and also encourages students to learn in addition to the usual leaders. Using blogs properly “Students can be the best analysis and evaluation;",1,Which of the following is not mentioned in the first benefits of student texts?,Improving grammar and writing skills,Reduce criticism from peers,Expanding your local recognition,ምውሳኽ ብቐጻልነት ናይ ምምሃር ድልየት,2,ብሎግን ተማሃሮን ክእለቶም ንምምሕያሽ ክሕግዙ ይኽእሉ። ተማሃሮ መብዛሕትኡ ግዜ ናይ ብሎግ ክእለቶም፡ መወዓውዒታትን ፡ ንመነባብሮ ኣጋይሽ ብሓፈሻ ይቕይርዎ። ተማሃሮ መብዛሕትኡ ግዜ ኣዝዮም ነቐፍቲ ኣጋይሽ ስለዝኾኑ ነቲ ስነ-ጽሑፍ ንምምሕያሽ ክጽዕሩ ጀሚሮም ነቲ ናይ ብሎግ ጸሓፊ ነቐፌታ ንኸይፍጠር። “ተማሃሮ ንዓለም ኣብ ከባቢኦም ከድሕኑ ምግዳድ” ዝብል ጽሑፍ ኣሕቲሙ። ድሌት ተዓዘብቲ ንተማሃሮ ንቑሓትን ንፉዓትን ክኾኑ የተባብዕ። (ክሳብ 2004) ብሎግ ምግባር ምትሕብባር ዘተባብዕን ተማሃሮ ኣብ ርእሲ እቶም ልሙዳት መራሕቲ ንኽመሃሩ እውን የተባብዕን። ብሎግ ብግቡእ ምጥቃም “ተማሃሮ ዝበለጸ ትንተናን ገምጋምን ክኾኑ ይኽእሉ እዮም፤,ካብዞም ዝስዕቡ ኣየናይ እዩ ኣብቲ ናይ መጀመርታ ረብሓታት ናይ ተማሃሮ ጽሑፋት ዘይተጠቕሰ?,ምምሕያሽ ሰዋስውን ክእለት ምጽሓፍን,ካብ መዛኑይ ነቐፌታ ምጉዳል,ኣብ ከባቢኻ ዘሎ ኣፍልጦ ምስፋሕ,ምውሳኽ ብቐጻልነት ናይ ምምሃር ድልየት
"Blogs and students can help improve their writing skills. Students often change their blog skills, advertisements and , the living of the guests in general. Students are usually very critical guests and started trying to improve the literature to avoid the blog writer criticisms. “Forcing students to save the world around them,” publishing a text. The desire of the audience encourages students to be vigilant and good. (To 2004) Bloging encourages cooperation and also encourages students to learn in addition to the usual leaders. Using blogs properly “Students can be the best analysis and evaluation;",2,Which of the following views are defined as stimulants to improve their writing skills?,Return on the Internet again to equipment,The pressure to eliminate criticism,The will of their audience,ክትተሓጋገዝ ምድላይ,2,ብሎግን ተማሃሮን ክእለቶም ንምምሕያሽ ክሕግዙ ይኽእሉ። ተማሃሮ መብዛሕትኡ ግዜ ናይ ብሎግ ክእለቶም፡ መወዓውዒታትን ፡ ንመነባብሮ ኣጋይሽ ብሓፈሻ ይቕይርዎ። ተማሃሮ መብዛሕትኡ ግዜ ኣዝዮም ነቐፍቲ ኣጋይሽ ስለዝኾኑ ነቲ ስነ-ጽሑፍ ንምምሕያሽ ክጽዕሩ ጀሚሮም ነቲ ናይ ብሎግ ጸሓፊ ነቐፌታ ንኸይፍጠር። “ተማሃሮ ንዓለም ኣብ ከባቢኦም ከድሕኑ ምግዳድ” ዝብል ጽሑፍ ኣሕቲሙ። ድሌት ተዓዘብቲ ንተማሃሮ ንቑሓትን ንፉዓትን ክኾኑ የተባብዕ። (ክሳብ 2004) ብሎግ ምግባር ምትሕብባር ዘተባብዕን ተማሃሮ ኣብ ርእሲ እቶም ልሙዳት መራሕቲ ንኽመሃሩ እውን የተባብዕን። ብሎግ ብግቡእ ምጥቃም “ተማሃሮ ዝበለጸ ትንተናን ገምጋምን ክኾኑ ይኽእሉ እዮም፤,ካብዞም ዝስዕቡ ኣረኣእያታት ኣየናይ እዩ ንኽእለት ጽሕፈቶም ንምምሕያሽ ከም መነቓቕሒ ዝግለጹ?,ዳግማይ ናብ መሳርሒ ምምላስ ናብ መሳርሒ,ነቐፌታ ንምውጋድ ዝግበር ጸቕጢ,ድሌት ተዓዘብቶም .,ክትተሓጋገዝ ምድላይ
"Single conversation creates time to evaluate and react to others. It allows students to work on their own speed and hire learning information. In addition, there are fewer times restrictions with the possibility of variable hours. (Bremen, 1998) Internet and international networking, allow students to have an information door at all times. Students can also “become one of the questions that await the next face-to-face meeting and their teachers at any time and await a reasonable and quick answer.",1,Which of the following is a conversation that does not agree with the students?,Using the Internet as a source,Anything of the day with teachers face-to-face.,Flexible working hours,ምቁጽጻር ፍጥነት,2,"ንጽል ዕላል ንኻልኦት ንምግምጋምን ምላሽ ንምሃብን ግዜ ይፈጥር። ተምሃሮ ብናቶም ፍጥነት ክሰርሑን ናይ ትምህርቲ ሓበሬታ ክቖፅሩን የኽእሎም። ብተወሳኺ፡ ናይ ተለዋዋጢ ሰዓታት ተኽእሎ ዘለዎ ግዜ ውሑድ ግዜ ኣሎ። (BREMEN, 1998) ኢንተርነትን ዓለምለኻዊ መርበብ ሓበሬታን፡ ተማሃሮ ኣብ ኩሉ ግዜ ናይ ሓበሬታ ማዕጾ ክህልዎም የኽእሎም። ተማሃሮ እውን “ሓደ ካብቲ ኣብ ዝኾነ እዋን ንዝቕጽል ገጽ ንገጽ ዝግበር ኣኼባን መምህራኖምን ዝጽበዩ ሕቶታት ከቕርቡን ርትዓውን ቅልጡፍን መልሲ ክጽበዩን ይኽእሉ።",ካብዞም ዝስዕቡ ኣየናይ እዩ ምስቶም ተማሃሮ ዘይሰማማዕ ዕላል?,ኢንተርነት ከም ምንጪ ምጥቃም .,ዝኾነ ናይ መዓልቲ ምስ መምህራን ገጽ ንገጽ።,ተዓጻጻፊ ናይ ስራሕ ሰዓታት,ምቁጽጻር ፍጥነት
"Single conversation creates time to evaluate and react to others. It allows students to work on their own speed and hire learning information. In addition, there are fewer times restrictions with the possibility of variable hours. (Bremen, 1998) Internet and international networking, allow students to have an information door at all times. Students can also “become one of the questions that await the next face-to-face meeting and their teachers at any time and await a reasonable and quick answer.",2,"According to the article, a conversation that does not agree with the following views is not flexible to students?",The speed of education,Work hours,Teaching materials,ኢንተርኔት ምጥቃም,3,"ንጽል ዕላል ንኻልኦት ንምግምጋምን ምላሽ ንምሃብን ግዜ ይፈጥር። ተምሃሮ ብናቶም ፍጥነት ክሰርሑን ናይ ትምህርቲ ሓበሬታ ክቖፅሩን የኽእሎም። ብተወሳኺ፡ ናይ ተለዋዋጢ ሰዓታት ተኽእሎ ዘለዎ ግዜ ውሑድ ግዜ ኣሎ። (BREMEN, 1998) ኢንተርነትን ዓለምለኻዊ መርበብ ሓበሬታን፡ ተማሃሮ ኣብ ኩሉ ግዜ ናይ ሓበሬታ ማዕጾ ክህልዎም የኽእሎም። ተማሃሮ እውን “ሓደ ካብቲ ኣብ ዝኾነ እዋን ንዝቕጽል ገጽ ንገጽ ዝግበር ኣኼባን መምህራኖምን ዝጽበዩ ሕቶታት ከቕርቡን ርትዓውን ቅልጡፍን መልሲ ክጽበዩን ይኽእሉ።",ብመሰረት እቲ ጽሑፍ፡ ምስዚ ዝስዕብ ኣረኣእያ ዘይሰማማዕ ዕላል ንተማሃሮ ተዓጻጻፊ ኣይኮነን?,ፍጥነት ትምህርቲ .,ናይ ስራሕ ሰዓታት,መምሃሪ ናውቲ,ኢንተርኔት ምጥቃም
"The medieval cultural tower has long been able to think of the ability to think about happiness, feast, and competitive competitiveness. Even standing between the ruins of the millennium you can easily remember the ancient war and smell of war you can almost hear when the heat is heard in the blanket and you may be concerned about the fear from the Bethel pit. But is our thinking ability based on reality ? Why is the towers built ? How was it designed and built ?",1,What is it that is not stated in the text that it could be linked to buildings in the Middle Ages?,Cave pits,The warriors of the horseman,Daget,ፈረሰኛ,4,እቲ ኣብ ማእከላይ ዘመን ዝነበረ ባህላዊ ግምቢ፡ ብዛዕባ ሓጐስ፡ ድግስን ተወዳዳርነትን ናይ ምሕሳብ ክእለት ካብ ነዊሕ እዋን ኣትሒዙ ክሓስብ ክኢሉ እዩ። ዋላ ኣብ መንጎ ዑናታት ሚለንየም ደው ኢልካ ነቲ ጥንታዊ ኲናትን ጨና ኲናትን ብቐሊሉ ክትዝክሮ ትኽእል ኢኻ ዳርጋ ክትሰምዕ ትኽእል ኢኻ እቲ ዋዒ ኣብቲ ኮቦርታ ምስ ተሰምዐን ብዛዕባ እቲ ካብ ጉድጓድ ቤተል ዝነበረ ፍርሒ ክትግደስ ትኽእል ኢኻ። ግን ናይ ኣተሓሳስባ ክእለትና ኣብ ክውንነት ዝተመርኮሰ ድዩ ? ስለምንታይ እዮም እቶም ግምብታት ዝህነጹ ? ከመይ ኢሉ እዩ ተነዲፉን ተሃኒጹን ?,ኣብቲ ጽሑፍ ምስ ህንጻታት ኣብ ማእከላይ ዘመን ክተሓሓዝ ከም ዝኽእል እንታይ እዩ እንታይ እዩ?,ጉድጓድ በዓት .,ዋሪየርስ ኦፍ ዘ ሆርስማን,ዳጌት .,ፈረሰኛ
"The medieval cultural tower has long been able to think of the ability to think about happiness, feast, and competitive competitiveness. Even standing between the ruins of the millennium you can easily remember the ancient war and smell of war you can almost hear when the heat is heard in the blanket and you may be concerned about the fear from the Bethel pit. But is our thinking ability based on reality ? Why is the towers built ? How was it designed and built ?",2,Which of the following is not described in the text as a smell or noise that can predict the tower in the ruins?,Wars,fear,Digs,ሸዀናታት,3,እቲ ኣብ ማእከላይ ዘመን ዝነበረ ባህላዊ ግምቢ፡ ብዛዕባ ሓጐስ፡ ድግስን ተወዳዳርነትን ናይ ምሕሳብ ክእለት ካብ ነዊሕ እዋን ኣትሒዙ ክሓስብ ክኢሉ እዩ። ዋላ ኣብ መንጎ ዑናታት ሚለንየም ደው ኢልካ ነቲ ጥንታዊ ኲናትን ጨና ኲናትን ብቐሊሉ ክትዝክሮ ትኽእል ኢኻ ዳርጋ ክትሰምዕ ትኽእል ኢኻ እቲ ዋዒ ኣብቲ ኮቦርታ ምስ ተሰምዐን ብዛዕባ እቲ ካብ ጉድጓድ ቤተል ዝነበረ ፍርሒ ክትግደስ ትኽእል ኢኻ። ግን ናይ ኣተሓሳስባ ክእለትና ኣብ ክውንነት ዝተመርኮሰ ድዩ ? ስለምንታይ እዮም እቶም ግምብታት ዝህነጹ ? ከመይ ኢሉ እዩ ተነዲፉን ተሃኒጹን ?,ካብዞም ዝስዕቡ ኣየናይ እዩ ኣብቲ ጽሑፍ ዘይግለጽ ኣብቲ ዑናታት ዘሎ ግምቢ ክግምት ዝኽእል ጨና ወይ ድምጺ?,ውግኣት .,ፍርሒ,ዲግስ .,ሸዀናታት
"The tower of the Kerbi Muxlo is the most fortified house than the real tower. The shiny windows and thin walls could not withstand the strong attacks for a long time. In the 1480s, the country was relatively peaceful when the country's Blord Hastings started building and it was only necessary to protect it from the small clique.",1,Which one gives accurate explanation about the tower of Muxloy?,The walls of the tower were demanded by King Hastings,There was no need for many strongholds because the country was peaceful during the construction.,The construction of the tower was not common at the time,ነዊሕን ቈራጽን መጥቃዕቲታት ንምጽዋር እዩ ተሃኒጹ,2,ግምቢ ናይ ኬርቢ ሙክስሎ ካብቲ ሓቀኛ ግምቢ እቲ ዝበለጸ ዕርዲ ዘለዎ ገዛ እዩ። እቲ ንብሩህ መስኮትን ቀጢን መንደቕን ነቲ ሓያል መጥቃዕቲ ንነዊሕ እዋን ክጻወሮ ኣይከኣለን። ኣብ 1480ታት እታ ሃገር ብሮርድ ሃስቲንግስ እታ ሃገር ክትሃንጽ ምስ ጀመረት ብተዛማዲ ሰላማዊት እያ ነይራ፡ ካብታ ንእሽቶ ጭፍራ ምክልኻል ጥራይ ድማ ኣድላዪ ነበረ።,ኣየናይ እዩ ብዛዕባ ግምቢ ሙክስሎይ ቅኑዕ መግለጺ ዝህብ?,መናድቕ ናይቲ ግምቢ ብንጉስ ሃስቲንግስ 2019 ተሓቲቱ ።,ኣብ እዋን ህንጸት እታ ሃገር ሰላማዊት ስለ ዝነበረት፡ ብዙሕ ዕርድታት ኣየድልን ነይሩ።,ህንፀት እቲ ግምቢ ኣብቲ እዋን ልሙድ ኣይነበረን ።,ነዊሕን ቈራጽን መጥቃዕቲታት ንምጽዋር እዩ ተሃኒጹ
