passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"However, the early Ming government enacted a law, later rescinded, which forbade Han Chinese to learn the tenets of Tibetan Buddhism. There is little detailed evidence of Chinese—especially lay Chinese—studying Tibetan Buddhism until the Republican era (1912–1949). Despite these missions on behalf of the Hongwu Emperor, Morris Rossabi writes that the Yongle Emperor (r. 1402–1424) ""was the first Ming ruler actively to seek an extension of relations with Tibet.""",11,Who wrote that the Yongle Emperor was the first Ming ruler to seek an extension of relations with Tibet?,Morris Rossabi,the Yongle Emperor,Tibet,1402–1424,1,"ይኹን እምበር፡ እቲ ኣብ መጀመርታ ዝነበረ ናይ ሚንግ መንግስቲ ሕጊ ኣውጽአ፡ ድሒሩ ድማ ሰረዞ፡ እዚ ድማ ንሃን ቻይናውያን ንመትከላት ቲቤት ቡድሂዝም ከይመሃሮ ከልኪልዎ። ቻይናዊ ክሳብ ዘመነ ሪፓብሊካን (1912–1949) ንቲቤት ቡድሂዝም ዘጽንዕ ዝነበረ ቻይናዊ-ብፍላይ ቋንቋ ቻይናውያን-ብፍላይ ከም ዝነድድ ዝርዝር መርትዖታት ውሑድ እዩ። እዚ ተልእኾታት እዚ ብስም ሃጸይ ሆንግዉ እኳ እንተሃለወ፡ ሞሪስ ሮሳቢ፡ እቲ ዮንግል ሮሳቢ፡ እቲ ዮንግል ሃጸይ (R. 1402–1424) ""ምስ ቲቤት ዝምድናታት ዝናዋሕ ናይ መጀመርታ ናይ ሚንግ ገዛኢ ብንጥፈት ከም ዝነበረ ይጽሕፍ።""",ዮንግል ሃጸይ ምስ ቲቤት ዝምድናታት ዝናዋሕ ናይ መጀመርታ ናይ ሚንግ ገዛኢ ምዃኑ መን ይጽሕፍ?,ሞሪስ ሮሳቢ,ዮንግለ ሃጸይ,ቲቤት,1402–1424
"Greece is strategically located at the crossroads of Europe, Asia, and Africa. Situated on the southern tip of the Balkan peninsula, it shares land borders with Albania to the northwest, the Republic of Macedonia and Bulgaria to the north and Turkey to the northeast. Greece consists of nine geographic regions: Macedonia, Central Greece, the Peloponnese, Thessaly, Epirus, the Aegean Islands (including the Dodecanese and Cyclades), Thrace, Crete, and the Ionian Islands. The Aegean Sea lies to the east of the mainland, the Ionian Sea to the west, and the Mediterranean Sea to the south. Greece has the longest coastline on the Mediterranean Basin and the 11th longest coastline in the world at 13,676 km (8,498 mi) in length, featuring a vast number of islands, of which 227 are inhabited. Eighty percent of Greece is mountainous, with Mount Olympus being the highest peak at 2,918 metres (9,573 ft).",12,How many geographic regions is Greece located at?,nine,Epirus,Thessaly,"13,676 km",1,"ግሪኽ ኣብ መስቀላዊ መንገዲ ኤውሮጳ፡ ኤስያን ኣፍሪቃን ብስትራተጂካዊ ኣቀማምጣ ትርከብ። ኣብ ደቡባዊ ጫፍ ሓውሲ ደሴት ባልካን ዝርከብ ኮይኑ፡ ምስ ኣልባንያ ብሰሜናዊ ምዕራብ፡ ሪፓብሊክ መቄዶንያ፡ ብሰሜን ድማ ቡልጋርያ፡ ብሰሜናዊ ምብራቕ ድማ ቱርኪ ብሰሜናዊ ምብራቕ ዝርከብ ናይ መሬት ዶባት ይካፈል። ግሪኽ ትሽዓተ ጂኦግራፍያዊ ዞባታት ዝሓቖፈት እያ: መቄዶንያ: ማእከላይ ግሪኽ: ፔሎፖነስ: ቴሳሊ: ኤፒረስ: ደሴታት ኤጅያን (ንዘ ዶደካንን ሳይክላድስን ሓዊሱ): ትራክስ: ክሪትን ደሴታት ኣዮንያን:: ባሕሪ ኤጅያን ንምብራቕ ካብ መሬት መሬት ንምብራቕ፡ ንምዕራብ ባሕሪ ኢዮንያን፡ ንደቡብ ድማ ባሕሪ ማእከላይ ባሕሪን ይርከብ። ግሪኽ ኣብ ተፋሰስ ማእከላይ ባሕሪ ዝነውሐ ገማግም ባሕሪን ኣብ ዓለም መበል 11 ዝነውሐ ገማግም ባሕርን 13,676 ኪ.ሜ (8,498 ማይልስ) ንውሓት ዘለዋ ኮይና፡ 227 227 ዝነብረላ ሰፊሕ ቁጽሪ ዘለወን ደሴታት ዝሓዘት እያ። 80 ሚእታዊት ካብ ግሪኽ ኣኽራናዊት ኮይና፡ እምባ ኦሎምፒስ ዝለዓለ ጫፍ ኣብ 2,918 ሜትሮ (9,573 ft) እያ።",ግሪኽ ኣብ ክንደይ ጂኦግራፊያዊ ዞባታት ኣብ?,ትሸዓተ,ኤፒረስ .,ቴሳሊ,"13,676 ኪ.ሜ"
"Generally, American civil procedure has several notable features, including extensive pretrial discovery, heavy reliance on live testimony obtained at deposition or elicited in front of a jury, and aggressive pretrial ""law and motion"" practice designed to result in a pretrial disposition (that is, summary judgment) or a settlement. U.S. courts pioneered the concept of the opt-out class action, by which the burden falls on class members to notify the court that they do not wish to be bound by the judgment, as opposed to opt-in class actions, where class members must join into the class. Another unique feature is the so-called American Rule under which parties generally bear their own attorneys' fees (as opposed to the English Rule of ""loser pays""), though American legislators and courts have carved out numerous exceptions.",13,What civil procedure typically has a heavy reliance on live testimony obtained at deposition?,african american vernacular english.n.01,American,west virginian.n.01,idahoan.n.01,2,"ብሓፈሻ፡ ሲቪላዊ ኣገባብ ኣመሪካ፡ ኣብ ቅድሚ ፍርዲ ኣብ ምትካል ወይ ኣብ ቅድሚ ዳያኑ ኣብ ዝለዓለሉ ወይ ኣብ ዝለዓለሉ እዋን፡ ኣብ ህያዋን ምስክርነት ከቢድ ምጽጋዕ፡ ከምኡ'ውን ቅድሚ ፍርዲ ዝግበር ምድላው (ማለት ጽማቕ ፍርዲ) ወይ ምፍታሕ ዝተዳለወ ኣግራሲቭ ቅድመ ፍርዲ ""ሕጊን ምንቅስቓስን"" ዝብል ልምዲ ሓዊሱ፡ ብኸቢድ ምጽጋዕ፡ ሓያሎ ፍሉጣት መለለዪታት ኣለዎ። ኣብያተ ፍርዲ ኣመሪካ ንኣምር ናይቲ ምርጫ ደርባዊ ስጉምቲ ፈላሚት ኮይና፡ እቲ ጾር ኣብ ልዕሊ ኣባላት ክፍሊ ዝወድቕ፡ ብኣንጻር እቲ ኣባላት ክፍሊ ናብቲ ክፍሊ ክጽንበሩ ዘለዎም፡ ብፍርዲ ክቕየድ ከምዘይደሊ፡ በቲ ፍርዲ ክቕየድ ከምዘይደሊ ንቤት ፍርዲ ከፍልጥ ምዃኑ ንቤት ፍርዲ ኣፍሊጡ። ካልእ ፍሉይ መለለዪ ድማ እቲ ውድባት ብሓፈሻ ናይ ገዛእ ርእሶም ናይ ጠበቓታት ክፍሊት ዝስከሙሉ ኣመሪካዊ ሕጊ (ብኣንጻር እቲ ናይ እንግሊዝኛ ሕጊ ""ክሳራ ክፍሊት"") ዝሽፍኑሉ ሕጊ እዩ፣ ዋላ እኳ ሓገግቲ ኣካላትን ቤት ፍርድን ኣመሪካ ብዙሓት ፍሉያት እንተቐረጹ።",ብተለምዶ ኣብ ምትካል ኣብ ህያው ምስክርነት ከቢድ ምጽጋዕ እንታይ እዩ?,ኣፍሪቃዊ ኣሜሪካዊ ቋንቋዊ እንግሊዝኛ.N.01,ኣሜሪካዊ,ምዕራብ ቨርጂንያ.N.01,ahoan.n.01
"The William Allen White School of Journalism and Mass Communications is recognized for its ability to prepare students to work in a variety of media when they graduate. The school offers two tracts of study: News and Information and Strategic Communication. This professional school teaches its students reporting for print, online and broadcast, strategic campaigning for PR and advertising, photojournalism and video reporting and editing. The J-School's students maintain various publications on campus, including The University Daily Kansan, Jayplay magazine, KUJH TV and KJHK radio. In 2008, the Fiske Guide to Colleges praised the KU J-School for its strength. In 2010, the School of Journalism and Mass Communications finished second at the prestigious Hearst Foundation national writing competition.",14,How many tracts of study are offered by the William Allen White School of Journalism and Mass Communications?,two,KUJH TV,the Fiske Guide,Hearst Foundation,1,ዊልያም ኣለን ዋይት ስኩል ኦፍ ጋዜጠኝነትን ጃምላዊ መራኸቢታትን፡ ተማሃሮ ምስ ተመረቑ ኣብ ዝተፈላለየ መራኸቢ ብዙሃን ንኽሰርሑ ብምድላው ብዘለዎ ዓቕሚ ተፈላጥነት ኣለዎ። እቲ ቤት ትምህርቲ ክልተ ትራክትታት መጽናዕቲ የቕርብ፡ ዜናን ሓበሬታን ስትራተጂካዊ ርክብን። እዚ ሞያዊ ቤት ትምህርቲ ንተማሃሮኡ ንሕትመት፣ ኦንላይንን ፈነወን፣ ስትራተጂካዊ ጎስጓስ ንPRን መወዓውዒን፣ ፎቶጋዜጠኝነትን ቪድዮ ፀብፃብን ኣርትዖትን ፀብፃብ ይህብ። ተማሃሮ ጄ-ትምህርቲ ኣብ ቀጽሪ ዩኒቨርሲቲ ዝተፈላለዩ ሕትመታት ይሕልዉ፣ ንሳቶም ድማ ዩኒቨርሲቲ ዳይሊ ካንሳን፣ ጄይፕለይ መጽሔት፣ ኩጅህ ቲቪን KJHK ሬድዮን ይርከብዎም። ኣብ 2008 ፊስከ መምርሒ ንኮለጃት ንኩብያ-ቤት ትምህርቲ ንሓይላ ንኢዱ። ኣብ 2010 ቤት ትምህርቲ ጋዜጠኝነትን ጃምላዊ መራኸቢታትን ኣብ ውድድር ሃገራዊ ጽሑፍ ሃገራዊ ጽሑፍ ሄርስት ፋውንዴሽን ካልኣይ ደረጃ ሒዙ።,ብዊልያም ኣለን ዋይት ስኩል ኦፍ ጋዜጠኝነትን መራኸቢ ብዙሃንን ክንደይ ትራክት ይቐርብ?,ክልተ,ኩጅህ ቲቪ,እቲ ናይ ፊስከ መምርሒ .,ሄርስት ፋውንዴሽን
"The 2011 declaration by Russia that it would not turn its clocks back and stay in DST all year long was subsequently followed by a similar declaration from Belarus. The plan generated widespread complaints due to the dark of wintertime morning, and thus was abandoned in 2014. The country changed its clocks to Standard Time on 26 October 2014 - and intends to stay there permanently.",15,What time zone did Russia change to on October 26 2014?,2014,Belarus,26,Standard Time,4,ኣብ 2011 ብሩስያ ዝኣወጀቶ ኣዋጅ ምሉእ ዓመት ሰዓታ ንድሕሪት ክትመልስን ኣብ ዲኤስቲ ክትጸንሕን ከምዘይትኽእል ዝገለጸቶ ኣዋጅ ድሕሪኡ ተመሳሳሊ ኣዋጅ ካብ ቤላሩስ ተኸቲሉ። እቲ ውጥን ብሰንኪ ጸልማት ናይ ክረምቲ ሰዓት ንግሆ ሰፊሕ ጥርዓናት ኣፍረየ፣ በዚ ኸኣ ኣብ 2014 ተገዲፉ።እታ ሃገር ሰዓታታ ናብ ስታንዳርድ ታይም ብ26 ጥቅምቲ 2014 ቀይራ - ኣብኡ ንሓዋሩ ክትጸንሕ ሓሲባ።,ሩስያ ናብ 26 ጥቅምቲ 2014 ክንደይ ናይ ሰዓት ዞን ተቐይራ?,2014,ቤላሩስ,26 .,መደበኛ ግዜ
"In 1967, Schwarzenegger won the Munich stone-lifting contest, in which a stone weighing 508 German pounds (254 kg/560 lbs.) is lifted between the legs while standing on two foot rests.",16,Who won the Munich stone lifting contest in 1967?,254,1967,508 German pounds,Schwarzenegger,4,ኣብ 1967 ሽዋርዘነገር ኣብ ውድድር ሙኒክ እምኒ-ምልቃቕ ውድድር ሙኒክ ተዓዊቱ፡ ኣብዚ ድማ 508 ጀርመናዊ ፓውንድ ዝምዘን እምኒ (254 kg/560 lbs.) ኣብ ክልተ እግሩ ደው ኢሉ ኣብ መንጎ እግሪ ተላዒሉ።,ኣብ 1967 ኣብ ዝተኻየደ ውድድር ምልዓል እምኒ ሙኒክ መን ተዓዊቱ?,254 .,1967,508 ጀርመናዊ ፓውንድ,ሽዋርዘነገር
"Roughly 70% of the area in the RSFSR consisted of broad plains, with mountainous tundra regions mainly concentrated in the east. The area is rich in mineral resources, including petroleum, natural gas, and iron ore.",17,How much of the area in the RSFSR consisted of broad plains?,Roughly 70%,—,—,—,1,ብግምት 70% ናይቲ ኣብ RSFSR ዝነበረ ከባቢ ብሰፊሕ ቆላታት ዝቖመ ኮይኑ፡ ኣኽራናዊ ዞባታት ቱንድራ ብቐንዱ ኣብ ምብራቕ ዝተዋህለለ እዩ። እቲ ከባቢ ብማዕድናዊ ጸጋታት ዝሃብተመ ኮይኑ፡ ንኣብነት ነዳዲ፡ ተፈጥሮኣዊ ጋዝን ማዕድን ሓጺንን እዩ።,ኣብ RSFSR ክንደይ ካብቲ ከባቢ ብሰፊሕ ቆላታት ዝቖመ እዩ ነይሩ?,ብግምት 70% .,—,—,—
"Those who subscribe to this interpretation believe that since the Christian scriptures never counter instrumental language with any negative judgment on instruments, opposition to instruments instead comes from an interpretation of history. There is no written opposition to musical instruments in any setting in the first century and a half of Christian churches (33 AD to 180AD). The use of instruments for Christian worship during this period is also undocumented. Toward the end of the 2nd century, Christians began condemning the instruments themselves. Those who oppose instruments today believe these Church Fathers had a better understanding of God's desire for the church,[citation needed] but there are significant differences between the teachings of these Church Fathers and Christian opposition to instruments today.",18,When did the Christian scriptures never counter instrumental language with any negative judgment on instruments?,33 AD to 180AD,Christian,Church Fathers,today,1,እቶም ነዚ ትርጉም እዚ ዝምዝገቡ ሰባት፡ ክርስትያናዊ ቅዱሳት መጻሕፍቲ ኣብ መሳርሒታት ዝኾነ ኣሉታዊ ፍርዲ ሒዞም፡ ንመሳርሒታት ዝኸውን ቋንቋዊ ቋንቋ ፈጺሞም ዘይቃረሩ ስለ ዘይኮኑ፡ ኣብ ክንድኡ ካብ ትርጉም ታሪኽ ዝመጽእ ምዃኑ ይኣምኑ። ኣብ ቀዳማይ ክፍለ ዘመንን ፈረቓን ክርስትያናዊ ኣብያተ ክርስቲያናት (33 ዓ.ም ክሳብ 180ad) ኣብ ዝኾነ ምድላው ንመሳርሒ ሙዚቃ ብጽሑፍ ተቓውሞ የለን። ኣብዚ እዋን እዚ ንክርስትያናዊ ኣምልኾ ዝኸውን መሳርሒታት ምጥቃም እውን ስነዳ ዘይብሉ እዩ። ኣብ መወዳእታ 2ይ ክፍለ ዘመን ክርስትያናት ነቶም መሳርሒታት ባዕሎም ክኹንኑ ጀመሩ። እቶም ሎሚ መሳርሒታት ዝቃወሙ እዞም ናይ ቤተ ክርስቲያን ኣቦታት ብዛዕባ ድሌት ኣምላኽ ንቤተ ክርስቲያን ዝሓሸ ርድኢት ከም ዝነበሮም ይኣምኑ፣[መተካእታ የድልዮ] እንተኾነ ግን ኣብ መንጎ ትምህርቲ ናይዞም ናይ ቤተ ክርስቲያን ኣቦታትን ክርስትያናዊ ተቓውሞን ኣብዚ እዋን እዚ ርኡይ ፍልልይ ኣሎ።,ክርስትያን ቅዱሳት መጻሕፍቲ ኣብ መሳርሒታት ዝኾነ ኣሉታዊ ፍርዲ ሒዞም ንመሳርሒ ቋንቋ ዝቃወሙ መዓስ እዮም?,33 ዓ.ም ክሳብ 180ad,ክርስትያን,ቤተ ክርስቲያን ኣቦታት,ሎምዓንቲ
"Uranium metal reacts with almost all non-metal elements (with an exception of the noble gases) and their compounds, with reactivity increasing with temperature. Hydrochloric and nitric acids dissolve uranium, but non-oxidizing acids other than hydrochloric acid attack the element very slowly. When finely divided, it can react with cold water; in air, uranium metal becomes coated with a dark layer of uranium oxide. Uranium in ores is extracted chemically and converted into uranium dioxide or other chemical forms usable in industry.",19,What factor influences reactivity of uranium metal?,comfort zone.n.01,temperature,flash point.n.02,mercury.n.04,2,ዩራንየም ሜታል ዳርጋ ምስ ኩሎም ዘይመጣል ባእታታት (ብዘይካ እቲ ውርዙይ ጋዛት)ን ውህደታቶምን ርክብ ይገብር፣ ምስ ሙቐት ምላሽ ድማ ይውስኽ። ሃይድሮክሎሪክን ናይትሪክ ኣሲዳትን ዩራንየም ይፈስስ፣ ግን ከኣ ካብ ሃይድሮክሎሪክ ኣሲድ ወጻኢ ካልእ ዘይ-ኦክስጅን ዘይኮኑ ኣሲዳት ነቲ ባእታ ኣዝዩ ቀስ ኢሉ የጥቅዖ። ብደቂቕ ምስተመቓቐለ ምስ ዝሑል ማይ ርክብ ክህልዎ ይኽእል እዩ፤ ኣብ ኣየር፡ ብረት ዩራንየም ብጸሊም ንጣብ ዩራንየም ኦክሳይድ ይለኽዮ። ዩራንየም ኣብ ማዕድን ብኬሚካል ይወጽእ እሞ ናብ ዩራንየም ዳይኦክሳይድ ወይ ካልእ ኣብ ኢንዱስትሪ ኣብ ጥቕሚ ዝውዕል ኬሚካላዊ ቅርጺ ይቕየር።,ኣየናይ ረቛሒ እዩ ንሪኣክቲቪቲ ናይ ዩራንየም ብረት ዝጸልዎ?,ምቹእ ዞባ.N.01,መጠን ሙቁት,ፍላሽ ፖይንት.N.02,mercury.n.04
"The bursting of the U.S. (United States) housing bubble, which peaked in 2004, caused the values of securities tied to U.S. real estate pricing to plummet, damaging financial institutions globally. The financial crisis was triggered by a complex interplay of policies that encouraged home ownership, providing easier access to loans for subprime borrowers, overvaluation of bundled subprime mortgages based on the theory that housing prices would continue to escalate, questionable trading practices on behalf of both buyers and sellers, compensation structures that prioritize short-term deal flow over long-term value creation, and a lack of adequate capital holdings from banks and insurance companies to back the financial commitments they were making. Questions regarding bank solvency, declines in credit availability and damaged investor confidence had an impact on global stock markets, where securities suffered large losses during 2008 and early 2009. Economies worldwide slowed during this period, as credit tightened and international trade declined. Governments and central banks responded with unprecedented fiscal stimulus, monetary policy expansion and institutional bailouts. In the U.S., Congress passed the American Recovery and Reinvestment Act of 2009.",20,In what year did the bursting of the housing bubble begin?,U.S.,United States,Congress,2004,4,ኣብ 2004 ኣብ ዝለዓለ ጥርዙ ዝበጽሐ ናይ ኣመሪካ (ኣሃዳታት) ናይ መንበሪ ኣባይቲ ፍንጣጣ ምፍንጃር፡ ምስ ዋጋ ንብረት ናይቲ ምስ ዋጋ ንብረት ኣመሪካ ዝተኣሳሰረ ዋሕስታት ንኽንኪ፡ ብዓለም ደረጃ ንፋይናንሳዊ ትካላት ክጎድእ ምኽንያት ኮይኑ። እቲ ፋይናንሳዊ ቅልውላው ብዝተሓላለኸ ምትሕውዋስ ፖሊሲታት ዝተበገሰ ኮይኑ፡ ዋንነት ገዛ ዘተባብዕ፡ ንትሕተ-መቐመጢ ተለቃሕቲ ብቐሊሉ ልቓሕ ንምርካብ፡ ካብ መጠን ንላዕሊ ንጥቕላል ሳብፕራይም ሞርጌጅ ልዕሊ ዓቐን ዋጋ ምሃብ፡ ዋጋታት መንበሪ ኣባይቲ ክውስኽ ዝኽእል፡ ኣብ ሕቶ ዘእቱ ንግዳዊ ኣሰራርሓታት፡ ንኽልቲኡ ዓደግቲን ሸየጥቲን ኣብ ሕቶ ዘእትውዎ ናይ ካሕሳ መሓውራት፡ ኣብ ልዕሊ ነዊሕ ግዜ ፍጥረት ዝፍጠሩ ናይ ካሕሳ መዋቕር ቀዳምነት ዝወሃቦምን፡ ከምኡ’ውን ኣብ ልዕሊ’ቲ ብእኹል ካፒታላት ዝውሰዱ ትካላትን፡ ከምኡ’ውን ኣብ ትሕቲ ቀጽሊ ዝኣትዉ ትካላትን፡ ከምኡ’ውን ኣብ ትሕቲ ቀጽሪ ዝህሉ ናይ ካፒታል ውዕልን፡ ከምኡ’ውን ኣብ ትሕቲ ቁጽጽር ዘይብሎም ናይ ካፒታላትን ናይ ካሕሳን መሓውራትን፡ ንባንክታት ብዘይምህላው ዝውሰዱ ትካላትን፡ ኣብ ሕቶ ምልክት ዝኣትዉን፡ ንባንክታትን ምግባር። ብዛዕባ ምኽፋል ባንኪ፣ ምንቁልቋል ልቓሕ ምህላውን ዝተበላሸወን ምትእምማን ኣውፈርትን ዝምልከት ሕቶታት ኣብ ዓለምለኻዊ ዕዳጋታት ኣክስዮን ጽልዋ ነይርዎ፣ ኣብኡ ድማ ዋሕስ ኣብ ውሽጢ 2008ን መጀመርታ 2009ን ዓቢ ክሳራ ኣጋጢምዎም።ኣብዚ እዋን እዚ ኣብ መላእ ዓለም ዝነበረ ቁጠባታት ምዝሕሓልን ዓለምለኻዊ ንግድን እናነከየ ምስ ከደ ኣብ መላእ ዓለም ዝዝሕለል ዝነበረ ቁጠባታት። መንግስታትን ማእከላይ ባንክታትን ተራእዩ ዘይፈልጥ ፊስካላዊ ምልዕዓል፡ ገንዘባዊ ፖሊሲ ምስፍሕፋሕን ትካላዊ ምድሓንን ምላሽ ሂቦም። ኣብ U.S.፡ ኮንግረስ ነቲ ኣብ 2009 ዝነበረ ሕጊ ምሕዋይን ዳግመ-ወፍርን ኣመሪካ ኣጽዲቑ።,ኣብ ምንታይ ዓመት እዩ እቲ ምፍንጃር ናይቲ መንበሪ ገዛ ፍንጣጣ ጀሚሩ?,ንሕና።,ሕቡራት መንግስታት ኣመሪካ,ኮንግረስ,2004 ዓ.ም.
