passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"BYU's social and cultural atmosphere is unique. The high rate of enrollment at the university by members of The Church of Jesus Christ of Latter-day Saints (more than 98 percent) results in an amplification of LDS cultural norms; BYU was ranked by The Princeton Review in 2008 as 14th in the nation for having the happiest students and highest quality of life. However, the quirkiness and sometimes ""too nice"" culture is often caricatured, for example, in terms of marrying early and being very conservative.",11,What publication has ranked BYU 14th in the nation for the happiest students?,14th,The Princeton Review,more than 98 percent,2008,2,"'BYU's ማሕበራዊ እና cultural atmosphere እዩ .ዝተፈለየ እቲ ላዕሊ መደብ ካብ enrollment ኣብ እቲ ዩኒቨርሲቲ ብ members ካብ እቲ ቤተ ክርስትያን ካብ Jesus Christ ካብ -Latter-day Saints (ቡዙሕ ካብ 98 )percent ውፅኢታት አብ ውሽጢ ሓደ amplification ካብ LDS cultural ;norms BYU ኔሩ ranked ብ እቲ Princeton ገምጋም አብ ውሽጢ 2008 ከም 14th አብ ውሽጢ እቲ nation ን ምህላው እቲ happiest students እና highest ፅፈት ካብ .ህይወት ,ዋላኳ ተኾነ እቲ quirkiness እና ሓደ ሓደ ግዘ ""እዉን ""ሓሪፍ ባህሊ እዩ ኩል ግዘ ,caricatured ን ,ኣብነት አብ ውሽጢ ስያመታት ካብ marrying ብግዘ እና ፍጥረት ብጣዕሚ .ዓቃቢ",እንታይ publication ኣለዎ ranked BYU 14th አብ ውሽጢ እቲ nation ን እቲ happiest ?students,14th,እቲ Princeton ገምጋም,ቡዙሕ ካብ 98 percent,2008
"The city also had a large class of free people of color. By 1860, 3,785 free people of color were in Charleston, nearly 18% of the city's black population, and 8% of the total population. Free people of color were far more likely to be of mixed racial background than slaves. Many were educated, practiced skilled crafts, and some even owned substantial property, including slaves. In 1790, they established the Brown Fellowship Society for mutual aid, initially as a burial society. It continued until 1945.",12,When did Charleston have a large class of free people of color?,"3,785",8%,1860,nearly 18%,3,"እቲ ከተማ እውን ዝነበረ ሓደ ገዚፍ ክፍሊ ካብ ነፃ ህዝቢ ካብ .ሕብሪ ብ ,1860 ,3,785 ነፃ ህዝቢ ካብ ሕብሪ ኔሮም አብ ውሽጢ ,Charleston ከባቢ %18 ካብ እቲ 'city's ፀሊም ,በዝሒ ህዝቢ እና %8 ካብ እቲ ድምር .በዝሒ ህዝቢ ነፃ ህዝቢ ካብ ሕብሪ ኔሮም ርሑቅ ቡዙሕ ምናልባት ናብ ኩን ካብ mixed racial ድሕረ ባይታ ካብ .slaves ቡዙሕ ኔሮም ,educated practiced skilled ,crafts እና ንእሽተይ ሙሉእ owned substantial ,ንብረት ይሓውስ .slaves አብ ውሽጢ ,1790 ንሶም ዝተመስረተ እቲ ቡኒ Fellowship ሕብረተሰብ ን ሓበራዊ ጥቕሚ ,ረድኤት initially ከም ሓደ burial .ሕብረተሰብ እቲ ነገር continued ክሳብ .1945",መዓዝ ግቡር Charleston ኣለኒ ሓደ ገዚፍ ክፍሊ ካብ ነፃ ህዝቢ ካብ ?ሕብሪ,",3,785",%8,1860,ከባቢ %18
"In nature, the red color of blood comes from hemoglobin, the iron-containing protein found in the red blood cells of all vertebrates. The red color of the Grand Canyon and other geological features is caused by hematite or red ochre, both forms of iron oxide. It also causes the red color of the planet Mars. The red sky at sunset and sunrise is caused by an optical effect known as Rayleigh scattering, which, when the sun is low or below the horizon, increases the red-wavelength light that reaches the eye. The color of autumn leaves is caused by pigments called anthocyanins, which are produced towards the end of summer, when the green chlorophyll is no longer produced. One to two percent of the human population has red hair; the color is produced by high levels of the reddish pigment pheomelanin (which also accounts for the red color of the lips) and relatively low levels of the dark pigment eumelanin.",13,What optical effect causes the sky to be red when the sun is low or below the horizon?,Mars,the Grand Canyon,the end of summer,Rayleigh scatteri,4,"አብ ውሽጢ ,ተፈጥሮ እቲ ቀይሕ ሕብሪ ካብ ደም comes ካብ ,hemoglobin እቲ -iron-containing protein ተረኺቡ አብ ውሽጢ እቲ ቀይሕ ደም cells ካብ ኩሎም .vertebrates እቲ ቀይሕ ሕብሪ ካብ እቲ Grand Canyon እና ካልእ geological መለለይታት እዩ caused ብ hematite ወይ ቀይሕ ,ochre ክልቲኡ forms ካብ ሓፂን .oxide እቲ ነገር እውን causes እቲ ቀይሕ ሕብሪ ካብ እቲ planet .Mars እቲ ቀይሕ ሰማይ ኣብ ጸሓይ ዕራርቦ እና sunrise እዩ caused ብ ሓደ optical ፅልዋ ፍሉጥ ከም Rayleigh ,scattering ,አየናይ መዓዝ እቲ ፀሓይ እዩ ውሑድ ወይ ትሕቲ እቲ ,horizon increases እቲ -red-wavelength ብርሃን እቲ reaches እቲ .ዓይኒ እቲ ሕብሪ ካብ ፅድያ ኣቑጽልቲ እዩ caused ብ pigments ዝተፀወዐ ,anthocyanins አየናይ እዮም produced ናብ ገፅ እቲ መወዳእታ ካብ ,ክረምቲ መዓዝ እቲ ቆፅለዋይ chlorophyll እዩ አይኮንን longer .produced ሓደ ናብ ክልተ percent ካብ እቲ ሰብ በዝሒ ህዝቢ ኣለዎ ቀይሕ ;ፀጉሪ እቲ ሕብሪ እዩ produced ብ ላዕሊ levels ካብ እቲ reddish pigment pheomelanin (አየናይ እውን accounts ን እቲ ቀይሕ ሕብሪ ካብ እቲ )lips እና relatively ውሑድ levels ካብ እቲ ፀልማት pigment .eumelanin",እንታይ optical ፅልዋ causes እቲ ሰማይ ናብ ኩን ቀይሕ መዓዝ እቲ ፀሓይ እዩ ውሑድ ወይ ትሕቲ እቲ ?horizon,Mars,እቲ Grand Canyon,እቲ መወዳእታ ካብ ክረምቲ,Rayleigh scatteri
"Namibia's primary tourism related governing body, the Namibia Tourism Board (NTB), was established by an Act of Parliament: the Namibia Tourism Board Act, 2000 (Act 21 of 2000). Its primary objectives are to regulate the tourism industry and to market Namibia as a tourist destination. There are also a number of trade associations that represent the tourism sector in Namibia, such as the Federation of Namibia Tourism Associations (the umbrella body for all tourism associations in Namibia), the Hospitality Association of Namibia, the Association of Namibian Travel Agents, Car Rental Association of Namibia and the Tour and Safari Association of Namibia.",14,What is Namibia's primary tourism related governing body?,Act 21 of 2000,2000,NTB,the Namibia Tourism Board,4,"'Namibia's ቀዳማይ tourism ዝተኣሳሰረ governing ,ሰውነት እቲ Namibia Tourism ፀፊሕ ጣውላ (),NTB ኔሩ ዝተመስረተ ብ ሓደ ፍፃመ ካብ :Parliament እቲ Namibia Tourism ፀፊሕ ጣውላ ,ፍፃመ 2000 (ፍፃመ 21 ካብ ).2000 ናቱ ቀዳማይ objectives እዮም ናብ regulate እቲ tourism ኢንዱስትሪ እና ናብ ዕዳጋ Namibia ከም ሓደ tourist .መብፅሒ ኣብቲ እዮም እውን ሓደ ቑጽሪ ካብ ንግዲ associations እቲ ውክልና እቲ tourism sector አብ ውሽጢ ,Namibia ከምዚ ከም እቲ Federation ካብ Namibia Tourism Associations (እቲ ጽላል ሰውነት ን ኩሎም tourism associations አብ ውሽጢ ),Namibia እቲ እንግዶት ማሕበር ካብ ,Namibia እቲ ማሕበር ካብ Namibian ምጉዓዝ ,Agents መኪና Rental ማሕበር ካብ Namibia እና እቲ ዙር እና Safari ማሕበር ካብ .Namibia",እንታይ እዩ 'Namibia's ቀዳማይ tourism ዝተኣሳሰረ governing ?ሰውነት,ፍፃመ 21 ካብ 2000,2000,NTB,እቲ Namibia Tourism ፀፊሕ ጣውላ
"The NFL Network ceased airing Arena Football League games partway through the 2012 season as a result of ongoing labor problems within the league. Briefly, the games were broadcast on a tape delay to prevent the embarrassment that would result should the players stage a work stoppage immediately prior to a scheduled broadcast. (In at least once incidence this actually happened, resulting in a non-competitive game being played with replacement players, and further such incidents were threatened.) Once the labor issues were resolved, the NFL Network resumed the practice of broadcasting a live Friday night game. NFL Network dropped the league at the end of the 2012 season.",15,When did NFL Network cease airing Arena Football League games?,the 2012 season,a live Friday,NFL Network,night,1,"እቲ NFL መርበብ ሓበሬታ ceased airing Arena እግሪ ኩዕሶ League games partway ብውሽጢ እቲ 2012 ወቕቲ ከም ሓደ ውፅኢት ካብ ongoing ናይ ጉልበት ስራሕ problems አብ ውሽጢ እቲ .league ,Briefly እቲ games ኔሮም ፈነወ አብ ልዕሊ ሓደ ካሴት ምዝንጋዕ ናብ ምክልኻል እቲ embarrassment እቲ ይኸውን ውፅኢት ይሓይሽ እቲ players መድረኽ ሓደ ስራሕ stoppage ብቀጥታ ቅድሚያ ናብ ሓደ scheduled .ፈነወ (አብ ውሽጢ ኣብ ዝነኣሰ ሓንሳዕ incidence እዚ ብሓቂ ,ተፈጢሩ resulting አብ ውሽጢ ሓደ -non-competitive ጸወታ ፍጥረት played ምስ replacement ,players እና ርሑቅ ከምዚ incidents ኔሮም .)threatened ሓንሳዕ እቲ ናይ ጉልበት ስራሕ ፀገማት ኔሮም ,resolved እቲ NFL መርበብ ሓበሬታ resumed እቲ ትግበራ ካብ broadcasting ሓደ ንበር ዓርቢ ምሸት .ጸወታ NFL መርበብ ሓበሬታ ዝተደርበየ እቲ league ኣብ እቲ መወዳእታ ካብ እቲ 2012 .ወቕቲ",መዓዝ ግቡር NFL መርበብ ሓበሬታ ምቁራፅ airing Arena እግሪ ኩዕሶ League ?games,እቲ 2012 ወቕቲ,ሓደ ንበር ዓርቢ,NFL መርበብ ሓበሬታ,ምሸት
"In the first post war years Tito was widely considered a communist leader very loyal to Moscow, indeed, he was often viewed as second only to Stalin in the Eastern Bloc. In fact, Stalin and Tito had an uneasy alliance from the start, with Stalin considering Tito too independent.",16,Where was Tito viewed in the Eastern Bloc?,post war years,second,communist,Stalin,2,"አብ ውሽጢ እቲ መጀመርታ ለጥፍ ውግእ ዓመታት Tito ኔሩ widely ገምገመ ሓደ communist መራሒ ብጣዕሚ እሙን ናብ ,Moscow ,ብርግፀኝነት ንሱ ኔሩ ኩል ግዘ viewed ከም ካልኣይ ጥራሕ ናብ Stalin አብ ውሽጢ እቲ Eastern .Bloc አብ ውሽጢ ,ሓቂ Stalin እና Tito ዝነበረ ሓደ uneasy alliance ካብ እቲ ,ጀምር ምስ Stalin considering Tito እዉን .ዓርሱ ዝኸኣለ",አበይ ኔሩ Tito viewed አብ ውሽጢ እቲ Eastern ?Bloc,ለጥፍ ውግእ ዓመታት,ካልኣይ,communist,Stalin
"Groove recordings, first designed in the final quarter of the 19th century, held a predominant position for nearly a century—withstanding competition from reel-to-reel tape, the 8-track cartridge, and the compact cassette. In 1988, the compact disc surpassed the gramophone record in unit sales. Vinyl records experienced a sudden decline in popularity between 1988 and 1991, when the major label distributors restricted their return policies, which retailers had been relying on to maintain and swap out stocks of relatively unpopular titles. First the distributors began charging retailers more for new product if they returned unsold vinyl, and then they stopped providing any credit at all for returns. Retailers, fearing they would be stuck with anything they ordered, only ordered proven, popular titles that they knew would sell, and devoted more shelf space to CDs and cassettes. Record companies also deleted many vinyl titles from production and distribution, further undermining the availability of the format and leading to the closure of pressing plants. This rapid decline in the availability of records accelerated the format's decline in popularity, and is seen by some as a deliberate ploy to make consumers switch to CDs, which were more profitable for the record companies.",17,How long were Groove recordings on shelves?,nearly a century,8,first,First,1,"Groove ,recordings መጀመርታ designed አብ ውሽጢ እቲ final ርብዒ ካብ እቲ 19th ,ዘመን ተገይሩ ሓደ predominant ቦታ ን ከባቢ ሓደ century—withstanding ውድድር ካብ --reel-to-reel ,ካሴት እቲ -8-track ,cartridge እና እቲ compact .cassette አብ ውሽጢ ,1988 እቲ compact disc surpassed እቲ gramophone ቅዳሕ አብ ውሽጢ ምዕራፍ .sales Vinyl records experienced ሓደ ኣጋጣሚ ኣውድቅ አብ ውሽጢ popularity አብ መንጎ 1988 እና ,1991 መዓዝ እቲ ዋና መፍለዪ distributors restricted ናቶም ተመለስ ,policies አየናይ retailers ዝነበረ ዝነበረ relying አብ ልዕሊ ናብ ምዕቃብ እና ምልውዋጥ ደገ stocks ካብ relatively unpopular .titles መጀመርታ እቲ distributors ጀሚሩ charging retailers ቡዙሕ ን ሓድሽ ፍርያት እንተ ንሶም returned unsold ,vinyl እና ሽዑ ንሶም stopped providing ዝኾነ ልቓሕ ኣብ ኩሎም ን .returns ,Retailers fearing ንሶም ይኸውን ኩን ዝለገበ ምስ ምንም ነገር ንሶም ,ordered ጥራሕ ordered ,proven ህቡብ titles እቲ ንሶም ፈለጠ ይኸውን ,ሽጥ እና ውፉይ ቡዙሕ ስካፋለ ቦታ ናብ CDs እና .cassettes ቅዳሕ companies እውን deleted ቡዙሕ vinyl titles ካብ ምህርቲ እና ,ምክፍፋል ርሑቅ undermining እቲ availability ካብ እቲ format እና leading ናብ እቲ closure ካብ pressing .ተኽልታት እዚ ቕልጡፍ ኣውድቅ አብ ውሽጢ እቲ availability ካብ records accelerated እቲ 'format's ኣውድቅ አብ ውሽጢ ,popularity እና እዩ ተራእዩ ብ ንእሽተይ ከም ሓደ ጥንቁቕ ploy ናብ ስራሕ consumers ለውጥ ናብ ,CDs አየናይ ኔሮም ቡዙሕ profitable ን እቲ ቅዳሕ .companies",ከመይ ነዊሕ ኔሮም Groove recordings አብ ልዕሊ ?shelves,ከባቢ ሓደ ዘመን,8,መጀመርታ,መጀመርታ
"Species that have no long-distance migratory relatives, such as the waxwings Bombycilla, are effectively moving in response to winter weather and the loss of their usual winter food, rather than enhanced breeding opportunities.",18,In what season are waxwings Bombycilla likely to move?,—,Bombycilla,—,winter,4,"ዓሌታት እቲ ኣለኒ አይኮንን -long-distance migratory ,ዘመዳት ከምዚ ከም እቲ waxwings ,Bombycilla እዮም effectively moving አብ ውሽጢ ምላሽ ናብ ሓጋይ አየር እና እቲ ምስኣን ካብ ናቶም ልሙድ ሓጋይ ,ምግቢ ይመርፅ ካብ enhanced breeding .ዕድላት",አብ ውሽጢ እንታይ ወቕቲ እዮም waxwings Bombycilla ምናልባት ናብ ?ምንቅስቓስ,—,Bombycilla,—,ሓጋይ
"At the beginning of the Caliphate or Islamic Empire, the reliance on courts initially confined sponsorship and scholarly activities to major centres. Within several centuries, the development of Muslim educational institutions such as the madrasah and masjid eventually introduced such activities to provincial towns and dispersed them across the Islamic legal schools and Sufi orders. In addition to religious subjects, they also taught the ""rational sciences,"" as varied as mathematics, astronomy, astrology, geography, alchemy, philosophy, magic, and occultism, depending on the curriculum of the specific institution in question. The madaris, however, were not centres of advanced scientific study; scientific advances in Islam were usually carried out by scholars working under the patronage of royal courts. During this time,[when?] the Caliphate experienced a growth in literacy, having the highest literacy rate of the Middle Ages, comparable to classical Athens' literacy in antiquity but on a much larger scale. The emergence of the maktab and madrasa institutions played a fundamental role in the relatively high literacy rates of the medieval Islamic world.",19,How long did it take for the Islamic kingdom to expand?,Sufi,several centuries,Caliphate,Athens,2,"ኣብ እቲ መጀመርታ ካብ እቲ Caliphate ወይ Islamic ,Empire እቲ reliance አብ ልዕሊ courts initially confined sponsorship እና scholarly ስራሕቲ ናብ ዋና .centres አብ ውሽጢ ቡዙሓት ,centuries እቲ ዕብየት ካብ Muslim educational institutions ከምዚ ከም እቲ madrasah እና masjid ብኽይዲ introduced ከምዚ ስራሕቲ ናብ provincial towns እና dispersed ንሶም ሰገር እቲ Islamic ሕጋዊ schools እና Sufi .orders አብ ውሽጢ ተወሳኺ ናብ ሃይማኖታዊ ,subjects ንሶም እውን ዝተመሃረ እቲ ""ርትዓዊ ,""sciences ከም varied ከም ,mathematics ,astronomy ,astrology ,geography ,alchemy ,ፍልስፍና ,magic እና ,occultism depending አብ ልዕሊ እቲ curriculum ካብ እቲ ዝተወሰነ institution አብ ውሽጢ .ሕቶ እቲ ,madaris ,ዋላኳ ተኾነ ኔሮም ዘይኮነ centres ካብ ዝተመሓየሸ scientific ;መፅናዕቲ scientific advances አብ ውሽጢ Islam ኔሮም ብልሙድ carried ደገ ብ scholars ምስራሕ ትሕቲ እቲ patronage ካብ royal .courts አብ እዋን እዚ ,[?]time,[when እቲ Caliphate experienced ሓደ ዕቤት አብ ውሽጢ ,literacy ምህላው እቲ highest literacy መደብ ካብ እቲ ማእኸል ,Ages comparable ናብ classical 'Athens literacy አብ ውሽጢ antiquity ግን አብ ልዕሊ ሓደ ብዙሕ larger .መለክዒ እቲ emergence ካብ እቲ maktab እና madrasa institutions played ሓደ መሰረታዊ ግደ አብ ውሽጢ እቲ relatively ላዕሊ literacy rates ካብ እቲ medieval Islamic .ዓለም",ከመይ ነዊሕ ግቡር እቲ ነገር ውሰድ ን እቲ Islamic kingdom ናብ ?ምስፍሕፋሕ,Sufi,ቡዙሓት centuries,Caliphate,Athens
"Various models of climate change have been projected into the 22nd century for the Alps, with an expectation that a trend toward increased temperatures will have an effect on snowfall, snowpack, glaciation, and river runoff.",20,When were different models of climate change projected into the Alps?,—,the 22nd century,Alps,—,2,"ዝተፈላለዩ models ካብ climate ለውጢ ኣለኒ ዝነበረ projected ናብ ውሽጢ እቲ 22nd ዘመን ን እቲ ,Alps ምስ ሓደ expectation እቲ ሓደ ኣንፈት ንቕድሚት ወሰኽ temperatures ንመፃእ ኣለኒ ሓደ ፅልዋ አብ ልዕሊ ,snowfall ,snowpack ,glaciation እና ሩባ .runoff",መዓዝ ኔሮም ፍሉይ models ካብ climate ለውጢ projected ናብ ውሽጢ እቲ ?Alps,—,እቲ 22nd ዘመን,Alps,—
"Regarding the timing of German rapprochement, many historians agree that the dismissal of Maxim Litvinov, whose Jewish ethnicity was viewed unfavorably by Nazi Germany, removed an obstacle to negotiations with Germany. Stalin immediately directed Molotov to ""purge the ministry of Jews."" Given Litvinov's prior attempts to create an anti-fascist coalition, association with the doctrine of collective security with France and Britain, and pro-Western orientation by the standards of the Kremlin, his dismissal indicated the existence of a Soviet option of rapprochement with Germany.[f] Likewise, Molotov's appointment served as a signal to Germany that the USSR was open to offers. The dismissal also signaled to France and Britain the existence of a potential negotiation option with Germany. One British official wrote that Litvinov's disappearance also meant the loss of an admirable technician or shock-absorber, while Molotov's ""modus operandi"" was ""more truly Bolshevik than diplomatic or cosmopolitan."" Carr argued that the Soviet Union's replacement of Foreign Minister Litvinov with Molotov on May 3, 1939 indicated not an irrevocable shift towards alignment with Germany, but rather was Stalin's way of engaging in hard bargaining with the British and the French by appointing a proverbial hard man, namely Molotov, to the Foreign Commissariat. Historian Albert Resis stated that the Litvinov dismissal gave the Soviets freedom to pursue faster-paced German negotiations, but that they did not abandon British–French talks. Derek Watson argued that Molotov could get the best deal with Britain and France because he was not encumbered with the baggage of collective security and could negotiate with Germany. Geoffrey Roberts argued that Litvinov's dismissal helped the Soviets with British–French talks, because Litvinov doubted or maybe even opposed such discussions.",21,"Who directed Molotov to ""purge the ministry of Jews?""",One,Geoffrey Roberts,Stalin,British,3,"ብዛዕባ እቲ timing ካብ German ,rapprochement ቡዙሕ historians ተስማዕማዕ እቲ እቲ dismissal ካብ Maxim ,Litvinov ናይ መን Jewish ethnicity ኔሩ viewed unfavorably ብ Nazi ,Germany removed ሓደ ዕንቅፋት ናብ negotiations ምስ .Germany Stalin ብቀጥታ directed Molotov ናብ ""purge እቲ ministry ካብ .""Jews ዝተወሃበ 'Litvinov's ቅድሚያ attempts ናብ ፍጠር ሓደ -anti-fascist ,coalition ማሕበር ምስ እቲ doctrine ካብ collective ድሕንነት ምስ France እና ,Britain እና -pro-Western ኣንፈት ብ እቲ standards ካብ እቲ ,Kremlin ናቱ dismissal indicated እቲ ህላወ ካብ ሓደ Soviet መማረጺ ካብ rapprochement ምስ .[]Germany.[f ,ከምኡውን 'Molotov's ቆፀራ served ከም ሓደ signal ናብ Germany እቲ እቲ USSR ኔሩ ክፈት ናብ .offers እቲ dismissal እውን signaled ናብ France እና Britain እቲ ህላወ ካብ ሓደ ውሽጣዊ ዓቅሚ negotiation መማረጺ ምስ .Germany ሓደ British ዘፍለጠ ጽሒፉ እቲ 'Litvinov's disappearance እውን ናይ ብሓቂ እቲ ምስኣን ካብ ሓደ admirable technician ወይ -,shock-absorber እስካብ 'Molotov's ""modus ""operandi ኔሩ ""ቡዙሕ truly Bolshevik ካብ diplomatic ወይ .""cosmopolitan Carr argued እቲ እቲ Soviet 'Union's replacement ካብ ናይ ወፃእ Minister Litvinov ምስ Molotov አብ ልዕሊ ተዝኸዉን ,3 1939 indicated ዘይኮነ ሓደ irrevocable ምቕያር ናብ ገፅ alignment ምስ ,Germany ግን ይመርፅ ኔሩ 'Stalin's መንገዲ ካብ engaging አብ ውሽጢ ከቢድ bargaining ምስ እቲ British እና እቲ French ብ appointing ሓደ proverbial ከቢድ ,ሰብኣይ namely ,Molotov ናብ እቲ ናይ ወፃእ .Commissariat Historian Albert Resis stated እቲ እቲ Litvinov dismissal ሂቡ እቲ Soviets ነፃነት ናብ ክትትል -faster-paced German ,negotiations ግን እቲ ንሶም ግቡር ዘይኮነ ኣቋረፀ British–French .talks Derek Watson argued እቲ Molotov ይከኣል ምርካብ እቲ ምሩፅ ዛዕባ ምስ Britain እና France ምኽንያቱ ንሱ ኔሩ ዘይኮነ encumbered ምስ እቲ baggage ካብ collective ድሕንነት እና ይከኣል ምስምዕማዕ ምስ .Germany Geoffrey Roberts argued እቲ 'Litvinov's dismissal helped እቲ Soviets ምስ British–French ,talks ምኽንያቱ Litvinov doubted ወይ ምናልባት ሙሉእ opposed ከምዚ .discussions","መን directed Molotov ናብ ""purge እቲ ministry ካብ ?""Jews",ሓደ,Geoffrey Roberts,Stalin,British
