passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"Although initially thought to have originated as a manmade variant of an extant canid species (variously supposed as being the dhole, golden jackal, or gray wolf), extensive genetic studies undertaken during the 2010s indicate that dogs diverged from an extinct wolf-like canid in Eurasia 40,000 years ago. Being the oldest domesticated animal, their long association with people has allowed dogs to be uniquely attuned to human behavior, as well as thrive on a starch-rich diet which would be inadequate for other canid species.",11,How long ago was the dog thought to have originated from a manmade variant of an extant canid species?,Eurasia,gray wolf,golden jackal,"40,000 years ago",4,"ዋላ እኳ ኣብ መጀመርታ ከም ሰብ ዝሰርሖ ፍልልይ ናይ ሓደ ዝጸንሐ ካኒድ ዝኾነ ዓይነት (ብዝተለዋወጠ መንገዲ ድሆል፡ ወርቃዊ ጃካል ወይ ግራጭ ዝብኢ ዝግመት እዩ ተባሂሉ ዝግመት) እኳ እንተተሓሰበ፡ ኣብ 2010ታት ዝተገብረ ሰፊሕ ጀነቲካዊ መጽናዕቲ፡ ኣኽላባት ካብ ሓደ ዝጠፍአ ዝብኢ ዝመስል ካኒድ ቅድሚ 40,000 ዓመት ከም ዝተፈንጀሩ የመልክቱ። እቲ ዝነውሐ ዕድመ ዘለዎ ገዛ እንስሳ ብምዃኑ፡ ምስ ሰባት ዝነበሮም ነዊሕ ምትእስሳር፡ ኣኽላባት ምስ ባህርያት ደቂ ሰባት ብፍሉይ ክሰማምዑ፡ ከምኡ’ውን ንኻልኦት ዓይነታት ካኒድ እኹል ዘይኮነ ብስታርች ዝሃብተመ ኣመጋግባ ክዓብዩ ኣኽኢልዎም እዩ።",እቲ ከልቢ ካብ ሓደ ሰብ ዝሰርሖ ፍልልይ ናይ ሓደ ዝጸንሐ ዓይነት ካኒድ ክሳብ ክንደይ ከም ዝጀመረ ይሕሰብ ነይሩ?,ዩራስያ,ግራጭ ዝብኢ,ወርቃዊ ጃካል,"ቅድሚ 40,000 ዓመት"
"According to the Statistical Institute of Catalonia in 2008 the Catalan language is the second most commonly used in Catalonia, after Spanish, as a native or self-defining language. The Generalitat of Catalunya spends part of its annual budget on the promotion of the use of Catalan in Catalonia and in other territories.",12,In what year was Catalan considered the second most spoken language in Catalonia?,Catalunya,2008,the Statistical Institute of Catalonia,Catalan,2,ብመሰረት ስታቲስቲካዊ ኢንስቲትዩት ካታሎንያ ኣብ 2008 ቋንቋ ካታሎንያ እቲ ካልኣይ ኣብ ካታሎንያ ዝጥቀመሉ ካልኣይ ኮይኑ፡ ድሕሪ ስጳኛ፡ ከም ተወላዲ ወይ ርእሰ-ምግላጽ ቋንቋ እዩ። ጀነራሊታታ ካታሉንያ፡ ኣብ ካታሎንያን ኣብ ካልኦት ግዝኣታትን ኣጠቓቕማ ካታሎንያ ኣብ ምድንፋዕ፡ ንገለ ክፋል ናይቲ ዓመታዊ ባጀቱ የሕልፎ።,ካታሎንያ ኣብ ካታሎንያ ከም ካልኣይቲ ዝዝረብ ቋንቋ ኣብ ኣየናይ ዓመት እዩ ዝቑጸር ነይሩ?,ካታሎንያ,2008 ዓ.ም.,ስታቲስቲካዊ ትካል ካታሎንያ,ካታሎንያ
"According to a 2011 Pew Research Center survey, there were 2.2 billion Christians around the world in 2010, up from about 600 million in 1910. By 2050, the Christian population is expected to exceed 3 billion. According to a 2012 Pew Research Center survey Christianity will remain the world's largest religion in 2050, if current trends continue.",13,In what year were there 2.2 billion Christians around the world?,about 600 million,2010,3 billion,2.2 billion,2,ብመሰረት ኣብ 2011 ዝተገብረ መጽናዕቲ ማእከል መጽናዕቲ ፒው፡ ኣብ 2010 ኣብ መላእ ዓለም 2.2 ቢልዮን ክርስትያናት ከምዝነበሩን፡ እዚ ድማ ካብቲ ኣብ 1910 ዝነበረ ኣስታት 600 ሚልዮን ዝቑመቱ ክርስትያናት ከምዝነበረን ተገሊጹ።ኣብ 2050፡ ህዝቢ ክርስትያን ካብ 3 ቢልዮን ክሓልፍ ትጽቢት ይግበር። ብመሰረት ኣብ 2012 ዝተኻየደ ዳህሳስ ምርምር ፒው ክርስትና ኣብ 2050 ዓ.ም.,ኣብ ክንደይ ዓመት 2.2 ቢልዮን ክርስትያናት ኣብ መላእ ዓለም ነይሮም?,ኣስታት 600 ሚልዮን,2010,3 ቢልዮን,2.2 ቢልዮን
"The baroque style had never truly been to the English taste. Four influential books were published in the first quarter of the 18th century which highlighted the simplicity and purity of classical architecture: Vitruvius Britannicus (Colen Campbell 1715), Palladio's Four Books of Architecture (1715), De Re Aedificatoria (1726) and The Designs of Inigo Jones... with Some Additional Designs (1727). The most popular was the four-volume Vitruvius Britannicus by Colen Campbell. The book contained architectural prints of famous British buildings that had been inspired by the great architects from Vitruvius to Palladio. At first the book mainly featured the work of Inigo Jones, but the later tomes contained drawings and plans by Campbell and other 18th-century architects. Palladian architecture became well established in 18th-century Britain.",14,How many books were published in the first quarter of the 18th century that emphasized the simplicity and purity of classical architecture?,18th-century,Four,Vitruvius to Palladio,Vitruvius Britannicus,2,እቲ ቅዲ ባሮክ ብሓቂ ኣብ ጣዕሚ እንግሊዝኛ ከይዱ ኣይፈልጥን ነይሩ። ኣብ ቀዳማይ ርብዒ ዓመት መበል 18 ክፍለ ዘመን ኣርባዕተ ጽልዋ ዘለዎም መጻሕፍቲ ተሓቲሞም ንቐሊልነትን ንጽህናን ክላሲካል ስነ ህንጻ ​​ዘጉልሕ ነበረ: ቪትሩቪየስ ብሪታኒከስ (ኮለን ካምፕቤል 1715)፣ ፓላድዮ ዝሰርሖ ኣርባዕተ መጻሕፍቲ ስነ ህንጻ ​​(1715)፣ ደ ረ. እቲ ዝያዳ ተፈታዊ ዝኾነ፡ እቲ ብኣርባዕተ ጥራዛት ዝተሰርሐ ቪትሩቪየስ ብሪታኒከስ ብኮለን ካምበል እዩ ነይሩ። እታ መጽሓፍ ካብ ቪትሩቭየስ ክሳብ ፓላድዮ ብዓበይቲ ኣርኪተክተራት ዝተደፋፍኡ ፍሉጣት ህንጻታት እንግሊዝ ስነ ህንጻዊ ሕትመት ዝሓዘት እያ ነይራ። ኣብ መጀመርታ እታ መጽሓፍ ብቐንዱ ንስራሕ ኢኒጎ ጆንስ ትቐርብ ነበረት፣ እቶም ድሒሮም ዝነበሩ ቶሜስ ግን ብካምፕቤልን ካልኦት ኣብ መበል 18 ክፍለ ዘመን ዝነበሩ ኣርኪተክተራትን ስእልታትን ውጥናትን ዝሓዘ እዩ። ፓላድያን ስነ ህንጻ ​​ኣብ መበል 18 ክፍለ ዘመን ኣብ ብሪጣንያ ጽቡቕ ስርዓት ኰነ።,ኣብ ቀዳማይ ርብዒ ዓመት መበል 18 ክፍለ ዘመን ክንደይ መጻሕፍቲ ተሓቲሞም ንቐሊልነትን ንጽህናን ክላሲካዊ ስነ ህንጻ ​​ዘጉልሕ?,መበል 18 ክፍለ ዘመን,ኣርባዕተ,ቪትሩቪየስ ናብ ፓላድዮ,ቪትሩቪየስ እንግሊዝ
"Unicode is a computing industry standard for the consistent encoding, representation, and handling of text expressed in most of the world's writing systems. Developed in conjunction with the Universal Coded Character Set (UCS) standard and published as The Unicode Standard, the latest version of Unicode contains a repertoire of more than 120,000 characters covering 129 modern and historic scripts, as well as multiple symbol sets. The standard consists of a set of code charts for visual reference, an encoding method and set of standard character encodings, a set of reference data files, and a number of related items, such as character properties, rules for normalization, decomposition, collation, rendering, and bidirectional display order (for the correct display of text containing both right-to-left scripts, such as Arabic and Hebrew, and left-to-right scripts). As of June 2015[update], the most recent version is Unicode 8.0. The standard is maintained by the Unicode Consortium.",15,"Which standard is a computing industry standard for the consistent encoding, representation, and handling of text expressed in most of the world's writing systems?","more than 120,000",Unicode,129,June 2015[update,2,"ዩኒኮድ ኣብ መብዛሕትኡ ናይ ዓለምና ስርዓታት ጽሕፈት ዓለም ዝግለጽ ቅኑዕ ምቕያር፣ ውክልናን ኣተሓሕዛ ጽሑፍን ዝኸውን ናይ ኮምፒዩተር ኢንዱስትሪ መለክዒ እዩ። ምስቲ ዩኒቨርሳል ኮድድ ፊደል ስብስብ (UCS) ደረጃ ተተሓሒዙ ዝማዕበለን ከም ዩኒኮድ ስታንዳርድ ዝተሓትመን እቲ ናይ መወዳእታ ስሪት ዩኒኮድ፡ 129,000 ፊደላት ዝሽፍን ልዕሊ 120,000 ፊደላት ዝሓዘ ረፐርቶርያ ዝሓዘ ኮይኑ፡ ከምኡ’ውን ብዙሕ ምልክት ስብስባት ዝሓዘ እዩ። እቲ ስታንዳርድ ንስእላዊ መወከሲ ዝኸውን ስብስብ ኮድ ቻርትታት፣ ናይ ኢንኮዲንግ ሜላን ስብስብ መደበኛ ፊደላት ኢንኮዲንግን፣ ስብስብ መወከሲ ዳታ ፋይላት፣ ከምኡውን ብርክት ዝበሉ ተዛመድቲ ነገራት፣ ከም ባህርያት ገጸ ባህርያት፣ ንንቡር ምግባር፣ ምብስባስ፣ ንምትእኽኻብ፣ ንክልቲኡ ጸጋም ዝቐረቡ ፅሑፋት፣ ከም ዓረብ፣ ከምኡውን ንጸጋም ስክሪፕት ዝሓዘ ፅሑፋት ዝሓዘ ቅኑዕ ምልክት ፅሑፍ) ዝሓዘ እዩ። ካብ ሰነ 2015[Update] ጀሚሩ፡ እቲ ናይ ቀረባ እዋን ስሪት ዩኒኮድ 8.0 እዩ። እቲ ስታንዳርድ ብዩኒኮድ ኮንሶርትየም ይዕቀብ።",ኣብ መብዛሕትኡ ናይ ዓለምና ስርዓታት ጽሕፈት ዓለም ዝግለጽ ቅኑዕ ምቕያር፣ ውክልናን ኣተሓሕዛ ጽሑፍን ንዘለዎ ቅኑዕ ምቕያር፣ ውክልናን ኣተሓሕዛን ናይ ኮምፒዩተር ኢንዱስትሪ መለክዒ ኣየናይ ደረጃ እዩ?,"ልዕሊ 120,000",ዩኒኮድ,129 .,ሰነ 2015[Update
"The term high definition once described a series of television systems originating from August 1936; however, these systems were only high definition when compared to earlier systems that were based on mechanical systems with as few as 30 lines of resolution. The ongoing competition between companies and nations to create true ""HDTV"" spanned the entire 20th century, as each new system became more HD than the last.In the beginning of the 21st century, this race has continued with 4k, 5k and current 8K systems.",16,When did the competition begin to develop to become more HD systems?,the entire 20th century,5k,as few as 30,4k,1,"እቲ ልዑል ትርጉም ዝብል ቃል ኣብ ሓደ እዋን ካብ ነሓሰ 1936 ዝመጸ ተኸታታሊ ስርዓታት ተለቪዥን ገሊጹ ነይሩ፤ ይኹን እምበር፡ እዞም ስርዓታት እዚኣቶም ምስቶም ኣቐዲሞም ዝነበሩ ስርዓታት ክነጻጸር እንከሎ፡ ኣብ 30 መስመራት ርዝነት ውሑድ ኣብ መካኒካዊ ስርዓታት ዝተመርኮሱ ዝነበሩ፡ ልዑል ትርጉም ጥራይ እዮም ነይሮም። እቲ ኣብ መንጎ ኩባንያታትን ኣህዛብን ዝካየድ ዘሎ ውድድር፡ ሓቀኛ ""HDTV"" ንምፍጣር ዝግበር ዘሎ ቀጻሊ ውድድር ንመላእ መበል 20 ክፍለ ዘመን ዝሽፍን ኮይኑ፡ ነፍሲ ወከፍ ሓድሽ ስርዓት ካብቲ ናይ መወዳእታ ዝያዳ HD ስለ ዝኾነ።ኣብ መጀመርታ መበል 21 ክፍለ ዘመን፡ እዚ ዓሌት ብ4K, 5Kን ናይ ሕጂ 8K ስርዓታትን ቀጺሉ ኣሎ።",እቲ ውድድር ዝያዳ HD ስርዓታት ንምዃን መዓስ እዩ ክምዕብል ዝጀመረ?,ምሉእ መበል 20 ክፍለ ዘመን,5K,ካብ 30 ዝቑመቱ ውሑዳት,HC .
"Adult contemporary tends to have lush, soothing and highly polished qualities where emphasis on melody and harmonies is accentuated. It is usually melodic enough to get a listener's attention, and is inoffensive and pleasurable enough to work well as background music. Like most of pop music, its songs tend to be written in a basic format employing a verse–chorus structure.",17,What is a common format used by adult contemporary songs?,—,a verse–chorus structure,—,—,2,ናይ ዓበይቲ እዋናዊ ኣብ ዜማን ስኒትን ምትኳር ዝጉልሕ ልሙዕን ዘህድእን ልዑል ፖሊሽ ዘለዎን ባህርያት ክህልዎ ይኽእል እዩ። መብዛሕትኡ ግዜ ኣቓልቦ ሰማዒ ንምርካብ ዝኣክል ዜማዊ እዩ፣ ከም ድሕረ ባይታ ሙዚቃ ንምስራሕ ዝኣክል ዘየሕፍርን ባህ ዘብልን እዩ። ከም መብዛሕትኡ ፖፕ ሙዚቃ፡ ደርፍታቱ ብመሰረታዊ ቅርጺ ጥቕሲ–ኮራስ ቅርጺ ዝቖጽር ክጽሓፍ ይኽእል።,ናይ ዓበይቲ እዋናዊ ደርፍታት ዝጥቀሙሉ ልሙድ ቅርጺ እንታይ እዩ?,—,ጥቕሲ–ኮራስ ቅርጺ .,—,—
"The MC controls the conferencing while it is active on the signaling plane, which is simply where the system manages conferencing creation, endpoint signaling and in-conferencing controls. This component negotiates parameters with every endpoint in the network and controls conferencing resources. While the MC controls resources and signaling negotiations, the MP operates on the media plane and receives media from each endpoint. The MP generates output streams from each endpoint and redirects the information to other endpoints in the conference.",18,The MC controls the conferencing while it is active on the signaling plane. What does it control?,recourse.n.02,armory.n.01,resources,aid.n.01,3,እቲ MC ኣብቲ ምልክት ነፋሪት ንጡፍ እናሃለወ ነቲ ኮንፈረንስ ይቆጻጸሮ፣ እዚ ድማ እቲ ስርዓት ንምህናጽ ምፍጣር፣ መወዳእታ ነጥቢ ምልክትን ኣብ ኮንፈረንስ ዝቆፃፀር መቆፃፀሪን ዘመሓድረሉ ቦታ ጥራይ እዩ። እዚ ክፍሊ እዚ ኣብ መርበብ ሓበሬታ ምስ ነፍሲ ወከፍ መወዳእታ ነጥቢ መለክዒታት ይደራደርን ንጸጋታት ኮንፈረንስ ይቆጻጸርን። እቲ ኤም.ሲ. እቲ MP ካብ ነፍሲ ወከፍ መወዳእታ ነጥቢ ውጽኢት ስትሪም የፍሪን ነቲ ሓበሬታ ናብ ካልኦት ኣብቲ ጉባኤ ዘሎ መወዳእታ ነጥብታት የቕንዖን።,እቲ MC ኣብቲ ምልክት ነፋሪት ንጡፍ እናሃለወ ነቲ ኮንፈረንስ ይቆጻጸሮ። እንታይ ይቆጻጸር?,recourse.n.02,ARMORY.N.01,ምንጭታት,ሓገዝ.N.01
"The first known European explorer to reach Bermuda was Spanish sea captain Juan de Bermúdez in 1503, after whom the islands are named. He claimed the apparently uninhabited islands for the Spanish Empire. Paying two visits to the archipelago, Bermúdez never landed on the islands, but did create a recognisable map of the archipelago. Shipwrecked Portuguese mariners are now thought to have been responsible for the 1543 inscription in Portuguese Rock (previously called Spanish Rock). Subsequent Spanish or other European parties are believed to have released pigs there, which had become feral and abundant on the island by the time European settlement began. In 1609, the English Virginia Company, which had established Jamestown in Virginia (a term originally applied to all of the North American continent) two years earlier, permanently settled Bermuda in the aftermath of a hurricane, when the crew and passengers of the Sea Venture steered the ship onto the surrounding reef to prevent its sinking, then landed ashore.",19,Who was the first European explorer to reach Bermuda?,1503,first,Juan de Bermúdez,two,3,እቲ ናይ መጀመርታ ዝፍለጥ ኤውሮጳዊ ዳህሳሲ ናብ ቤርሙዳ ዝበጽሐ፡ ስጳኛዊ ካፕቴን ባሕሪ ጁዋን ደ ቤርሙደዝ ብ1503 እዩ ነይሩ፡ ብስም እተን ደሴታት ዝተሰምያ። ንሃጸይ ስጳኛ ዘይነብረለን ዝመስላ ደሴታት ገሊጹ ነይሩ። ክልተ ምብጻሕ ናብቲ ኣርኪፔላጎ ዝኸፈለ በርሙደዝ ኣብተን ደሴታት ዓለበት ኣይፈልጥን፡ ግን ከኣ ፍሉጥ ካርታ ናይቲ ኣርኪፔላጎ ፈጢሩ። መርከብ ዝተሰብረ ፖርቱጋላውያን ማሪነርስ ሕጂ ነቲ ኣብ ፖርቱጋል ሮክ (ቅድሚ ሕጂ ስጳኛዊ ሮክ ተባሂሉ ዝጽዋዕ) ኣብ 1543 ዝተጻሕፈ ጽሑፍ ተሓታቲ ከም ዝነበረ ይግመት። ስዒቡ ዝመጸ ስጳኛዊ ወይ ካልኦት ኤውሮጳውያን ውድባት ኣብኡ ሓሰማታት ከም ዝለቐቑ ይእመን፣ እዚ ሓሰማታት ከም ዝለቐቐ ይእመን፣ እዚ ድማ ኣብቲ ደሴት ሰፈራ ኣብ ዝጀመረሉ እዋን ኣብታ ደሴት ፍርያምን ብዙሕን ዝነበረ እዩ። ኣብ 1609፡ እቲ ቅድሚ ክልተ ዓመት ኣብ ቨርጂንያ ንጀምስታውን (መጀመርታ ኣብ ኩለን ኣህጉር ሰሜን ኣመሪካ ዝተመልከተ ቃል) መስሪቱ ዝነበረ ናይ እንግሊዝ ቨርጂንያ ኩባንያ፡ ድሕሪ ህቦብላ ንፋስ ንበርሙዳ ንሓዋሩ ሰፈሮ፡ እቶም ሰራሕተኛታትን ተሳፈርትን ናይቲ ባሕርታት ናብቲ ኣብ ከባቢኡ ዝነበረ ረፍዲ ንምጥሓል ከይዓረፈ፡ ድሕሪኡ ናብ ገምገም ባሕሪ ዓሊቦም።,ኣብ ቤርሙዳ ዝበጽሐ ናይ መጀመርታ ኤውሮጳዊ ዳህሳሲ መን እዩ ነይሩ?,1503 .,መጀመርታ,ጁዋን ደ በርሙደዝ,ክልተ
"Mikhail Gorbachev was elected General Secretary by the Politburo on March 11, 1985, three hours after predecessor Konstantin Chernenko's death at age 73. Gorbachev, aged 54, was the youngest member of the Politburo. His initial goal as general secretary was to revive the Soviet economy, and he realized that doing so would require reforming underlying political and social structures. The reforms began with personnel changes of senior Brezhnev-era officials who would impede political and economic change. On April 23, 1985, Gorbachev brought two protégés, Yegor Ligachev and Nikolai Ryzhkov, into the Politburo as full members. He kept the ""power"" ministries happy by promoting KGB Head Viktor Chebrikov from candidate to full member and appointing Minister of Defence Marshal Sergei Sokolov as a Politburo candidate.",20,How old was Mikhail Gorbachev in years?,Yegor Ligachev,Konstantin Chernenko's,54,Brezhnev,3,"ሚካይል ጎርባቸቭ ብ11 መጋቢት 1985 ብፖሊትቡሮ ዋና ጸሓፊ ኮይኑ ተመሪጹ፣ ድሕሪ ሰለስተ ሰዓታት ድሕሪ ሞቱ ኮንስታንቲን ቸርነንኮ ኣብ 73 ዓመቱ ሞይቱ።ጎርባቸቭ ወዲ 54 ዓመት ዝዕድሚኡ ዝነኣሰ ኣባል ፖሊትቡሮ እዩ ነይሩ። ከም ዋና ጸሓፊ ናይ መጀመርታ ዕላምኡ ንቁጠባ ሶቭየት ንምትንሳእ እዩ ነይሩ፣ ከምኡ ምግባር ድማ ንመሰረታዊ ፖለቲካውን ማሕበራውን ቅርጽታት ጽገና ምግባር ከም ዝሓትት ተገንዘበ። እቲ ጽገናታት ብለውጢ ሰራሕተኛታት ናይቶም ኣብ ዘመነ ብሬዝነቭ ዘመነ ዝነበሩ ንፖለቲካውን ቁጠባውን ለውጢ ዝዕንቅፉ ላዕለዎት ሰበስልጣን ኣብ ዘመነ ብረዝነቭ እዩ ጀሚሩ። ብዕለት 23 ሚያዝያ 1985 ጎርባችቭ ክልተ ፕሮቴጀስ የጎር ሊጋቸቭን ኒኮላይ ራይዝኮቭን ከም ምሉእ ኣባላት ናብ ፖሊትቡሮ ኣምጽአ። ንሱ ነተን ""ሓይሊ"" ሚኒስትሪታት ሕጉሳት ኣቐሚጥዋ፡ ንKGB Head Viktor Chabrikov ካብ ሕጹይ ናብ ምሉእ ኣባል ብምልላይን ሚኒስተር ምክልኻል ማርሻል ሰርጌይ ሶኮሎቭ ከም ሕጹይ ፖሊትቡሮ ብምሻምን ሕጉሳት ገይርወን።",ሚካኤል ጎርባችቭ ኣብ ዓመታት ክንደይ ዕድመ እዩ ነይሩ?,ኢጎር ሊጋቸቭ,ኮንስታንቲን ቸርነንኮስ,54 .,ብሬዝህነቭ
