passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"In European history, the Middle Ages or medieval period lasted from the 5th to the 15th century. It began with the collapse of the Western Roman Empire and merged into the Renaissance and the Age of Discovery. The Middle Ages is the middle period of the three traditional divisions of Western history: Antiquity, Medieval period, and Modern period. The Medieval period is itself subdivided into the Early, the High, and the Late Middle Ages.",252,How many divisions is the Middle Ages of?,the Late Middle Ages,the Western Roman Empire,the 15th century,three,4,ኣብ ታሪኽ ኤውሮጳ፡ ማእከላይ ዘመን ወይ ማእከላይ ዘመን ካብ 5ይ ክሳብ መበል 15 ክፍለ ዘመን ዝጸንሐ እዩ። ብውድቀት ምዕራባዊ ግዝኣት ሮማ ዝጀመረ ኮይኑ ናብ ህዳሴን ዘመነ ርኽበትን ተዋሃሂዱ። ማእከላይ ዘመን ማእከላይ እዋን ናይተን ሰለስተ ባህላዊ ምምቕቓል ታሪኽ ምዕራባውያን፡ ማለት ጥንታዊት፡ ማእከላይ ዘመንን ዘመናዊ ዘመንን እዩ። እቲ ናይ ማእከላይ ዘመን ግዜ ንባዕሉ ኣብ መጀመርታ፡ ኣብ ልዑልን ኣብ መወዳእታ ማእከላይ ዘመንን ይምቀል።,ማእከላይ ዘመን ክንደይ ክፍልታት እዩ?,ኣብ መወዳእታ ማእከላይ ዘመን .,ምዕራባዊ ግዝኣት ሮማ,መበል 15 ክፍለ ዘመን,ሰለስተ
"Seattle (i/siˈætəl/) is a West Coast seaport city and the seat of King County. With an estimated 662,400 residents as of 2015[update], Seattle is the largest city in both the state of Washington and the Pacific Northwest region of North America. In July 2013 it was the fastest-growing major city in the United States, and remained in the top five in May 2015 with an annual growth rate of 2.1%. The Seattle metropolitan area of around 3.6 million inhabitants is the 15th largest metropolitan area in the United States. The city is situated on an isthmus between Puget Sound (an inlet of the Pacific Ocean) and Lake Washington, about 100 miles (160 km) south of the Canada–United States border. A major gateway for trade with Asia, Seattle is the third largest port in North America in terms of container handling as of 2015.",253,What is the estimated population of Seattle?,West Coast,2015[update,"an estimated 662,400",15th,3,"ሲያትል (I/Siˈætəl/) ኣብ ምዕራባዊ ገማግም ባሕሪ እትርከብ ከተማን መንበር ኪንግ ካውንቲን እያ። ካብ 2015 ዝተገመተ 662,400 ነበርቲ ምስ 2015[update] ዘለዋ ሲያትል ኣብ ክልቲኡ ግዝኣት ዋሽንግተንን ፓስፊክ ሰሜናዊ ምዕራብ ዞባ ሰሜን ኣሜሪካን እታ ዝዓበየት ከተማ እያ። ኣብ ሓምለ 2013 ኣብ ኣመሪካ ብቕልጡፍ ዝዓብያ ዓባይ ከተማ ኮይና፡ ኣብ ግንቦት 2015 ድማ ዓመታዊ 2.1% ዕቤት ብምርካብ ኣብ ቅድሚት ሓሙሽተ ጸኒሓ። ከባቢ 3.6 ሚልዮን ነበርቲ ዝርከብ ከባቢ ሲያትል ሜትሮፖሊታን ኣብ ኣሜሪካ መበል 15 ዝዓበየት ዓባይ ከተማ እያ። እታ ከተማ ኣብ መንጎ ፑጌት ሳውንድ (መእተዊ ፓስፊክ ውቅያኖስ)ን ሌክ ዋሽንግተንን ኣብ ዝርከብ ኢስትሙስ ዝርከብ ኮይኑ፡ ካብ ዶብ ካናዳን ሕቡራት ሃገራትን ኣስታት 100 ማይልስ (160 ኪ.ሜ) ንደቡብ ኣስታት 100 ማይልስ (160 ኪ.ሜ) ይርከብ። ምስ ኤስያ ዓቢ ኣፍደገ ንግዲ ዝኾነት ሲያትል፡ ኣብ ሰሜን ኣመሪካ ሳልሳይ ዝዓበየት ወደብ ኮይና ብመንጽር ኣተሓሕዛ ኮንተይነር ክሳብ 2015 እያ።",እቲ ዝተገመተ ብዝሒ ህዝቢ ሲያትል እንታይ እዩ?,ምዕራባዊ ገማግም ባሕሪ,2015[update,"ብገምጋም 662,400",መበል 15
"Infrared radiation is used in industrial, scientific, and medical applications. Night-vision devices using active near-infrared illumination allow people or animals to be observed without the observer being detected. Infrared astronomy uses sensor-equipped telescopes to penetrate dusty regions of space, such as molecular clouds; detect objects such as planets, and to view highly red-shifted objects from the early days of the universe. Infrared thermal-imaging cameras are used to detect heat loss in insulated systems, to observe changing blood flow in the skin, and to detect overheating of electrical apparatus.",254,What can be used for Infrared radiation in astronomy?,the early days,—,—,sensor-equipped telescopes,4,ትሕተ ቀይሕ ጨረርታ ኣብ ኢንዱስትርያዊ፣ ሳይንሳዊን ሕክምናዊን መተግበሪታት ይጥቀም። ንጡፍ ዳርጋ ትሕተ ቀይሕ ብርሃን ዝጥቀሙ ናይ ለይቲ ምርኣይ መሳርሒታት፡ እቲ ተዓዛቢ ከይተረኽበ፡ ሰባት ወይ እንስሳታት ክረኣዩ የኽእሉ። ኢንፍራሬድ ስነ-ፍልጠት ከዋኽብቲ ከም ሞለኪዩላዊ ደበና ዝኣመሰሉ ሓመድ ዝመልኦም ዞባታት ህዋ ንምእታው ሴንሰር ዝተዓጠቑ ቴለስኮፕ ይጥቀም፤ ከም ፕላኔታት ዝኣመሰሉ ነገራት ኣለልዮም፣ ካብ መጀመርታ ኣድማስ ጀሚሮም ኣዝዮም ቀያሕቲ ዝቐየሩ ነገራት ንምርኣይ። ኢንፍራሬድ ተርማል-ኢማጅንግ ካሜራታት ኣብ ዘይተነጽላ ስርዓታት ንዝፍጠር ምጉዳል ሙቐት ንምፍላጥን ኣብ ቆርበት ምቕያር ዋሕዚ ደም ንምዕዛብን ልዕሊ ዓቐን ሙቐት ናይቲ ኤሌክትሪካዊ መሳርሒ ንምፍላጥን ይጥቀሙ።,ኣብ ስነ-ፍልጠት ከዋኽብቲ ንኢንፍራሬድ ጨረርታ እንታይ ክውዕል ይኽእል?,እቲ ናይ መጀመርታ መዓልታት,—,—,ሴንሰር ዝተዓጥቀ ቴለስኮፕ
"Although England's first away kits were blue, England's traditional away colours are red shirts, white shorts and red socks. In 1996, England's away kit was changed to grey shirts, shorts and socks. This kit was only worn three times, including against Germany in the semi-final of Euro 96 but the deviation from the traditional red was unpopular with supporters and the England away kit remained red until 2011, when a navy blue away kit was introduced. The away kit is also sometimes worn during home matches, when a new edition has been released to promote it.",255,How many times did England's away kit change to grey after 1996?,England,Euro 96,2011,three,4,ዋላ እኳ ናይ መጀመርታ ካብ ሜድኣ ወጻኢ ዝነበረ ኪት ዓዲ እንግሊዝ ሰማያዊ እንተነበረ፡ ባህላዊ ሕብርታት ዓዲ እንግሊዝ ግን ቀይሕ ስረ፡ ጻዕዳ ሓጺርን ቀይሕ ካልሲን እዩ። ኣብ 1996 ዓዲ እንግሊዝ ካብ ሜድኣ ወጻኢ ዝነበረ ኪት ናብ ግራጭ ማልያን ሓጺርን ካልሲን ተቐይሩ። እዚ ኪት እዚ ኣብ ፍርቂ ፍጻመ ዩሮ 96 ኣንጻር ጀርመን ሓዊሱ ሰለስተ ግዜ ጥራይ እዩ ተኸዲኑ፡ እቲ ካብቲ ባህላዊ ቀይሕ ምዝንባል ግን ምስ ደገፍቲ ተፈታውነት ዘይብሉ ኮይኑ እቲ ናይ ዓዲ እንግሊዝ ካብ ወጻኢ ዝኾነ ኪት ክሳብ 2011 ቀይሕ ኮይኑ ጸኒሑ፡ እዚ ድማ ሓደ ናይ ሓይሊ ባሕሪ ብሉ ላይት ኪት ተኣታትዩ። እቲ ናይ ስፍራ ኪት ውን ሓደ ሓደ ግዜ ኣብ ናይ ገዛ ጸወታታት ይለብስ እዩ፣ ኣብቲ እዋን እቲ ሓድሽ ሕታም ንምልላይ ክዝርጋሕ ከሎ።,ድሕሪ 1996 ናብ ግራይ ክንደይ ግዜ ናብ ግራይ ተቐይሩ ክንደይ ግዜ እዩ?,እንግሊዝ,ዩሮ 96,2011,ሰለስተ
"Roman government was headed by two consuls, elected annually by the citizens and advised by a senate composed of appointed magistrates. As Roman society was very hierarchical by modern standards, the evolution of the Roman government was heavily influenced by the struggle between the patricians, Rome's land-holding aristocracy, who traced their ancestry to the founding of Rome, and the plebeians, the far more numerous citizen-commoners. Over time, the laws that gave patricians exclusive rights to Rome's highest offices were repealed or weakened, and leading plebeian families became full members of the aristocracy. The leaders of the Republic developed a strong tradition and morality requiring public service and patronage in peace and war, making military and political success inextricably linked. Many of Rome's legal and legislative structures (later codified into the Justinian Code, and again into the Napoleonic Code) can still be observed throughout Europe and much of the world in modern nation states and international organizations.",256,How many consuls ruled Rome?,senate,the Justinian Code,two,the Napoleonic Code,3,መንግስቲ ሮማ ብኽልተ ቆንስላት ዝምራሕ ዝነበረ ኮይኑ፡ ዓመታዊ ብዜጋታት ዝምረጹን ብዝተመዘዙ ዳያኑ ዝቖመ ሰኔት ዝምከርን እዩ። ሕብረተሰብ ሮማ ብዘመናዊ መዐቀኒ ኣዝዩ ስርዓተ-መሰረታዊ ስለ ዝነበረ፡ ፍልቀት መንግስቲ ሮማ በቲ ኣብ መንጎ እቶም ኣብ መንጎ እቶም ንመበቆሎም ዝሕዝ መበቆሎም ካብ መስራቲ ሮማን እቶም ፕለብያውያንን ኣዝዮም ብዙሓት ዜጋ-ተኸታተልቲ ዝከታተሉ ዝነበሩ ፓትሪከኛታት፡ ኣብ መንጎ ፓትሪከኛታት ዝነበረ ቃልሲ ኣዝዩ ተጸልዩ ነበረ። ምስ ግዜ፡ እቲ ንፓትሪከኛታት ንላዕለዎት ኣብያተ ጽሕፈት ሮማ ጥራይ መሰል ዝሃበ ሕግታት ተሰሪዙ ወይ ተዳኺሙ፡ መሪሕ ፕለብያውያን ስድራቤታት ድማ ምሉእ ኣባላት ስርዓተ-ክብሪ ኰነ። መራሕቲ ሪፓብሊክ ኣብ ሰላምን ኲናትን ህዝባዊ ኣገልግሎትን ምሕጋዝን ዝጠልብ ሓያል ትውፊትን ሞራልን ኣማዕቢሎም ወተሃደራውን ፖለቲካውን ዓወት ብዘይፍለ መንገዲ ምትእስሳር ገይሮም እዮም። ብዙሓት ካብ ሕጋውን ሕጋውን መሓውራት ሮማ (ድሒሩ ናብ ሕጊ ጃስቲንያ ዝተቐልቀለ፡ እንደገና ድማ ናብ ናፖልዮናዊ ኮድ) ሕጂ’ውን ኣብ መላእ ኤውሮጳን መብዛሕትኡ ክፋል ዓለምን ኣብ ዘመናዊት ሃገርን ዓለምለኻውያን ውድባትን ክኽበር ይኽእል እዩ።,ክንደይ ቆንስል ንሮማ ዝገዝኡ?,ሰኔት,እቲ ናይ ጃስቲንያ ኮድ .,ክልተ,እቲ ናይ ናፖልዮኒክ ኮድ .
"A treaty is an agreement under international law entered into by actors in international law, namely sovereign states and international organizations. A treaty may also be known as an (international) agreement, protocol, covenant, convention, pact, or exchange of letters, among other terms. Regardless of terminology, all of these forms of agreements are, under international law, equally considered treaties and the rules are the same.",257,What is the definition of treaty?,—,—,international law,—,3,ውዕል ብመሰረት ኣህጉራዊ ሕጊ ኣብ ኣህጉራዊ ሕጊ ዝዋግኡ ተዋሳእቲ ማለት ልኡላዊ ግዝኣታትን ዓለምለኻዊ ውድባትን ዘእተውዎ ስምምዕ እዩ። ሓደ ውዕል ከም (ዓለምለኻዊ) ስምምዕነት፣ ፕሮቶኮል፣ ቃል ኪዳን፣ ውዕል፣ ውዕል ወይ ምልውዋጥ ደብዳቤታትን ካልእ ውዕላትን ተባሂሉ እውን ክፍለጥ ይኽእል እዩ። ስነ-ቓላት ብዘየገድስ፡ ኩሎም እዞም መልክዓት ስምምዓት፡ ብመሰረት ኣህጉራዊ ሕጊ፡ ብማዕረ ብማዕረ ዝተቖጽሩ ውዕላት ኮይኖም፡ እቲ ሕግታት ድማ ሓደ እዩ።,ትርጉም ውዕል እንታይ እዩ?,—,—,ዓለምለኻዊ ሕጊ,—
"Zinc is a chemical element with symbol Zn and atomic number 30. It is the first element of group 12 of the periodic table. In some respects zinc is chemically similar to magnesium: its ion is of similar size and its only common oxidation state is +2. Zinc is the 24th most abundant element in Earth's crust and has five stable isotopes. The most common zinc ore is sphalerite (zinc blende), a zinc sulfide mineral. The largest mineable amounts are found in Australia, Asia, and the United States. Zinc production includes froth flotation of the ore, roasting, and final extraction using electricity (electrowinning).",258,How abundant is zinc on Earth?,Earth,24th,Asia,the United States,2,ዚንጎ ምልክት Znን ኣቶሚክ ቁጽሪ 30ን ዘለዎ ኬሚካላዊ ባእታ እዩ።ንሱ ናይ መጀመርታ ባእታ ናይ ጉጅለ 12 ናይ ፐርዮዲክ ሰሌዳ እዩ። ብገለ መዳይ ዚንጎ ምስ ማግነዝየም ብኬሚካላዊ ኣገባብ ይመሳሰል: ኣዮን ተመሳሳሊ ዓቐን ዘለዎ ኮይኑ እቲ እንኮ ናይ ሓባር ናይ ኦክሳይድ ኩነታቱ +2 እዩ። ዚንጎ ኣብ ቅራፍ መሬት መበል 24 ዝበዝሐ ባእታ ኮይኑ ሓሙሽተ ርጉእ ኣይሶቶፕስ ኣለዎ። እቲ ዝበዝሕ ዚንጎ ዚበሃል ማዕድን ስፋለራይት (ዚንክ ብሌንደ) ዚንክ ሳልፋይድ ዚበሃል ማዕድን እዩ። እቲ ዝዓበየ ዕንቅፋት ዝኾነ መጠን ገንዘብ ኣብ ኣውስትራልያ፡ ኤስያን ኣመሪካን ይርከብ። ምፍራይ ዚንጎ፡ ነቲ ማዕድን ፍሮት ፍሎቴሽን፡ ምጥሓንን ናይ መወዳእታ ምውጻእን ብኤሌክትሪክ (Electrowinning) ተጠቒምካ ናይ መወዳእታ ምውጻእ የጠቓልል።,ዚንጎ ኣብ ምድሪ ክሳብ ክንደይ ብዙሕ እዩ?,መሬት,መበል 24,ኤስያ,ኣሜሪካ
"A Christian ( pronunciation (help·info)) is a person who adheres to Christianity, an Abrahamic, monotheistic religion based on the life and teachings of Jesus Christ. ""Christian"" derives from the Koine Greek word Christós (Χριστός), a translation of the Biblical Hebrew term mashiach.",259,What is a person who adheres to Christianity?,shaker.n.02,tractarian.n.01,Christian,Jesus Christ,3,"ሓደ ክርስትያን ( ኣደማምጻ) (ሓገዝ ·ኢንፎ)) ንክርስትና ዝጣበቕ ሰብ እዩ፣ ኣብ ልዕሊ ሕይወትን ትምህርትን የሱስ ክርስቶስ ዝተመርኮሰ ኣብርሃም ዝነብር፣ ሓደ therothyistic ሃይማኖት ዝጣበቕ እዩ። ""ክርስትያን"" ካብታ ናይ ኮይን ግሪኽ ቃል ክርስቶስ (χριστός) ዝመጸት እያ፣ ትርጉም ናይቲ መጽሓፍ ቅዱሳዊ ናይ እብራይስጢ ቃል ማሺያች።",ንክርስትና ዝጣበቕ ሰብ እንታይ እዩ?,ሻከር.N.02,ትራክታርያን።N.01,ክርስትያን,ኢየሱስ ክርስቶስ
"The Office of the Federal Register publishes the Federal Register, Code of Federal Regulations, and United States Statutes at Large, among others. It also administers the Electoral College.",260,What office publishes the Code of Federal Regulations and United States Statutes at Large?,United States,—,the Federal Register,the Electoral College,3,ቤት ፅሕፈት ፌደራል መዝገብ መዝገብ ፌደራል፣ ሕጊ ደንብታት ፌደራል፣ ከምኡ እውን ብሓፈሻ ሕግታት ሕቡራት መንግስታት ኣሜሪካን ካልኦትን ይሕትም እዩ። ንኮሌጅ ምርጫ እውን የመሓድር።,እንታይ ቤት ፅሕፈት እዩ ንሕጊ ፌደራል ደንብታትን ብሓፈሻኡ ሕግታት ኣሜሪካን ዘሕትም?,ሕቡራት መንግስታት ኣመሪካ,—,መዝገብ ፌደራል .,እቲ ናይ ምርጫ ኮሌጅ
"Gellius says that in his day humanitas is commonly used as a synonym for philanthropy – or kindness and benevolence toward one's fellow human being. Gellius maintains that this common usage is wrong, and that model writers of Latin, such as Cicero and others, used the word only to mean what we might call ""humane"" or ""polite"" learning, or the Greek equivalent Paideia. Gellius became a favorite author in the Italian Renaissance, and, in fifteenth-century Italy, teachers and scholars of philosophy, poetry, and rhetoric were called and called themselves ""humanists"". Modern scholars, however, point out that Cicero (106 – 43 BCE), who was most responsible for defining and popularizing the term humanitas, in fact frequently used the word in both senses, as did his near contemporaries. For Cicero, a lawyer, what most distinguished humans from brutes was speech, which, allied to reason, could (and should) enable them to settle disputes and live together in concord and harmony under the rule of law. Thus humanitas included two meanings from the outset and these continue in the modern derivative, humanism, which even today can refer to both humanitarian benevolence and to scholarship.",261,Who said that humanitas is often used as a synonym for philanthropy?,Gellius,43,concord,two,1,"ግሊየስ ኣብ ዘመኑ ሂዩማንታስ ከም መመሳሰሊ ንገበርቲ ሰናይ - ወይ ኣብ ልዕሊ ሓደ ሰብ ብጻዩ ሰብ ሕያውነትን ምሕረትን ከም መመሳሰሊ ከም መመሳሰሊ ከም ዝጥቀመሉ ይዛረብ። ግሊየስ እዚ ናይ ሓባር ኣጠቓቕማ ጌጋ ምዃኑ ይኣምን፣ ከም በዓል ሲሰሮን ካልኦትን ዝኣመሰሉ ሞዴል ጸሓፍቲ ላቲን ድማ ነታ ቃል ከም ዝተጠቕሙላ፣ ""ሰብኣዊ"" ወይ ""ጭቡጥ"" ትምህርቲ ክንብሎ እንኽእል እንታይ ማለት ምዃኑ ጥራይ እዩ ነቲ ቃል ተጠቒምናሉ። ግሊየስ ኣብ ህዳሴ ጥልያን ፍቱው ደራሲ ኰነ፣ ኣብ መበል ዓሰርተው ሓሙሽተ ክፍለ ዘመን ጣልያን ድማ፣ መምህራንን ምሁራትን ፍልስፍናን ግጥምን ርእስን ተባሂሎም ንነብሶም ""ሰብኣውያን"" ተባሂሎም ተጸዊዖም። ዘመናውያን ምሁራት ግን ሲሰሮ (106 – 43 ቅ.ል.ክ) ነቲ ሰብኣታስ ዝብል ቃል ንምግላጽን ንህቡብን ዝያዳ ሓላፍነት ዝነበሮ ሲሰሮ (106 – 43 ቅ.ል.ክ.) ከም ዝሕብርዎ፡ ብሓቂ ከምቲ ኣብ ቀረባ እዋን ዝሰርሖ ዝነበረ ናይ ቀደም ግዜኡ፡ ነቲ ቃል ብተደጋጋሚ ይጥቀመሉ ነበረ። ንሲሰሮ፡ ሓደ ጠበቓ፡ እቲ ኣዝዩ ፍሉጥ ደቂ ሰባት ካብ ኣራዊት ዝነበረ ዘረባ እዩ ነይሩ፡ እዚ ድማ ምስ ምኽንያት ተሓባቢሩ፡ ኣብ ትሕቲ ልዕልና ሕጊ ኣብ ኮንኮርድን ስኒትን ብሓባር ክነብሩን ብሓባር ክነብሩን ከኽእሎም ዝኽእል (ከምኡውን) ከኽእሎም ይኽእል (ክንግድኦም ድማ ይግባእ)። በዚ ኸምዚ ሰብኣታስ ካብ መጀመርታ ክልተ ትርጉማት ዘጠቓለለ ኮይኑ እዚኦም ድማ ኣብቲ ሎሚ እውን እንተኾነ ንኽልቲኡ ሰብኣዊ ረብሓን ንስኮላርሺፕን ከመልክት ዝኽእል ዘመናዊ መውጽኢ፣ ሰብኣውነት ይቕጽሉ።",ሂዩማንታስ መብዛሕትኡ ግዜ ንገበርቲ ሰናይ ከም መመሳሰሊ ከም መመሳሰሊ ይጥቀመላ ዝብል መን እዩ?,ግሊየስ .,43 .,ኮንኮርድ,ክልተ
