passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"According to the Statistical Institute of Catalonia in 2008 the Catalan language is the second most commonly used in Catalonia, after Spanish, as a native or self-defining language. The Generalitat of Catalunya spends part of its annual budget on the promotion of the use of Catalan in Catalonia and in other territories.",11,The Catalan language was considered to be which position on the Statistical Institute of Catalonia?,psychological moment.n.01,Catalan,second,Catalunya,3,"ከም ናብ እቲ Statistical Institute ካብ Catalonia አብ ውሽጢ 2008 እቲ Catalan ቋንቋ እዩ እቲ ካልኣይ ብጥዕሚ commonly ዘገልገለ አብ ውሽጢ ,Catalonia ድሕሪ ,ስጳኛ ከም ሓደ መበቆል ወይ -self-defining .ቋንቋ እቲ Generalitat ካብ Catalunya spends ክፋል ካብ ናቱ ዓመታዊ በጀት አብ ልዕሊ እቲ ምስግጋር ካብ እቲ ጥቅሚ ካብ Catalan አብ ውሽጢ Catalonia እና አብ ውሽጢ ካልእ .territories",እቲ Catalan ቋንቋ ኔሩ ገምገመ ናብ ኩን አየናይ ቦታ አብ ልዕሊ እቲ Statistical Institute ካብ ?Catalonia,psychological ..moment.n.01,Catalan,ካልኣይ,Catalunya
"According to the prevailing theories of the settlement of the Americas, migrations of humans from Asia (in particular North Asia) to the Americas took place via Beringia, a land bridge which connected the two continents across what is now the Bering Strait. The majority of experts agree that the earliest pre-modern human migration via Beringia took place at least 13,500 years ago, with disputed evidence that people had migrated into the Americas much earlier, up to 40,000 years ago. These early Paleo-Indians spread throughout the Americas, diversifying into many hundreds of culturally distinct nations and tribes. According to the oral histories of many of the indigenous peoples of the Americas, they have been living there since their genesis, described by a wide range of creation myths.",12,When did human migrations to the Americas occur?,"at least 13,500 years ago",Paleo,the Bering Strait,Beringia,1,"ከም ናብ እቲ prevailing theories ካብ እቲ settlement ካብ እቲ ,Americas migrations ካብ humans ካብ Asia (አብ ውሽጢ ብፍሉይ ሰሜን )Asia ናብ እቲ Americas ምውሳድ ቦታ ብመልክዕ ,Beringia ሓደ መሬት ድልድል አየናይ connected እቲ ክልተ continents ሰገር እንታይ እዩ ሕዚ እቲ Bering .Strait እቲ መብዛሕትኡ ካብ experts ተስማዕማዕ እቲ እቲ earliest -pre-modern ሰብ migration ብመልክዕ Beringia ምውሳድ ቦታ ኣብ ዝነኣሰ ,13,500 ዓመታት ,ቕድሚ ምስ disputed ማስረጃ እቲ ህዝቢ ዝነበረ migrated ናብ ውሽጢ እቲ Americas ብዙሕ ,ኣቕድም ኣቢሉ ሓፍ ናብ ,40,000 ዓመታት .ቕድሚ እዚ ብግዘ -Paleo-Indians ምዝርጋሕ በቲ እቲ ,Americas diversifying ናብ ውሽጢ ቡዙሕ hundreds ካብ culturally ዝጠፈአ nations እና .tribes ከም ናብ እቲ oral histories ካብ ቡዙሕ ካብ እቲ ዘይእሩም peoples ካብ እቲ ,Americas ንሶም ኣለኒ ዝነበረ ምንባር ኣብቲ ካብ ናቶም ,genesis described ብ ሓደ ሰፊሕ ግዝፈት ካብ creation .myths",መዓዝ ግቡር ሰብ migrations ናብ እቲ Americas ?ይፍፀም,"ኣብ ዝነኣሰ ,13,500 ዓመታት ቕድሚ",Paleo,እቲ Bering Strait,Beringia
"Diarrhea, also spelled diarrhoea, is the condition of having at least three loose or liquid bowel movements each day. It often lasts for a few days and can result in dehydration due to fluid loss. Signs of dehydration often begin with loss of the normal stretchiness of the skin and irritable behaviour. This can progress to decreased urination, loss of skin color, a fast heart rate, and a decrease in responsiveness as it becomes more severe. Loose but non-watery stools in babies who are breastfed, however, may be normal.",13,What is it called when there are 3 loose or liquid bowel movements every day?,at least three,Diarrhea,a few days,each day,2,",ውፅኣት እውን spelled ,diarrhoea እዩ እቲ ኩነታት ካብ ምህላው ኣብ ዝነኣሰ ሰለስተ ልሕሉሕ ወይ ፈሳሲ bowel movements ሕድሕድ .መዓልቲ እቲ ነገር ኩል ግዘ lasts ን ሓደ ቁሩብ days እና ይኽእል ውፅኢት አብ ውሽጢ dehydration መወዳእታ ናብ ፈሳሲ .ምስኣን Signs ካብ dehydration ኩል ግዘ ጀምር ምስ ምስኣን ካብ እቲ ንቡር stretchiness ካብ እቲ ቆርበት እና irritable .ባህርያት እዚ ይኽእል ምዕባለ ናብ decreased ,urination ምስኣን ካብ ቆርበት ,ሕብሪ ሓደ ቅልጡፍ ልቢ ,መደብ እና ሓደ ምቕናስ አብ ውሽጢ responsiveness ከም እቲ ነገር becomes ቡዙሕ .ሓያል ልሕሉሕ ግን -non-watery stools አብ ውሽጢ babies መን እዮም ,breastfed ,ዋላኳ ተኾነ ተዝኸዉን ኩን .ንቡር",እንታይ እዩ እቲ ነገር ዝተፀወዐ መዓዝ ኣብቲ እዮም 3 ልሕሉሕ ወይ ፈሳሲ bowel movements ኩሉ ?መዓልቲ,ኣብ ዝነኣሰ ሰለስተ,ውፅኣት,ሓደ ቁሩብ days,ሕድሕድ መዓልቲ
"In monotheism and henotheism, God is conceived of as the Supreme Being and principal object of faith. The concept of God as described by theologians commonly includes the attributes of omniscience (infinite knowledge), omnipotence (unlimited power), omnipresence (present everywhere), omnibenevolence (perfect goodness), divine simplicity, and eternal and necessary existence. God is also usually defined as a non-corporeal being without any human biological gender, but the concept of God actively (as opposed to receptively) creating the universe has caused some religions to give ""Him"" the metaphorical name of ""Father"". Because God is conceived as not being a corporeal being, God cannot(some say should not) be portrayed in a literal visual image; some religious groups use a man (sometimes old and bearded) to symbolize God because of His deed of creating man's mind in the image of His own.",14,What is God conceived of as?,—,—,—,the Supreme Being,4,"አብ ውሽጢ monotheism እና ,henotheism ፈጣሪ እዩ conceived ካብ ከም እቲ Supreme ፍጥረት እና ርእሰ መምህር ግኡዝ ነገር ካብ .እምነት እቲ ጭብጢ ካብ ፈጣሪ ከም described ብ theologians commonly includes እቲ attributes ካብ omniscience (infinite ),ፍልጠት omnipotence (unlimited ),ሓይሊ omnipresence (እዋናዊ ),everywhere omnibenevolence (ፍፁም ),goodness መለኮታዊ ,simplicity እና ቀፃሊ እና አድላዩ .ህላወ ፈጣሪ እዩ እውን ብልሙድ defined ከም ሓደ -non-corporeal ፍጥረት ብዘይካ ዝኾነ ሰብ biological ,ፆታ ግን እቲ ጭብጢ ካብ ፈጣሪ actively (ከም opposed ናብ )receptively creating እቲ universe ኣለዎ caused ንእሽተይ religions ናብ ሃብ """"ንሱ እቲ metaphorical ሽም ካብ """".ኣቦ ምኽንያቱ ፈጣሪ እዩ conceived ከም ዘይኮነ ፍጥረት ሓደ corporeal ,ፍጥረት ፈጣሪ (cannot(some በል ይሓይሽ )ዘይኮነ ኩን portrayed አብ ውሽጢ ሓደ literal ምስላዊ ;ስእሊ ንእሽተይ ሃይማኖታዊ groups ጥቅሚ ሓደ ሰብኣይ (ሓደ ሓደ ግዘ ዓብይ እና )bearded ናብ symbolize ፈጣሪ ምኽንያቱ ካብ ናቱ ሓቂ ካብ creating 'man's ሓንጎል አብ ውሽጢ እቲ ስእሊ ካብ ናቱ .ወንን",እንታይ እዩ ፈጣሪ conceived ካብ ?ከም,—,—,—,እቲ Supreme ፍጥረት
"Asthma is thought to be caused by a combination of genetic and environmental factors. Environmental factors include exposure to air pollution and allergens. Other potential triggers include medications such as aspirin and beta blockers. Diagnosis is usually based on the pattern of symptoms, response to therapy over time, and spirometry. Asthma is classified according to the frequency of symptoms, forced expiratory volume in one second (FEV1), and peak expiratory flow rate. It may also be classified as atopic or non-atopic where atopy refers to a predisposition toward developing a type 1 hypersensitivity reaction.",15,What is a cause of asthma?,genetic and environmental factors,FEV1,one second,1,1,"Asthma እዩ ሓሳብ ናብ ኩን caused ብ ሓደ ጥምረት ካብ genetic እና environmental .factors Environmental factors ይሓውስ ተቃላዕነት ናብ ኣየር ብኽለት እና .allergens ካልእ ውሽጣዊ ዓቅሚ triggers ይሓውስ medications ከምዚ ከም aspirin እና beta .blockers Diagnosis እዩ ብልሙድ መሰረት ዝገበረ አብ ልዕሊ እቲ ንድፊ ካብ ,ምልክታት ምላሽ ናብ therapy ልዕሊ ,ግዜ እና .spirometry Asthma እዩ classified ከም ናብ እቲ ድግግም ካብ ,ምልክታት forced expiratory ትሕዝቶ አብ ውሽጢ ሓደ ካልኣይ (),FEV1 እና ጫፍ expiratory ዋሕዚ .መደብ እቲ ነገር ተዝኸዉን እውን ኩን classified ከም atopic ወይ -non-atopic አበይ atopy refers ናብ ሓደ predisposition ንቕድሚት developing ሓደ ዓይነት 1 hypersensitivity .መልሲ ምሃብ",እንታይ እዩ ሓደ ጠንቂ ካብ ?asthma,genetic እና environmental factors,FEV1,ሓደ ካልኣይ,1
"Architecture (Latin architectura, from the Greek ἀρχιτέκτων arkhitekton ""architect"", from ἀρχι- ""chief"" and τέκτων ""builder"") is both the process and the product of planning, designing, and constructing buildings and other physical structures. Architectural works, in the material form of buildings, are often perceived as cultural symbols and as works of art. Historical civilizations are often identified with their surviving architectural achievements.",16,What is the acronym for architectural?,Greek,—,Latin architectura,—,3,"ኣርክቴክቸር (Latin ,architectura ካብ እቲ Greek ἀρχιτέκτων arkhitekton """",ኣርክቴክት ካብ -ἀρχι """"ሓለቓ እና τέκτων """")builder እዩ ክልቲኡ እቲ ከይዲ እና እቲ ፍርያት ካብ ,planning ,designing እና constructing buildings እና ካልእ ኣካላዊ .structures Architectural ,works አብ ውሽጢ እቲ ናውቲ ፎርም ካብ ,buildings እዮም ኩል ግዘ perceived ከም cultural symbols እና ከም works ካብ .ጥበብ Historical civilizations እዮም ኩል ግዘ identified ምስ ናቶም surviving architectural .achievements",እንታይ እዩ እቲ acronym ን ?architectural,Greek,—,Latin architectura,—
"Royal assent is sometimes associated with elaborate ceremonies. In the United Kingdom, for instance, the sovereign may appear personally in the House of Lords or may appoint Lords Commissioners, who announce that royal assent has been granted at a ceremony held at the Palace of Westminster. However, royal assent is usually granted less ceremonially by letters patent. In other nations, such as Australia, the governor-general merely signs the bill. In Canada, the governor general may give assent either in person at a ceremony held in the Senate or by a written declaration notifying parliament of his or her agreement to the bill.",17,Who announces that assent has been granted at a ceremony held at the Palace of Westminster?,Australia,Canada,Lords Commissioners,the United Kingdom,3,"Royal assent እዩ ሓደ ሓደ ግዘ ተሓባበረ ምስ ኣብራህርህ .ceremonies አብ ውሽጢ እቲ United ,Kingdom ን ,ኣብነት እቲ sovereign ተዝኸዉን ምርካብ personally አብ ውሽጢ እቲ ገዛ ካብ Lords ወይ ተዝኸዉን appoint Lords ,Commissioners መን announce እቲ royal assent ኣለዎ ዝነበረ ተዋሂቡ ኣብ ሓደ ኣከባብራ ተገይሩ ኣብ እቲ Palace ካብ .Westminster ,ዋላኳ ተኾነ royal assent እዩ ብልሙድ ተዋሂቡ ዝወሓደ ceremonially ብ letters .patent አብ ውሽጢ ካልእ ,nations ከምዚ ከም ,Australia እቲ -governor-general ጥራሕ signs እቲ .ክፍሊት አብ ውሽጢ ,Canada እቲ governor ሓፈሻዊ ተዝኸዉን ሃብ assent ወይ አብ ውሽጢ ሰብ ኣብ ሓደ ኣከባብራ ተገይሩ አብ ውሽጢ እቲ Senate ወይ ብ ሓደ ዝተፀሓፈ declaration notifying parliament ካብ ናቱ ወይ ንሳ ውዕሊ ናብ እቲ .ክፍሊት",መን announces እቲ assent ኣለዎ ዝነበረ ተዋሂቡ ኣብ ሓደ ኣከባብራ ተገይሩ ኣብ እቲ Palace ካብ ?Westminster,Australia,Canada,Lords Commissioners,እቲ United Kingdom
"While attending Ealing Art College, Tim Staffell became friends with Farrokh Bulsara, a fellow student who had assumed the English name of Freddie. Bulsara felt that he and the band had the same tastes and soon became a keen fan of Smile. In late 1970, after Staffell left to join the band Humpy Bong, the remaining Smile members, encouraged by Bulsara, changed their name to ""Queen"" and continued working together. When asked about the name, Bulsara explained, ""I thought up the name Queen. It's just a name, but it's very regal obviously, and it sounds splendid. It's a strong name, very universal and immediate. It had a lot of visual potential and was open to all sorts of interpretations. I was certainly aware of gay connotations, but that was just one facet of it.""",18,Who is a fellow student of Ealing Art College who was a fan of Smile?,late 1970,Humpy Bong,Bulsara,Smile,3,"እስካብ attending Ealing ጥበብ ,ኮሌጅ Tim Staffell ኮይኑ ኣዕርኽቲ ምስ Farrokh ,Bulsara ሓደ ተኸታሊ ተምሃራይ መን ዝነበረ assumed እቲ ኢንግሊሽ ሽም ካብ .Freddie Bulsara ተሰሚዑኒ እቲ ንሱ እና እቲ ባንድ ዝነበረ እቲ ማዕረ tastes እና አብ ቀረባ ኮይኑ ሓደ ህንጡይ ኣድናቂ ካብ .ሰሓቅ አብ ውሽጢ ረፋድ ,1970 ድሕሪ Staffell ፀጋም ናብ ተሓወስ እቲ ባንድ Humpy ,Bong እቲ ዝተረፈ ሰሓቅ ,members encouraged ብ ,Bulsara changed ናቶም ሽም ናብ """"ንግስቲ እና continued ምስራሕ .ብሓባር መዓዝ ዝተሓተተ ብዝዕባ እቲ ,ሽም Bulsara ,explained ""ኣነ ሓሳብ ሓፍ እቲ ሽም .ንግስቲ 'እዩ ጥራሕ ሓደ ,ሽም ግን 'እዩ ብጣዕሚ regal ,ብርግፀኝነት እና እቲ ነገር sounds .ዘደንቕ 'እዩ ሓደ ጠንካራ ,ሽም ብጣዕሚ universal እና .ሽዕ ንሻዕ እቲ ነገር ዝነበረ ሓደ ብዙሕ ካብ ምስላዊ ውሽጣዊ ዓቅሚ እና ኔሩ ክፈት ናብ ኩሎም sorts ካብ .interpretations ኣነ ኔሩ ብርግፀኝነት ፍለጥ ካብ gay ,connotations ግን እቲ ኔሩ ጥራሕ ሓደ facet ካብ .""እቲ ነገር",መን እዩ ሓደ ተኸታሊ ተምሃራይ ካብ Ealing ጥበብ ኮሌጅ መን ኔሩ ሓደ ኣድናቂ ካብ ?ሰሓቅ,ረፋድ 1970,Humpy Bong,Bulsara,ሰሓቅ
"The Sahara (Arabic: الصحراء الكبرى‎, aṣ-ṣaḥrāʾ al-kubrā , 'the Greatest Desert') is the largest hot desert in the world. It is the third largest desert after Antarctica and the Arctic. Its surface area of 9,400,000 square kilometres (3,600,000 sq mi)[citation needed]—including the Libyan Desert—is comparable to the respective land areas of China or the United States. The desert comprises much of the land found within North Africa, excluding the fertile coastal region situated against the Mediterranean Sea, the Atlas Mountains of the Maghreb, and the Nile Valley of Egypt and Sudan. The Sahara stretches from the Red Sea in the east and the Mediterranean in the north, to the Atlantic Ocean in the west, where the landscape gradually transitions to a coastal plain. To the south, it is delimited by the Sahel, a belt of semi-arid tropical savanna around the Niger River valley and Sudan Region of Sub-Saharan Africa. The Sahara can be divided into several regions, including the western Sahara, the central Ahaggar Mountains, the Tibesti Mountains, the Aïr Mountains, the Ténéré desert, and the Libyan Desert. Its name is derived from the plural Arabic language word for desert (صحارى ṣaḥārā  [ˈsˤɑħɑːrɑː]).",19,How big is the Sahara?,Niger River,Arabic,"9,400,000 square kilometres",the United States,3,"እቲ Sahara (:Arabic الصحراء ,الكبرى‎ -aṣ-ṣaḥrāʾ -al-kubrā , 'እቲ Greatest ')ምድረ በዳ እዩ እቲ largest ምዉቅ ምድረ በዳ አብ ውሽጢ እቲ .ዓለም እቲ ነገር እዩ እቲ ሳልሳይ largest ምድረ በዳ ድሕሪ Antarctica እና እቲ .Arctic ናቱ ገፅ ስፍሓት ካብ ,,9,400,000 ርባዕ kilometres (,,3,600,000 sq )[mi)[citation ]needed]—including እቲ Libyan Desert—is comparable ናብ እቲ respective መሬት areas ካብ China ወይ እቲ United .States እቲ ምድረ በዳ comprises ብዙሕ ካብ እቲ መሬት ተረኺቡ አብ ውሽጢ ሰሜን ,Africa excluding እቲ ልሙዕ coastal ክልል situated ተቃራኒ እቲ Mediterranean ,ባሕሪ እቲ Atlas Mountains ካብ እቲ ,Maghreb እና እቲ Nile ሽንጥሮ ካብ Egypt እና .Sudan እቲ Sahara stretches ካብ እቲ ቀይሕ ባሕሪ አብ ውሽጢ እቲ ምብራቅ እና እቲ Mediterranean አብ ውሽጢ እቲ ,ሰሜን ናብ እቲ Atlantic ባሕሪ አብ ውሽጢ እቲ ,ምዕራብ አበይ እቲ ኣቀማምጣ መሬት ብኸይዲ transitions ናብ ሓደ coastal .ጎልጎል ናብ እቲ ,ደቡብ እቲ ነገር እዩ delimited ብ እቲ ,Sahel ሓደ ቐበቶ ካብ -semi-arid tropical savanna አብ ከባቢ እቲ Niger ሩባ ሽንጥሮ እና Sudan ክልል ካብ -Sub-Saharan .Africa እቲ Sahara ይኽእል ኩን divided ናብ ውሽጢ ቡዙሓት ,regions ይሓውስ እቲ western ,Sahara እቲ central Ahaggar ,Mountains እቲ Tibesti ,Mountains እቲ Aïr ,Mountains እቲ Ténéré ,ምድረ በዳ እና እቲ Libyan .ምድረ በዳ ናቱ ሽም እዩ derived ካብ እቲ ብዙሕ Arabic ቋንቋ ቃል ን ምድረ በዳ (صحارى ṣaḥārā []).ˈsˤɑħɑːrɑː",ከመይ ዓብይ እዩ እቲ ?Sahara,Niger ሩባ,Arabic,",,9,400,000 ርባዕ kilometres",እቲ United States
"The flowering plants (angiosperms), also known as Angiospermae or Magnoliophyta, are the most diverse group of land plants, with about 350,000 species. Like gymnosperms, angiosperms are seed-producing plants; they are distinguished from gymnosperms by characteristics including flowers, endosperm within the seeds, and the production of fruits that contain the seeds. Etymologically, angiosperm means a plant that produces seeds within an enclosure, in other words, a fruiting plant. The term ""angiosperm"" comes from the Greek composite word (angeion-, ""case"" or ""casing"", and sperma, ""seed"") meaning ""enclosed seeds"", after the enclosed condition of the seeds.",20,How many species of plants does the angiosperm group have?,Greek,"about 350,000",Magnoliophyta,—,2,"እቲ flowering ተኽልታት (),angiosperms እውን ፍሉጥ ከም Angiospermae ወይ ,Magnoliophyta እዮም እቲ ብጥዕሚ ዝተፈላለየ ጉጅለ ካብ መሬት ,ተኽልታት ምስ ብዝዕባ ,350,000 .ዓሌታት ምፍታው ,gymnosperms angiosperms እዮም -seed-producing ;ተኽልታት ንሶም እዮም distinguished ካብ gymnosperms ብ ባህርያት ይሓውስ ,flowers endosperm አብ ውሽጢ እቲ ,seeds እና እቲ ምህርቲ ካብ fruits እቲ ይሕዝ እቲ .seeds ,Etymologically angiosperm ማለት ሓደ ተኽሊ እቲ produces seeds አብ ውሽጢ ሓደ ,enclosure አብ ውሽጢ ካልእ ,ቃላት ሓደ fruiting .ተኽሊ እቲ ቃል """"angiosperm comes ካብ እቲ Greek composite ቃል (-,angeion """"ጉዳይ ወይ """",casing እና ,sperma """")ዘርኢ ትርጉም ""enclosed "",seeds ድሕሪ እቲ enclosed ኩነታት ካብ እቲ .seeds",ከመይ ቡዙሕ ዓሌታት ካብ ተኽልታት ምግባር እቲ angiosperm ጉጅለ ?ኣለኒ,Greek,"ብዝዕባ ,350,000",Magnoliophyta,—
"In signal processing, data compression, source coding, or bit-rate reduction involves encoding information using fewer bits than the original representation. Compression can be either lossy or lossless. Lossless compression reduces bits by identifying and eliminating statistical redundancy. No information is lost in lossless compression. Lossy compression reduces bits by identifying unnecessary information and removing it. The process of reducing the size of a data file is referred to as data compression. In the context of data transmission, it is called source coding (encoding done at the source of the data before it is stored or transmitted) in opposition to channel coding.",21,How many bits is used in signal processing?,—,—,fewer bits,—,3,"አብ ውሽጢ signal ,processing ሰነድ ,compression ፍልፍል ,coding ወይ -bit-rate reduction involves encoding ሓበሬታ using ዝወሓደ bits ካብ እቲ ኦርጂናል .representation Compression ይኽእል ኩን ወይ lossy ወይ .lossless Lossless compression reduces bits ብ identifying እና eliminating statistical .redundancy አይኮንን ሓበሬታ እዩ ዝጠፈአ አብ ውሽጢ lossless .compression Lossy compression reduces bits ብ identifying unnecessary ሓበሬታ እና removing .እቲ ነገር እቲ ከይዲ ካብ reducing እቲ ግዝፊ ካብ ሓደ ሰነድ መዝገብ እዩ referred ናብ ከም ሰነድ .compression አብ ውሽጢ እቲ ዓውዲ ካብ ሰነድ ,transmission እቲ ነገር እዩ ዝተፀወዐ ፍልፍል coding (encoding ምውዳእ ኣብ እቲ ፍልፍል ካብ እቲ ሰነድ ቅድሚ እቲ ነገር እዩ stored ወይ )transmitted አብ ውሽጢ opposition ናብ channel .coding",ከመይ ቡዙሕ bits እዩ ዘገልገለ አብ ውሽጢ signal ?processing,—,—,ዝወሓደ bits,—
"Swaziland is a developing country with a small economy. Its GDP per capita of $9,714 means it is classified as a country with a lower-middle income. As a member of the Southern African Customs Union (SACU) and Common Market for Eastern and Southern Africa (COMESA), its main local trading partner is South Africa. Swaziland's currency, the lilangeni, is pegged to the South African rand. Swaziland's major overseas trading partners are the United States and the European Union. The majority of the country's employment is provided by its agricultural and manufacturing sectors. Swaziland is a member of the Southern African Development Community (SADC), the African Union, the Commonwealth of Nations and the United Nations.",22,Which country is Swaziland's main local trading partner?,South Africa,"9,714",the United Nations,Eastern,1,"Swaziland እዩ ሓደ developing ሃገር ምስ ሓደ ንኡስ .ቁጠባ ናቱ GDP per capita ካብ $,9,714 ማለት እቲ ነገር እዩ classified ከም ሓደ ሃገር ምስ ሓደ -lower-middle .ኣታዊ ከም ሓደ member ካብ እቲ Southern African ልምድታት Union ()SACU እና ልሙድ ዕዳጋ ን Eastern እና Southern Africa (),COMESA ናቱ ዋና ወሽጣዊ trading መሳርሕቲ እዩ ደቡብ .Africa 'Swaziland's ,ገንዘብ እቲ ,lilangeni እዩ pegged ናብ እቲ ደቡብ African .rand 'Swaziland's ዋና overseas trading partners እዮም እቲ United States እና እቲ European .Union እቲ መብዛሕትኡ ካብ እቲ 'country's ምቑጻር ስራሕ እዩ ተዳልዩ ብ ናቱ agricultural እና manufacturing .sectors Swaziland እዩ ሓደ member ካብ እቲ Southern African ዕብየት ማሕበረሰብ (),SADC እቲ African ,Union እቲ Commonwealth ካብ Nations እና እቲ United .Nations",አየናይ ሃገር እዩ 'Swaziland's ዋና ወሽጣዊ trading ?መሳርሕቲ,ደቡብ Africa,",9,714",እቲ United Nations,Eastern
"Most of the Low Countries had come under the rule of the House of Burgundy and subsequently the House of Habsburg. In 1549 Holy Roman Emperor Charles V issued the Pragmatic Sanction, which further unified the Seventeen Provinces under his rule. Charles was succeeded by his son, King Philip II of Spain. In 1568 the Netherlands, led by William I of Orange, revolted against Philip II because of high taxes, persecution of Protestants by the government, and Philip's efforts to modernize and centralize the devolved-medieval government structures of the provinces. This was the start of the Eighty Years' War.",23,In what year were most of the Low Countries under the rule of Burgundy?,the Pragmatic Sanction,1549,Netherlands,Philip,2,"ብጥዕሚ ካብ እቲ ውሑድ Countries ዝነበረ ንዓ ትሕቲ እቲ ስርዓት ካብ እቲ ገዛ ካብ Burgundy እና subsequently እቲ ገዛ ካብ .Habsburg አብ ውሽጢ 1549 Holy Roman Emperor Charles V issued እቲ Pragmatic ,Sanction አየናይ ርሑቅ unified እቲ ዓሰርተ ሸውዓተ Provinces ትሕቲ ናቱ .ስርዓት Charles ኔሩ succeeded ብ ናቱ ,son ንጉስ Philip II ካብ .Spain አብ ውሽጢ 1568 እቲ ,Netherlands መረሐ ብ William ኣነ ካብ ,ኣራንሺ revolted ተቃራኒ Philip II ምኽንያቱ ካብ ላዕሊ ,taxes persecution ካብ Protestants ብ እቲ ,መንግስቲ እና 'Philip's efforts ናብ modernize እና centralize እቲ -devolved-medieval መንግስቲ structures ካብ እቲ .provinces እዚ ኔሩ እቲ ጀምር ካብ እቲ ሰማንያ 'ዓመታት .ውግእ",አብ ውሽጢ እንታይ ዓመት ኔሮም ብጥዕሚ ካብ እቲ ውሑድ Countries ትሕቲ እቲ ስርዓት ካብ ?Burgundy,እቲ Pragmatic Sanction,1549,Netherlands,Philip
